,TEMP,time
665,30.19,2021-12-17 17:35:44.500
666,30.19,2021-12-17 17:35:44.750
667,30.19,2021-12-17 17:35:45.000
668,30.19,2021-12-17 17:35:45.250
669,30.19,2021-12-17 17:35:45.500
670,30.19,2021-12-17 17:35:45.750
671,30.19,2021-12-17 17:35:46.000
672,30.19,2021-12-17 17:35:46.250
673,30.19,2021-12-17 17:35:46.500
674,30.19,2021-12-17 17:35:46.750
675,30.19,2021-12-17 17:35:47.000
676,30.19,2021-12-17 17:35:47.250
677,30.19,2021-12-17 17:35:47.500
678,30.19,2021-12-17 17:35:47.750
679,30.21,2021-12-17 17:35:48.000
680,30.21,2021-12-17 17:35:48.250
681,30.21,2021-12-17 17:35:48.500
682,30.21,2021-12-17 17:35:48.750
683,30.19,2021-12-17 17:35:49.000
684,30.19,2021-12-17 17:35:49.250
685,30.19,2021-12-17 17:35:49.500
686,30.19,2021-12-17 17:35:49.750
687,30.21,2021-12-17 17:35:50.000
688,30.21,2021-12-17 17:35:50.250
689,30.21,2021-12-17 17:35:50.500
690,30.21,2021-12-17 17:35:50.750
691,30.21,2021-12-17 17:35:51.000
692,30.21,2021-12-17 17:35:51.250
693,30.21,2021-12-17 17:35:51.500
694,30.21,2021-12-17 17:35:51.750
695,30.23,2021-12-17 17:35:52.000
696,30.23,2021-12-17 17:35:52.250
697,30.23,2021-12-17 17:35:52.500
698,30.23,2021-12-17 17:35:52.750
699,30.21,2021-12-17 17:35:53.000
700,30.21,2021-12-17 17:35:53.250
701,30.21,2021-12-17 17:35:53.500
702,30.21,2021-12-17 17:35:53.750
703,30.21,2021-12-17 17:35:54.000
704,30.21,2021-12-17 17:35:54.250
705,30.21,2021-12-17 17:35:54.500
706,30.21,2021-12-17 17:35:54.750
707,30.21,2021-12-17 17:35:55.000
708,30.21,2021-12-17 17:35:55.250
709,30.21,2021-12-17 17:35:55.500
710,30.21,2021-12-17 17:35:55.750
711,30.23,2021-12-17 17:35:56.000
712,30.23,2021-12-17 17:35:56.250
713,30.23,2021-12-17 17:35:56.500
714,30.23,2021-12-17 17:35:56.750
715,30.21,2021-12-17 17:35:57.000
716,30.21,2021-12-17 17:35:57.250
717,30.21,2021-12-17 17:35:57.500
718,30.21,2021-12-17 17:35:57.750
719,30.23,2021-12-17 17:35:58.000
720,30.23,2021-12-17 17:35:58.250
721,30.23,2021-12-17 17:35:58.500
722,30.23,2021-12-17 17:35:58.750
723,30.25,2021-12-17 17:35:59.000
724,30.25,2021-12-17 17:35:59.250
725,30.25,2021-12-17 17:35:59.500
726,30.25,2021-12-17 17:35:59.750
727,30.23,2021-12-17 17:36:00.000
728,30.23,2021-12-17 17:36:00.250
729,30.23,2021-12-17 17:36:00.500
730,30.23,2021-12-17 17:36:00.750
731,30.23,2021-12-17 17:36:01.000
732,30.23,2021-12-17 17:36:01.250
733,30.23,2021-12-17 17:36:01.500
734,30.23,2021-12-17 17:36:01.750
735,30.25,2021-12-17 17:36:02.000
736,30.25,2021-12-17 17:36:02.250
737,30.25,2021-12-17 17:36:02.500
738,30.25,2021-12-17 17:36:02.750
739,30.25,2021-12-17 17:36:03.000
740,30.25,2021-12-17 17:36:03.250
741,30.25,2021-12-17 17:36:03.500
742,30.25,2021-12-17 17:36:03.750
743,30.25,2021-12-17 17:36:04.000
744,30.25,2021-12-17 17:36:04.250
745,30.25,2021-12-17 17:36:04.500
746,30.25,2021-12-17 17:36:04.750
747,30.25,2021-12-17 17:36:05.000
748,30.25,2021-12-17 17:36:05.250
749,30.25,2021-12-17 17:36:05.500
750,30.25,2021-12-17 17:36:05.750
751,30.25,2021-12-17 17:36:06.000
752,30.25,2021-12-17 17:36:06.250
753,30.25,2021-12-17 17:36:06.500
754,30.25,2021-12-17 17:36:06.750
755,30.27,2021-12-17 17:36:07.000
756,30.27,2021-12-17 17:36:07.250
757,30.27,2021-12-17 17:36:07.500
758,30.27,2021-12-17 17:36:07.750
759,30.27,2021-12-17 17:36:08.000
760,30.27,2021-12-17 17:36:08.250
761,30.27,2021-12-17 17:36:08.500
762,30.27,2021-12-17 17:36:08.750
763,30.25,2021-12-17 17:36:09.000
764,30.25,2021-12-17 17:36:09.250
765,30.25,2021-12-17 17:36:09.500
766,30.25,2021-12-17 17:36:09.750
767,30.27,2021-12-17 17:36:10.000
768,30.27,2021-12-17 17:36:10.250
769,30.27,2021-12-17 17:36:10.500
770,30.27,2021-12-17 17:36:10.750
771,30.27,2021-12-17 17:36:11.000
772,30.27,2021-12-17 17:36:11.250
773,30.27,2021-12-17 17:36:11.500
774,30.27,2021-12-17 17:36:11.750
775,30.29,2021-12-17 17:36:12.000
776,30.29,2021-12-17 17:36:12.250
777,30.29,2021-12-17 17:36:12.500
778,30.29,2021-12-17 17:36:12.750
779,30.27,2021-12-17 17:36:13.000
780,30.27,2021-12-17 17:36:13.250
781,30.27,2021-12-17 17:36:13.500
782,30.27,2021-12-17 17:36:13.750
783,30.29,2021-12-17 17:36:14.000
784,30.29,2021-12-17 17:36:14.250
785,30.29,2021-12-17 17:36:14.500
786,30.29,2021-12-17 17:36:14.750
787,30.29,2021-12-17 17:36:15.000
788,30.29,2021-12-17 17:36:15.250
789,30.29,2021-12-17 17:36:15.500
790,30.29,2021-12-17 17:36:15.750
791,30.31,2021-12-17 17:36:16.000
792,30.31,2021-12-17 17:36:16.250
793,30.31,2021-12-17 17:36:16.500
794,30.31,2021-12-17 17:36:16.750
795,30.31,2021-12-17 17:36:17.000
796,30.31,2021-12-17 17:36:17.250
797,30.31,2021-12-17 17:36:17.500
798,30.31,2021-12-17 17:36:17.750
799,30.33,2021-12-17 17:36:18.000
800,30.33,2021-12-17 17:36:18.250
801,30.33,2021-12-17 17:36:18.500
802,30.33,2021-12-17 17:36:18.750
803,30.31,2021-12-17 17:36:19.000
804,30.31,2021-12-17 17:36:19.250
805,30.31,2021-12-17 17:36:19.500
806,30.31,2021-12-17 17:36:19.750
807,30.31,2021-12-17 17:36:20.000
808,30.31,2021-12-17 17:36:20.250
809,30.31,2021-12-17 17:36:20.500
810,30.31,2021-12-17 17:36:20.750
811,30.33,2021-12-17 17:36:21.000
812,30.33,2021-12-17 17:36:21.250
813,30.33,2021-12-17 17:36:21.500
814,30.33,2021-12-17 17:36:21.750
815,30.35,2021-12-17 17:36:22.000
816,30.35,2021-12-17 17:36:22.250
817,30.35,2021-12-17 17:36:22.500
818,30.35,2021-12-17 17:36:22.750
819,30.35,2021-12-17 17:36:23.000
820,30.35,2021-12-17 17:36:23.250
821,30.35,2021-12-17 17:36:23.500
822,30.35,2021-12-17 17:36:23.750
823,30.33,2021-12-17 17:36:24.000
824,30.33,2021-12-17 17:36:24.250
825,30.33,2021-12-17 17:36:24.500
826,30.33,2021-12-17 17:36:24.750
827,30.35,2021-12-17 17:36:25.000
828,30.35,2021-12-17 17:36:25.250
829,30.35,2021-12-17 17:36:25.500
830,30.35,2021-12-17 17:36:25.750
831,30.35,2021-12-17 17:36:26.000
832,30.35,2021-12-17 17:36:26.250
833,30.35,2021-12-17 17:36:26.500
834,30.35,2021-12-17 17:36:26.750
835,30.37,2021-12-17 17:36:27.000
836,30.37,2021-12-17 17:36:27.250
837,30.37,2021-12-17 17:36:27.500
838,30.37,2021-12-17 17:36:27.750
839,30.37,2021-12-17 17:36:28.000
840,30.37,2021-12-17 17:36:28.250
841,30.37,2021-12-17 17:36:28.500
842,30.37,2021-12-17 17:36:28.750
843,30.37,2021-12-17 17:36:29.000
844,30.37,2021-12-17 17:36:29.250
845,30.37,2021-12-17 17:36:29.500
846,30.37,2021-12-17 17:36:29.750
847,30.39,2021-12-17 17:36:30.000
848,30.39,2021-12-17 17:36:30.250
849,30.39,2021-12-17 17:36:30.500
850,30.39,2021-12-17 17:36:30.750
851,30.37,2021-12-17 17:36:31.000
852,30.37,2021-12-17 17:36:31.250
853,30.37,2021-12-17 17:36:31.500
854,30.37,2021-12-17 17:36:31.750
855,30.37,2021-12-17 17:36:32.000
856,30.37,2021-12-17 17:36:32.250
857,30.37,2021-12-17 17:36:32.500
858,30.37,2021-12-17 17:36:32.750
859,30.39,2021-12-17 17:36:33.000
860,30.39,2021-12-17 17:36:33.250
861,30.39,2021-12-17 17:36:33.500
862,30.39,2021-12-17 17:36:33.750
863,30.39,2021-12-17 17:36:34.000
864,30.39,2021-12-17 17:36:34.250
865,30.39,2021-12-17 17:36:34.500
866,30.39,2021-12-17 17:36:34.750
867,30.41,2021-12-17 17:36:35.000
868,30.41,2021-12-17 17:36:35.250
869,30.41,2021-12-17 17:36:35.500
870,30.41,2021-12-17 17:36:35.750
871,30.39,2021-12-17 17:36:36.000
872,30.39,2021-12-17 17:36:36.250
873,30.39,2021-12-17 17:36:36.500
874,30.39,2021-12-17 17:36:36.750
875,30.43,2021-12-17 17:36:37.000
876,30.43,2021-12-17 17:36:37.250
877,30.43,2021-12-17 17:36:37.500
878,30.43,2021-12-17 17:36:37.750
879,30.43,2021-12-17 17:36:38.000
880,30.43,2021-12-17 17:36:38.250
881,30.43,2021-12-17 17:36:38.500
882,30.43,2021-12-17 17:36:38.750
883,30.47,2021-12-17 17:36:39.000
884,30.47,2021-12-17 17:36:39.250
885,30.47,2021-12-17 17:36:39.500
886,30.47,2021-12-17 17:36:39.750
887,30.43,2021-12-17 17:36:40.000
888,30.43,2021-12-17 17:36:40.250
889,30.43,2021-12-17 17:36:40.500
890,30.43,2021-12-17 17:36:40.750
891,30.45,2021-12-17 17:36:41.000
892,30.45,2021-12-17 17:36:41.250
893,30.45,2021-12-17 17:36:41.500
894,30.45,2021-12-17 17:36:41.750
895,30.45,2021-12-17 17:36:42.000
896,30.45,2021-12-17 17:36:42.250
897,30.45,2021-12-17 17:36:42.500
898,30.45,2021-12-17 17:36:42.750
899,30.47,2021-12-17 17:36:43.000
900,30.47,2021-12-17 17:36:43.250
901,30.47,2021-12-17 17:36:43.500
902,30.47,2021-12-17 17:36:43.750
903,30.47,2021-12-17 17:36:44.000
904,30.47,2021-12-17 17:36:44.250
905,30.47,2021-12-17 17:36:44.500
906,30.47,2021-12-17 17:36:44.750
907,30.47,2021-12-17 17:36:45.000
908,30.47,2021-12-17 17:36:45.250
909,30.47,2021-12-17 17:36:45.500
910,30.47,2021-12-17 17:36:45.750
911,30.49,2021-12-17 17:36:46.000
912,30.49,2021-12-17 17:36:46.250
913,30.49,2021-12-17 17:36:46.500
914,30.49,2021-12-17 17:36:46.750
915,30.49,2021-12-17 17:36:47.000
916,30.49,2021-12-17 17:36:47.250
917,30.49,2021-12-17 17:36:47.500
918,30.49,2021-12-17 17:36:47.750
919,30.49,2021-12-17 17:36:48.000
920,30.49,2021-12-17 17:36:48.250
921,30.49,2021-12-17 17:36:48.500
922,30.49,2021-12-17 17:36:48.750
923,30.53,2021-12-17 17:36:49.000
924,30.53,2021-12-17 17:36:49.250
925,30.53,2021-12-17 17:36:49.500
926,30.53,2021-12-17 17:36:49.750
927,30.51,2021-12-17 17:36:50.000
928,30.51,2021-12-17 17:36:50.250
929,30.51,2021-12-17 17:36:50.500
930,30.51,2021-12-17 17:36:50.750
931,30.53,2021-12-17 17:36:51.000
932,30.53,2021-12-17 17:36:51.250
933,30.53,2021-12-17 17:36:51.500
934,30.53,2021-12-17 17:36:51.750
935,30.53,2021-12-17 17:36:52.000
936,30.53,2021-12-17 17:36:52.250
937,30.53,2021-12-17 17:36:52.500
938,30.53,2021-12-17 17:36:52.750
939,30.53,2021-12-17 17:36:53.000
940,30.53,2021-12-17 17:36:53.250
941,30.53,2021-12-17 17:36:53.500
942,30.53,2021-12-17 17:36:53.750
943,30.55,2021-12-17 17:36:54.000
944,30.55,2021-12-17 17:36:54.250
945,30.55,2021-12-17 17:36:54.500
946,30.55,2021-12-17 17:36:54.750
947,30.55,2021-12-17 17:36:55.000
948,30.55,2021-12-17 17:36:55.250
949,30.55,2021-12-17 17:36:55.500
950,30.55,2021-12-17 17:36:55.750
951,30.57,2021-12-17 17:36:56.000
952,30.57,2021-12-17 17:36:56.250
953,30.57,2021-12-17 17:36:56.500
954,30.57,2021-12-17 17:36:56.750
955,30.59,2021-12-17 17:36:57.000
956,30.59,2021-12-17 17:36:57.250
957,30.59,2021-12-17 17:36:57.500
958,30.59,2021-12-17 17:36:57.750
959,30.57,2021-12-17 17:36:58.000
960,30.57,2021-12-17 17:36:58.250
961,30.57,2021-12-17 17:36:58.500
962,30.57,2021-12-17 17:36:58.750
963,30.57,2021-12-17 17:36:59.000
964,30.57,2021-12-17 17:36:59.250
965,30.57,2021-12-17 17:36:59.500
966,30.57,2021-12-17 17:36:59.750
967,30.59,2021-12-17 17:37:00.000
968,30.59,2021-12-17 17:37:00.250
969,30.59,2021-12-17 17:37:00.500
970,30.59,2021-12-17 17:37:00.750
971,30.59,2021-12-17 17:37:01.000
972,30.59,2021-12-17 17:37:01.250
973,30.59,2021-12-17 17:37:01.500
974,30.59,2021-12-17 17:37:01.750
975,30.61,2021-12-17 17:37:02.000
976,30.61,2021-12-17 17:37:02.250
977,30.61,2021-12-17 17:37:02.500
978,30.61,2021-12-17 17:37:02.750
979,30.59,2021-12-17 17:37:03.000
980,30.59,2021-12-17 17:37:03.250
981,30.59,2021-12-17 17:37:03.500
982,30.59,2021-12-17 17:37:03.750
983,30.61,2021-12-17 17:37:04.000
984,30.61,2021-12-17 17:37:04.250
985,30.61,2021-12-17 17:37:04.500
986,30.61,2021-12-17 17:37:04.750
987,30.63,2021-12-17 17:37:05.000
988,30.63,2021-12-17 17:37:05.250
989,30.63,2021-12-17 17:37:05.500
990,30.63,2021-12-17 17:37:05.750
991,30.63,2021-12-17 17:37:06.000
992,30.63,2021-12-17 17:37:06.250
993,30.63,2021-12-17 17:37:06.500
994,30.63,2021-12-17 17:37:06.750
995,30.63,2021-12-17 17:37:07.000
996,30.63,2021-12-17 17:37:07.250
997,30.63,2021-12-17 17:37:07.500
998,30.63,2021-12-17 17:37:07.750
999,30.65,2021-12-17 17:37:08.000
1000,30.65,2021-12-17 17:37:08.250
1001,30.65,2021-12-17 17:37:08.500
1002,30.65,2021-12-17 17:37:08.750
1003,30.67,2021-12-17 17:37:09.000
1004,30.67,2021-12-17 17:37:09.250
1005,30.67,2021-12-17 17:37:09.500
1006,30.67,2021-12-17 17:37:09.750
1007,30.65,2021-12-17 17:37:10.000
1008,30.65,2021-12-17 17:37:10.250
1009,30.65,2021-12-17 17:37:10.500
1010,30.65,2021-12-17 17:37:10.750
1011,30.67,2021-12-17 17:37:11.000
1012,30.67,2021-12-17 17:37:11.250
1013,30.67,2021-12-17 17:37:11.500
1014,30.67,2021-12-17 17:37:11.750
1015,30.67,2021-12-17 17:37:12.000
1016,30.67,2021-12-17 17:37:12.250
1017,30.67,2021-12-17 17:37:12.500
1018,30.67,2021-12-17 17:37:12.750
1019,30.69,2021-12-17 17:37:13.000
1020,30.69,2021-12-17 17:37:13.250
1021,30.69,2021-12-17 17:37:13.500
1022,30.69,2021-12-17 17:37:13.750
1023,30.71,2021-12-17 17:37:14.000
1024,30.71,2021-12-17 17:37:14.250
1025,30.71,2021-12-17 17:37:14.500
1026,30.71,2021-12-17 17:37:14.750
1027,30.67,2021-12-17 17:37:15.000
1028,30.67,2021-12-17 17:37:15.250
1029,30.67,2021-12-17 17:37:15.500
1030,30.67,2021-12-17 17:37:15.750
1031,30.69,2021-12-17 17:37:16.000
1032,30.69,2021-12-17 17:37:16.250
1033,30.69,2021-12-17 17:37:16.500
1034,30.69,2021-12-17 17:37:16.750
1035,30.71,2021-12-17 17:37:17.000
1036,30.71,2021-12-17 17:37:17.250
1037,30.71,2021-12-17 17:37:17.500
1038,30.71,2021-12-17 17:37:17.750
1039,30.69,2021-12-17 17:37:18.000
1040,30.69,2021-12-17 17:37:18.250
1041,30.69,2021-12-17 17:37:18.500
1042,30.69,2021-12-17 17:37:18.750
1043,30.73,2021-12-17 17:37:19.000
1044,30.73,2021-12-17 17:37:19.250
1045,30.73,2021-12-17 17:37:19.500
1046,30.73,2021-12-17 17:37:19.750
1047,30.71,2021-12-17 17:37:20.000
1048,30.71,2021-12-17 17:37:20.250
1049,30.71,2021-12-17 17:37:20.500
1050,30.71,2021-12-17 17:37:20.750
1051,30.73,2021-12-17 17:37:21.000
1052,30.73,2021-12-17 17:37:21.250
1053,30.73,2021-12-17 17:37:21.500
1054,30.73,2021-12-17 17:37:21.750
1055,30.73,2021-12-17 17:37:22.000
1056,30.73,2021-12-17 17:37:22.250
1057,30.73,2021-12-17 17:37:22.500
1058,30.73,2021-12-17 17:37:22.750
1059,30.73,2021-12-17 17:37:23.000
1060,30.73,2021-12-17 17:37:23.250
1061,30.73,2021-12-17 17:37:23.500
1062,30.73,2021-12-17 17:37:23.750
1063,30.75,2021-12-17 17:37:24.000
1064,30.75,2021-12-17 17:37:24.250
1065,30.75,2021-12-17 17:37:24.500
1066,30.75,2021-12-17 17:37:24.750
1067,30.75,2021-12-17 17:37:25.000
1068,30.75,2021-12-17 17:37:25.250
1069,30.75,2021-12-17 17:37:25.500
1070,30.75,2021-12-17 17:37:25.750
1071,30.77,2021-12-17 17:37:26.000
1072,30.77,2021-12-17 17:37:26.250
1073,30.77,2021-12-17 17:37:26.500
1074,30.77,2021-12-17 17:37:26.750
1075,30.77,2021-12-17 17:37:27.000
1076,30.77,2021-12-17 17:37:27.250
1077,30.77,2021-12-17 17:37:27.500
1078,30.77,2021-12-17 17:37:27.750
1079,30.75,2021-12-17 17:37:28.000
1080,30.75,2021-12-17 17:37:28.250
1081,30.75,2021-12-17 17:37:28.500
1082,30.75,2021-12-17 17:37:28.750
1083,30.79,2021-12-17 17:37:29.000
1084,30.79,2021-12-17 17:37:29.250
1085,30.79,2021-12-17 17:37:29.500
1086,30.79,2021-12-17 17:37:29.750
1087,30.79,2021-12-17 17:37:30.000
1088,30.79,2021-12-17 17:37:30.250
1089,30.79,2021-12-17 17:37:30.500
1090,30.79,2021-12-17 17:37:30.750
1091,30.79,2021-12-17 17:37:31.000
1092,30.79,2021-12-17 17:37:31.250
1093,30.79,2021-12-17 17:37:31.500
1094,30.79,2021-12-17 17:37:31.750
1095,30.77,2021-12-17 17:37:32.000
1096,30.77,2021-12-17 17:37:32.250
1097,30.77,2021-12-17 17:37:32.500
1098,30.77,2021-12-17 17:37:32.750
1099,30.79,2021-12-17 17:37:33.000
1100,30.79,2021-12-17 17:37:33.250
1101,30.79,2021-12-17 17:37:33.500
1102,30.79,2021-12-17 17:37:33.750
1103,30.81,2021-12-17 17:37:34.000
1104,30.81,2021-12-17 17:37:34.250
1105,30.81,2021-12-17 17:37:34.500
1106,30.81,2021-12-17 17:37:34.750
1107,30.79,2021-12-17 17:37:35.000
1108,30.79,2021-12-17 17:37:35.250
1109,30.79,2021-12-17 17:37:35.500
1110,30.79,2021-12-17 17:37:35.750
1111,30.81,2021-12-17 17:37:36.000
1112,30.81,2021-12-17 17:37:36.250
1113,30.81,2021-12-17 17:37:36.500
1114,30.81,2021-12-17 17:37:36.750
1115,30.81,2021-12-17 17:37:37.000
1116,30.81,2021-12-17 17:37:37.250
1117,30.81,2021-12-17 17:37:37.500
1118,30.81,2021-12-17 17:37:37.750
1119,30.79,2021-12-17 17:37:38.000
1120,30.79,2021-12-17 17:37:38.250
1121,30.79,2021-12-17 17:37:38.500
1122,30.79,2021-12-17 17:37:38.750
1123,30.81,2021-12-17 17:37:39.000
1124,30.81,2021-12-17 17:37:39.250
1125,30.81,2021-12-17 17:37:39.500
1126,30.81,2021-12-17 17:37:39.750
1127,30.81,2021-12-17 17:37:40.000
1128,30.81,2021-12-17 17:37:40.250
1129,30.81,2021-12-17 17:37:40.500
1130,30.81,2021-12-17 17:37:40.750
1131,30.81,2021-12-17 17:37:41.000
1132,30.81,2021-12-17 17:37:41.250
1133,30.81,2021-12-17 17:37:41.500
1134,30.81,2021-12-17 17:37:41.750
1135,30.83,2021-12-17 17:37:42.000
1136,30.83,2021-12-17 17:37:42.250
1137,30.83,2021-12-17 17:37:42.500
1138,30.83,2021-12-17 17:37:42.750
1139,30.83,2021-12-17 17:37:43.000
1140,30.83,2021-12-17 17:37:43.250
1141,30.83,2021-12-17 17:37:43.500
1142,30.83,2021-12-17 17:37:43.750
1143,30.85,2021-12-17 17:37:44.000
1144,30.85,2021-12-17 17:37:44.250
1145,30.85,2021-12-17 17:37:44.500
1146,30.85,2021-12-17 17:37:44.750
1147,30.85,2021-12-17 17:37:45.000
1148,30.85,2021-12-17 17:37:45.250
1149,30.85,2021-12-17 17:37:45.500
1150,30.85,2021-12-17 17:37:45.750
1151,30.85,2021-12-17 17:37:46.000
1152,30.85,2021-12-17 17:37:46.250
1153,30.85,2021-12-17 17:37:46.500
1154,30.85,2021-12-17 17:37:46.750
1155,30.85,2021-12-17 17:37:47.000
1156,30.85,2021-12-17 17:37:47.250
1157,30.85,2021-12-17 17:37:47.500
1158,30.85,2021-12-17 17:37:47.750
1159,30.87,2021-12-17 17:37:48.000
1160,30.87,2021-12-17 17:37:48.250
1161,30.87,2021-12-17 17:37:48.500
1162,30.87,2021-12-17 17:37:48.750
1163,30.85,2021-12-17 17:37:49.000
1164,30.85,2021-12-17 17:37:49.250
1165,30.85,2021-12-17 17:37:49.500
1166,30.85,2021-12-17 17:37:49.750
1167,30.87,2021-12-17 17:37:50.000
1168,30.87,2021-12-17 17:37:50.250
1169,30.87,2021-12-17 17:37:50.500
1170,30.87,2021-12-17 17:37:50.750
1171,30.87,2021-12-17 17:37:51.000
1172,30.87,2021-12-17 17:37:51.250
1173,30.87,2021-12-17 17:37:51.500
1174,30.87,2021-12-17 17:37:51.750
1175,30.87,2021-12-17 17:37:52.000
1176,30.87,2021-12-17 17:37:52.250
1177,30.87,2021-12-17 17:37:52.500
1178,30.87,2021-12-17 17:37:52.750
1179,30.87,2021-12-17 17:37:53.000
1180,30.87,2021-12-17 17:37:53.250
1181,30.87,2021-12-17 17:37:53.500
1182,30.87,2021-12-17 17:37:53.750
1183,30.89,2021-12-17 17:37:54.000
1184,30.89,2021-12-17 17:37:54.250
1185,30.89,2021-12-17 17:37:54.500
1186,30.89,2021-12-17 17:37:54.750
1187,30.91,2021-12-17 17:37:55.000
1188,30.91,2021-12-17 17:37:55.250
1189,30.91,2021-12-17 17:37:55.500
1190,30.91,2021-12-17 17:37:55.750
1191,30.93,2021-12-17 17:37:56.000
1192,30.93,2021-12-17 17:37:56.250
1193,30.93,2021-12-17 17:37:56.500
1194,30.93,2021-12-17 17:37:56.750
1195,30.93,2021-12-17 17:37:57.000
1196,30.93,2021-12-17 17:37:57.250
1197,30.93,2021-12-17 17:37:57.500
1198,30.93,2021-12-17 17:37:57.750
1199,30.91,2021-12-17 17:37:58.000
1200,30.91,2021-12-17 17:37:58.250
1201,30.91,2021-12-17 17:37:58.500
1202,30.91,2021-12-17 17:37:58.750
1203,30.91,2021-12-17 17:37:59.000
1204,30.91,2021-12-17 17:37:59.250
1205,30.91,2021-12-17 17:37:59.500
1206,30.91,2021-12-17 17:37:59.750
1207,30.93,2021-12-17 17:38:00.000
1208,30.93,2021-12-17 17:38:00.250
1209,30.93,2021-12-17 17:38:00.500
1210,30.93,2021-12-17 17:38:00.750
1211,30.93,2021-12-17 17:38:01.000
1212,30.93,2021-12-17 17:38:01.250
1213,30.93,2021-12-17 17:38:01.500
