,EDA,time
635,0.330583,2021-12-17 17:35:37.000
636,0.330583,2021-12-17 17:35:37.250
637,0.331865,2021-12-17 17:35:37.500
638,0.329302,2021-12-17 17:35:37.750
639,0.330583,2021-12-17 17:35:38.000
640,0.330583,2021-12-17 17:35:38.250
641,0.330583,2021-12-17 17:35:38.500
642,0.330583,2021-12-17 17:35:38.750
643,0.331865,2021-12-17 17:35:39.000
644,0.328021,2021-12-17 17:35:39.250
645,0.329302,2021-12-17 17:35:39.500
646,0.329302,2021-12-17 17:35:39.750
647,0.330583,2021-12-17 17:35:40.000
648,0.329302,2021-12-17 17:35:40.250
649,0.328021,2021-12-17 17:35:40.500
650,0.330583,2021-12-17 17:35:40.750
651,0.330583,2021-12-17 17:35:41.000
652,0.329302,2021-12-17 17:35:41.250
653,0.330583,2021-12-17 17:35:41.500
654,0.329302,2021-12-17 17:35:41.750
655,0.328021,2021-12-17 17:35:42.000
656,0.326739,2021-12-17 17:35:42.250
657,0.328021,2021-12-17 17:35:42.500
658,0.330583,2021-12-17 17:35:42.750
659,0.326739,2021-12-17 17:35:43.000
660,0.328021,2021-12-17 17:35:43.250
661,0.328021,2021-12-17 17:35:43.500
662,0.325458,2021-12-17 17:35:43.750
663,0.328021,2021-12-17 17:35:44.000
664,0.328021,2021-12-17 17:35:44.250
665,0.328021,2021-12-17 17:35:44.500
666,0.328021,2021-12-17 17:35:44.750
667,0.328021,2021-12-17 17:35:45.000
668,0.326739,2021-12-17 17:35:45.250
669,0.328021,2021-12-17 17:35:45.500
670,0.326739,2021-12-17 17:35:45.750
671,0.326739,2021-12-17 17:35:46.000
672,0.329302,2021-12-17 17:35:46.250
673,0.328021,2021-12-17 17:35:46.500
674,0.328021,2021-12-17 17:35:46.750
675,0.335709,2021-12-17 17:35:47.000
676,0.326739,2021-12-17 17:35:47.250
677,0.326739,2021-12-17 17:35:47.500
678,0.328021,2021-12-17 17:35:47.750
679,0.325458,2021-12-17 17:35:48.000
680,0.325458,2021-12-17 17:35:48.250
681,0.326739,2021-12-17 17:35:48.500
682,0.325458,2021-12-17 17:35:48.750
683,0.325458,2021-12-17 17:35:49.000
684,0.328021,2021-12-17 17:35:49.250
685,0.325458,2021-12-17 17:35:49.500
686,0.326739,2021-12-17 17:35:49.750
687,0.328021,2021-12-17 17:35:50.000
688,0.325458,2021-12-17 17:35:50.250
689,0.325458,2021-12-17 17:35:50.500
690,0.325458,2021-12-17 17:35:50.750
691,0.324177,2021-12-17 17:35:51.000
692,0.325458,2021-12-17 17:35:51.250
693,0.325458,2021-12-17 17:35:51.500
694,0.324177,2021-12-17 17:35:51.750
695,0.325458,2021-12-17 17:35:52.000
696,0.324177,2021-12-17 17:35:52.250
697,0.324177,2021-12-17 17:35:52.500
698,0.326739,2021-12-17 17:35:52.750
699,0.322895,2021-12-17 17:35:53.000
700,0.326739,2021-12-17 17:35:53.250
701,0.326739,2021-12-17 17:35:53.500
702,0.325458,2021-12-17 17:35:53.750
703,0.324177,2021-12-17 17:35:54.000
704,0.324177,2021-12-17 17:35:54.250
705,0.325458,2021-12-17 17:35:54.500
706,0.322895,2021-12-17 17:35:54.750
707,0.325458,2021-12-17 17:35:55.000
708,0.324177,2021-12-17 17:35:55.250
709,0.322895,2021-12-17 17:35:55.500
710,0.321614,2021-12-17 17:35:55.750
711,0.322895,2021-12-17 17:35:56.000
712,0.322895,2021-12-17 17:35:56.250
713,0.324177,2021-12-17 17:35:56.500
714,0.324177,2021-12-17 17:35:56.750
715,0.325458,2021-12-17 17:35:57.000
716,0.322895,2021-12-17 17:35:57.250
717,0.324177,2021-12-17 17:35:57.500
718,0.325458,2021-12-17 17:35:57.750
719,0.321614,2021-12-17 17:35:58.000
720,0.322895,2021-12-17 17:35:58.250
721,0.322895,2021-12-17 17:35:58.500
722,0.324177,2021-12-17 17:35:58.750
723,0.324177,2021-12-17 17:35:59.000
724,0.325458,2021-12-17 17:35:59.250
725,0.320333,2021-12-17 17:35:59.500
726,0.321614,2021-12-17 17:35:59.750
727,0.322895,2021-12-17 17:36:00.000
728,0.321614,2021-12-17 17:36:00.250
729,0.324177,2021-12-17 17:36:00.500
730,0.322895,2021-12-17 17:36:00.750
731,0.322895,2021-12-17 17:36:01.000
732,0.320333,2021-12-17 17:36:01.250
733,0.322895,2021-12-17 17:36:01.500
734,0.321614,2021-12-17 17:36:01.750
735,0.321614,2021-12-17 17:36:02.000
736,0.320333,2021-12-17 17:36:02.250
737,0.321614,2021-12-17 17:36:02.500
738,0.321614,2021-12-17 17:36:02.750
739,0.315207,2021-12-17 17:36:03.000
740,0.307519,2021-12-17 17:36:03.250
741,0.311363,2021-12-17 17:36:03.500
742,0.308801,2021-12-17 17:36:03.750
743,0.310082,2021-12-17 17:36:04.000
744,0.310082,2021-12-17 17:36:04.250
745,0.308801,2021-12-17 17:36:04.500
746,0.307519,2021-12-17 17:36:04.750
747,0.301113,2021-12-17 17:36:05.000
748,0.297269,2021-12-17 17:36:05.250
749,0.295987,2021-12-17 17:36:05.500
750,0.293425,2021-12-17 17:36:05.750
751,0.292143,2021-12-17 17:36:06.000
752,0.290862,2021-12-17 17:36:06.250
753,0.294706,2021-12-17 17:36:06.500
754,0.299831,2021-12-17 17:36:06.750
755,0.315207,2021-12-17 17:36:07.000
756,0.313926,2021-12-17 17:36:07.250
757,0.315207,2021-12-17 17:36:07.500
758,0.313926,2021-12-17 17:36:07.750
759,0.315207,2021-12-17 17:36:08.000
760,0.31777,2021-12-17 17:36:08.250
761,0.31777,2021-12-17 17:36:08.500
762,0.319051,2021-12-17 17:36:08.750
763,0.319051,2021-12-17 17:36:09.000
764,0.321614,2021-12-17 17:36:09.250
765,0.322895,2021-12-17 17:36:09.500
766,0.324177,2021-12-17 17:36:09.750
767,0.322895,2021-12-17 17:36:10.000
768,0.322895,2021-12-17 17:36:10.250
769,0.322895,2021-12-17 17:36:10.500
770,0.322895,2021-12-17 17:36:10.750
771,0.322895,2021-12-17 17:36:11.000
772,0.324177,2021-12-17 17:36:11.250
773,0.321614,2021-12-17 17:36:11.500
774,0.321614,2021-12-17 17:36:11.750
775,0.321614,2021-12-17 17:36:12.000
776,0.322895,2021-12-17 17:36:12.250
777,0.325458,2021-12-17 17:36:12.500
778,0.325458,2021-12-17 17:36:12.750
779,0.326739,2021-12-17 17:36:13.000
780,0.326739,2021-12-17 17:36:13.250
781,0.331865,2021-12-17 17:36:13.500
782,0.329302,2021-12-17 17:36:13.750
783,0.329302,2021-12-17 17:36:14.000
784,0.333146,2021-12-17 17:36:14.250
785,0.331865,2021-12-17 17:36:14.500
786,0.333146,2021-12-17 17:36:14.750
787,0.334427,2021-12-17 17:36:15.000
788,0.334427,2021-12-17 17:36:15.250
789,0.334427,2021-12-17 17:36:15.500
790,0.334427,2021-12-17 17:36:15.750
791,0.330583,2021-12-17 17:36:16.000
792,0.333146,2021-12-17 17:36:16.250
793,0.335709,2021-12-17 17:36:16.500
794,0.335709,2021-12-17 17:36:16.750
795,0.335709,2021-12-17 17:36:17.000
796,0.33699,2021-12-17 17:36:17.250
797,0.33699,2021-12-17 17:36:17.500
798,0.338271,2021-12-17 17:36:17.750
799,0.340834,2021-12-17 17:36:18.000
800,0.340834,2021-12-17 17:36:18.250
801,0.343397,2021-12-17 17:36:18.500
802,0.340834,2021-12-17 17:36:18.750
803,0.339553,2021-12-17 17:36:19.000
804,0.342115,2021-12-17 17:36:19.250
805,0.339553,2021-12-17 17:36:19.500
806,0.340834,2021-12-17 17:36:19.750
807,0.339553,2021-12-17 17:36:20.000
808,0.338271,2021-12-17 17:36:20.250
809,0.338271,2021-12-17 17:36:20.500
810,0.339553,2021-12-17 17:36:20.750
811,0.339553,2021-12-17 17:36:21.000
812,0.343397,2021-12-17 17:36:21.250
813,0.345959,2021-12-17 17:36:21.500
814,0.345959,2021-12-17 17:36:21.750
815,0.345959,2021-12-17 17:36:22.000
816,0.344678,2021-12-17 17:36:22.250
817,0.345959,2021-12-17 17:36:22.500
818,0.343397,2021-12-17 17:36:22.750
819,0.343397,2021-12-17 17:36:23.000
820,0.345959,2021-12-17 17:36:23.250
821,0.340834,2021-12-17 17:36:23.500
822,0.340834,2021-12-17 17:36:23.750
823,0.342115,2021-12-17 17:36:24.000
824,0.340834,2021-12-17 17:36:24.250
825,0.340834,2021-12-17 17:36:24.500
826,0.340834,2021-12-17 17:36:24.750
827,0.343397,2021-12-17 17:36:25.000
828,0.343397,2021-12-17 17:36:25.250
829,0.342115,2021-12-17 17:36:25.500
830,0.343397,2021-12-17 17:36:25.750
831,0.342115,2021-12-17 17:36:26.000
832,0.343397,2021-12-17 17:36:26.250
833,0.343397,2021-12-17 17:36:26.500
834,0.343397,2021-12-17 17:36:26.750
835,0.342115,2021-12-17 17:36:27.000
836,0.338271,2021-12-17 17:36:27.250
837,0.338271,2021-12-17 17:36:27.500
838,0.33699,2021-12-17 17:36:27.750
839,0.338271,2021-12-17 17:36:28.000
840,0.338271,2021-12-17 17:36:28.250
841,0.339553,2021-12-17 17:36:28.500
842,0.339553,2021-12-17 17:36:28.750
843,0.339553,2021-12-17 17:36:29.000
844,0.340834,2021-12-17 17:36:29.250
845,0.339553,2021-12-17 17:36:29.500
846,0.340834,2021-12-17 17:36:29.750
847,0.340834,2021-12-17 17:36:30.000
848,0.339553,2021-12-17 17:36:30.250
849,0.338271,2021-12-17 17:36:30.500
850,0.340834,2021-12-17 17:36:30.750
851,0.33699,2021-12-17 17:36:31.000
852,0.339553,2021-12-17 17:36:31.250
853,0.340834,2021-12-17 17:36:31.500
854,0.340834,2021-12-17 17:36:31.750
855,0.339553,2021-12-17 17:36:32.000
856,0.339553,2021-12-17 17:36:32.250
857,0.339553,2021-12-17 17:36:32.500
858,0.339553,2021-12-17 17:36:32.750
859,0.340834,2021-12-17 17:36:33.000
860,0.339553,2021-12-17 17:36:33.250
861,0.342115,2021-12-17 17:36:33.500
862,0.339553,2021-12-17 17:36:33.750
863,0.338271,2021-12-17 17:36:34.000
864,0.338271,2021-12-17 17:36:34.250
865,0.339553,2021-12-17 17:36:34.500
866,0.339553,2021-12-17 17:36:34.750
867,0.339553,2021-12-17 17:36:35.000
868,0.339553,2021-12-17 17:36:35.250
869,0.338271,2021-12-17 17:36:35.500
870,0.338271,2021-12-17 17:36:35.750
871,0.338271,2021-12-17 17:36:36.000
872,0.338271,2021-12-17 17:36:36.250
873,0.338271,2021-12-17 17:36:36.500
874,0.338271,2021-12-17 17:36:36.750
875,0.33699,2021-12-17 17:36:37.000
876,0.338271,2021-12-17 17:36:37.250
877,0.334427,2021-12-17 17:36:37.500
878,0.334427,2021-12-17 17:36:37.750
879,0.335709,2021-12-17 17:36:38.000
880,0.335709,2021-12-17 17:36:38.250
881,0.334427,2021-12-17 17:36:38.500
882,0.333146,2021-12-17 17:36:38.750
883,0.334427,2021-12-17 17:36:39.000
884,0.334427,2021-12-17 17:36:39.250
885,0.334427,2021-12-17 17:36:39.500
886,0.334427,2021-12-17 17:36:39.750
887,0.335709,2021-12-17 17:36:40.000
888,0.333146,2021-12-17 17:36:40.250
889,0.335709,2021-12-17 17:36:40.500
890,0.334427,2021-12-17 17:36:40.750
891,0.33699,2021-12-17 17:36:41.000
892,0.33699,2021-12-17 17:36:41.250
893,0.340834,2021-12-17 17:36:41.500
894,0.338271,2021-12-17 17:36:41.750
895,0.339553,2021-12-17 17:36:42.000
896,0.340834,2021-12-17 17:36:42.250
897,0.340834,2021-12-17 17:36:42.500
898,0.343397,2021-12-17 17:36:42.750
899,0.343397,2021-12-17 17:36:43.000
900,0.343397,2021-12-17 17:36:43.250
901,0.344678,2021-12-17 17:36:43.500
902,0.344678,2021-12-17 17:36:43.750
903,0.344678,2021-12-17 17:36:44.000
904,0.344678,2021-12-17 17:36:44.250
905,0.345959,2021-12-17 17:36:44.500
906,0.344678,2021-12-17 17:36:44.750
907,0.347241,2021-12-17 17:36:45.000
908,0.343397,2021-12-17 17:36:45.250
909,0.345959,2021-12-17 17:36:45.500
910,0.345959,2021-12-17 17:36:45.750
911,0.345959,2021-12-17 17:36:46.000
912,0.347241,2021-12-17 17:36:46.250
913,0.345959,2021-12-17 17:36:46.500
914,0.347241,2021-12-17 17:36:46.750
915,0.345959,2021-12-17 17:36:47.000
916,0.347241,2021-12-17 17:36:47.250
917,0.345959,2021-12-17 17:36:47.500
918,0.344678,2021-12-17 17:36:47.750
919,0.345959,2021-12-17 17:36:48.000
920,0.345959,2021-12-17 17:36:48.250
921,0.345959,2021-12-17 17:36:48.500
922,0.347241,2021-12-17 17:36:48.750
923,0.343397,2021-12-17 17:36:49.000
924,0.344678,2021-12-17 17:36:49.250
925,0.343397,2021-12-17 17:36:49.500
926,0.344678,2021-12-17 17:36:49.750
927,0.344678,2021-12-17 17:36:50.000
928,0.342115,2021-12-17 17:36:50.250
929,0.343397,2021-12-17 17:36:50.500
930,0.343397,2021-12-17 17:36:50.750
931,0.343397,2021-12-17 17:36:51.000
932,0.343397,2021-12-17 17:36:51.250
933,0.343397,2021-12-17 17:36:51.500
934,0.343397,2021-12-17 17:36:51.750
935,0.342115,2021-12-17 17:36:52.000
936,0.343397,2021-12-17 17:36:52.250
937,0.342115,2021-12-17 17:36:52.500
938,0.342115,2021-12-17 17:36:52.750
939,0.340834,2021-12-17 17:36:53.000
940,0.340834,2021-12-17 17:36:53.250
941,0.343397,2021-12-17 17:36:53.500
942,0.340834,2021-12-17 17:36:53.750
943,0.342115,2021-12-17 17:36:54.000
944,0.342115,2021-12-17 17:36:54.250
945,0.343397,2021-12-17 17:36:54.500
946,0.343397,2021-12-17 17:36:54.750
947,0.342115,2021-12-17 17:36:55.000
948,0.344678,2021-12-17 17:36:55.250
949,0.342115,2021-12-17 17:36:55.500
950,0.344678,2021-12-17 17:36:55.750
951,0.344678,2021-12-17 17:36:56.000
952,0.342115,2021-12-17 17:36:56.250
953,0.342115,2021-12-17 17:36:56.500
954,0.342115,2021-12-17 17:36:56.750
955,0.342115,2021-12-17 17:36:57.000
956,0.343397,2021-12-17 17:36:57.250
957,0.342115,2021-12-17 17:36:57.500
958,0.342115,2021-12-17 17:36:57.750
959,0.342115,2021-12-17 17:36:58.000
960,0.344678,2021-12-17 17:36:58.250
961,0.343397,2021-12-17 17:36:58.500
962,0.345959,2021-12-17 17:36:58.750
963,0.344678,2021-12-17 17:36:59.000
964,0.344678,2021-12-17 17:36:59.250
965,0.345959,2021-12-17 17:36:59.500
966,0.347241,2021-12-17 17:36:59.750
967,0.345959,2021-12-17 17:37:00.000
968,0.345959,2021-12-17 17:37:00.250
969,0.345959,2021-12-17 17:37:00.500
970,0.344678,2021-12-17 17:37:00.750
971,0.347241,2021-12-17 17:37:01.000
972,0.343397,2021-12-17 17:37:01.250
973,0.343397,2021-12-17 17:37:01.500
974,0.345959,2021-12-17 17:37:01.750
975,0.343397,2021-12-17 17:37:02.000
976,0.343397,2021-12-17 17:37:02.250
977,0.344678,2021-12-17 17:37:02.500
978,0.343397,2021-12-17 17:37:02.750
979,0.343397,2021-12-17 17:37:03.000
980,0.343397,2021-12-17 17:37:03.250
981,0.340834,2021-12-17 17:37:03.500
982,0.343397,2021-12-17 17:37:03.750
983,0.342115,2021-12-17 17:37:04.000
984,0.340834,2021-12-17 17:37:04.250
985,0.339553,2021-12-17 17:37:04.500
986,0.340834,2021-12-17 17:37:04.750
987,0.339553,2021-12-17 17:37:05.000
988,0.339553,2021-12-17 17:37:05.250
989,0.338271,2021-12-17 17:37:05.500
990,0.339553,2021-12-17 17:37:05.750
991,0.340834,2021-12-17 17:37:06.000
992,0.339553,2021-12-17 17:37:06.250
993,0.339553,2021-12-17 17:37:06.500
994,0.339553,2021-12-17 17:37:06.750
995,0.339553,2021-12-17 17:37:07.000
996,0.338271,2021-12-17 17:37:07.250
997,0.339553,2021-12-17 17:37:07.500
998,0.338271,2021-12-17 17:37:07.750
999,0.338271,2021-12-17 17:37:08.000
1000,0.338271,2021-12-17 17:37:08.250
1001,0.338271,2021-12-17 17:37:08.500
1002,0.33699,2021-12-17 17:37:08.750
1003,0.338271,2021-12-17 17:37:09.000
1004,0.33699,2021-12-17 17:37:09.250
1005,0.335709,2021-12-17 17:37:09.500
1006,0.338271,2021-12-17 17:37:09.750
1007,0.33699,2021-12-17 17:37:10.000
1008,0.33699,2021-12-17 17:37:10.250
1009,0.338271,2021-12-17 17:37:10.500
1010,0.335709,2021-12-17 17:37:10.750
1011,0.33699,2021-12-17 17:37:11.000
1012,0.339553,2021-12-17 17:37:11.250
1013,0.335709,2021-12-17 17:37:11.500
1014,0.338271,2021-12-17 17:37:11.750
1015,0.33699,2021-12-17 17:37:12.000
1016,0.338271,2021-12-17 17:37:12.250
1017,0.338271,2021-12-17 17:37:12.500
1018,0.338271,2021-12-17 17:37:12.750
1019,0.338271,2021-12-17 17:37:13.000
1020,0.33699,2021-12-17 17:37:13.250
1021,0.340834,2021-12-17 17:37:13.500
1022,0.338271,2021-12-17 17:37:13.750
1023,0.338271,2021-12-17 17:37:14.000
1024,0.33699,2021-12-17 17:37:14.250
1025,0.335709,2021-12-17 17:37:14.500
1026,0.338271,2021-12-17 17:37:14.750
1027,0.33699,2021-12-17 17:37:15.000
1028,0.335709,2021-12-17 17:37:15.250
1029,0.334427,2021-12-17 17:37:15.500
1030,0.335709,2021-12-17 17:37:15.750
1031,0.334427,2021-12-17 17:37:16.000
1032,0.335709,2021-12-17 17:37:16.250
1033,0.334427,2021-12-17 17:37:16.500
1034,0.334427,2021-12-17 17:37:16.750
1035,0.334427,2021-12-17 17:37:17.000
1036,0.331865,2021-12-17 17:37:17.250
1037,0.331865,2021-12-17 17:37:17.500
1038,0.334427,2021-12-17 17:37:17.750
1039,0.333146,2021-12-17 17:37:18.000
1040,0.331865,2021-12-17 17:37:18.250
1041,0.331865,2021-12-17 17:37:18.500
1042,0.330583,2021-12-17 17:37:18.750
1043,0.331865,2021-12-17 17:37:19.000
1044,0.333146,2021-12-17 17:37:19.250
1045,0.329302,2021-12-17 17:37:19.500
1046,0.330583,2021-12-17 17:37:19.750
1047,0.331865,2021-12-17 17:37:20.000
1048,0.331865,2021-12-17 17:37:20.250
1049,0.331865,2021-12-17 17:37:20.500
1050,0.331865,2021-12-17 17:37:20.750
1051,0.329302,2021-12-17 17:37:21.000
1052,0.330583,2021-12-17 17:37:21.250
1053,0.329302,2021-12-17 17:37:21.500
1054,0.329302,2021-12-17 17:37:21.750
1055,0.329302,2021-12-17 17:37:22.000
1056,0.330583,2021-12-17 17:37:22.250
1057,0.329302,2021-12-17 17:37:22.500
1058,0.330583,2021-12-17 17:37:22.750
1059,0.328021,2021-12-17 17:37:23.000
1060,0.328021,2021-12-17 17:37:23.250
1061,0.328021,2021-12-17 17:37:23.500
1062,0.328021,2021-12-17 17:37:23.750
1063,0.328021,2021-12-17 17:37:24.000
1064,0.328021,2021-12-17 17:37:24.250
1065,0.328021,2021-12-17 17:37:24.500
1066,0.326739,2021-12-17 17:37:24.750
1067,0.328021,2021-12-17 17:37:25.000
1068,0.325458,2021-12-17 17:37:25.250
1069,0.326739,2021-12-17 17:37:25.500
1070,0.328021,2021-12-17 17:37:25.750
1071,0.333146,2021-12-17 17:37:26.000
1072,0.325458,2021-12-17 17:37:26.250
1073,0.326739,2021-12-17 17:37:26.500
1074,0.326739,2021-12-17 17:37:26.750
1075,0.324177,2021-12-17 17:37:27.000
1076,0.326739,2021-12-17 17:37:27.250
1077,0.324177,2021-12-17 17:37:27.500
1078,0.325458,2021-12-17 17:37:27.750
1079,0.325458,2021-12-17 17:37:28.000
1080,0.324177,2021-12-17 17:37:28.250
1081,0.325458,2021-12-17 17:37:28.500
1082,0.325458,2021-12-17 17:37:28.750
1083,0.324177,2021-12-17 17:37:29.000
1084,0.324177,2021-12-17 17:37:29.250
1085,0.325458,2021-12-17 17:37:29.500
1086,0.325458,2021-12-17 17:37:29.750
1087,0.324177,2021-12-17 17:37:30.000
1088,0.325458,2021-12-17 17:37:30.250
1089,0.324177,2021-12-17 17:37:30.500
1090,0.325458,2021-12-17 17:37:30.750
1091,0.324177,2021-12-17 17:37:31.000
1092,0.324177,2021-12-17 17:37:31.250
1093,0.325458,2021-12-17 17:37:31.500
1094,0.324177,2021-12-17 17:37:31.750
1095,0.324177,2021-12-17 17:37:32.000
1096,0.325458,2021-12-17 17:37:32.250
1097,0.322895,2021-12-17 17:37:32.500
1098,0.321614,2021-12-17 17:37:32.750
1099,0.322895,2021-12-17 17:37:33.000
1100,0.320333,2021-12-17 17:37:33.250
1101,0.324177,2021-12-17 17:37:33.500
1102,0.321614,2021-12-17 17:37:33.750
1103,0.322895,2021-12-17 17:37:34.000
1104,0.320333,2021-12-17 17:37:34.250
1105,0.321614,2021-12-17 17:37:34.500
1106,0.319051,2021-12-17 17:37:34.750
1107,0.319051,2021-12-17 17:37:35.000
1108,0.320333,2021-12-17 17:37:35.250
1109,0.320333,2021-12-17 17:37:35.500
1110,0.319051,2021-12-17 17:37:35.750
1111,0.319051,2021-12-17 17:37:36.000
1112,0.320333,2021-12-17 17:37:36.250
1113,0.319051,2021-12-17 17:37:36.500
1114,0.320333,2021-12-17 17:37:36.750
1115,0.319051,2021-12-17 17:37:37.000
1116,0.319051,2021-12-17 17:37:37.250
1117,0.319051,2021-12-17 17:37:37.500
1118,0.31777,2021-12-17 17:37:37.750
1119,0.319051,2021-12-17 17:37:38.000
1120,0.319051,2021-12-17 17:37:38.250
1121,0.320333,2021-12-17 17:37:38.500
1122,0.320333,2021-12-17 17:37:38.750
1123,0.304957,2021-12-17 17:37:39.000
1124,0.299831,2021-12-17 17:37:39.250
1125,0.310082,2021-12-17 17:37:39.500
1126,0.315207,2021-12-17 17:37:39.750
1127,0.316489,2021-12-17 17:37:40.000
1128,0.31777,2021-12-17 17:37:40.250
1129,0.319051,2021-12-17 17:37:40.500
1130,0.319051,2021-12-17 17:37:40.750
1131,0.320333,2021-12-17 17:37:41.000
1132,0.31777,2021-12-17 17:37:41.250
1133,0.31777,2021-12-17 17:37:41.500
1134,0.319051,2021-12-17 17:37:41.750
1135,0.31777,2021-12-17 17:37:42.000
1136,0.31777,2021-12-17 17:37:42.250
1137,0.31777,2021-12-17 17:37:42.500
1138,0.31777,2021-12-17 17:37:42.750
1139,0.316489,2021-12-17 17:37:43.000
1140,0.319051,2021-12-17 17:37:43.250
1141,0.316489,2021-12-17 17:37:43.500
1142,0.31777,2021-12-17 17:37:43.750
1143,0.319051,2021-12-17 17:37:44.000
1144,0.31777,2021-12-17 17:37:44.250
1145,0.31777,2021-12-17 17:37:44.500
1146,0.31777,2021-12-17 17:37:44.750
1147,0.31777,2021-12-17 17:37:45.000
1148,0.316489,2021-12-17 17:37:45.250
1149,0.31777,2021-12-17 17:37:45.500
1150,0.316489,2021-12-17 17:37:45.750
1151,0.31777,2021-12-17 17:37:46.000
1152,0.315207,2021-12-17 17:37:46.250
1153,0.316489,2021-12-17 17:37:46.500
1154,0.31777,2021-12-17 17:37:46.750
1155,0.316489,2021-12-17 17:37:47.000
1156,0.31777,2021-12-17 17:37:47.250
1157,0.315207,2021-12-17 17:37:47.500
1158,0.316489,2021-12-17 17:37:47.750
1159,0.315207,2021-12-17 17:37:48.000
1160,0.316489,2021-12-17 17:37:48.250
1161,0.315207,2021-12-17 17:37:48.500
1162,0.315207,2021-12-17 17:37:48.750
1163,0.315207,2021-12-17 17:37:49.000
1164,0.316489,2021-12-17 17:37:49.250
1165,0.315207,2021-12-17 17:37:49.500
1166,0.313926,2021-12-17 17:37:49.750
1167,0.315207,2021-12-17 17:37:50.000
1168,0.315207,2021-12-17 17:37:50.250
1169,0.316489,2021-12-17 17:37:50.500
1170,0.316489,2021-12-17 17:37:50.750
1171,0.316489,2021-12-17 17:37:51.000
1172,0.313926,2021-12-17 17:37:51.250
1173,0.315207,2021-12-17 17:37:51.500
1174,0.315207,2021-12-17 17:37:51.750
1175,0.313926,2021-12-17 17:37:52.000
1176,0.315207,2021-12-17 17:37:52.250
1177,0.313926,2021-12-17 17:37:52.500
1178,0.313926,2021-12-17 17:37:52.750
1179,0.315207,2021-12-17 17:37:53.000
1180,0.313926,2021-12-17 17:37:53.250
1181,0.315207,2021-12-17 17:37:53.500
1182,0.315207,2021-12-17 17:37:53.750
1183,0.313926,2021-12-17 17:37:54.000
1184,0.313926,2021-12-17 17:37:54.250
1185,0.313926,2021-12-17 17:37:54.500
1186,0.315207,2021-12-17 17:37:54.750
1187,0.313926,2021-12-17 17:37:55.000
1188,0.315207,2021-12-17 17:37:55.250
1189,0.315207,2021-12-17 17:37:55.500
1190,0.315207,2021-12-17 17:37:55.750
1191,0.313926,2021-12-17 17:37:56.000
1192,0.315207,2021-12-17 17:37:56.250
1193,0.316489,2021-12-17 17:37:56.500
1194,0.315207,2021-12-17 17:37:56.750
1195,0.315207,2021-12-17 17:37:57.000
1196,0.315207,2021-12-17 17:37:57.250
1197,0.316489,2021-12-17 17:37:57.500
1198,0.315207,2021-12-17 17:37:57.750
1199,0.31777,2021-12-17 17:37:58.000
1200,0.315207,2021-12-17 17:37:58.250
1201,0.316489,2021-12-17 17:37:58.500
1202,0.319051,2021-12-17 17:37:58.750
1203,0.316489,2021-12-17 17:37:59.000
1204,0.254985,2021-12-17 17:37:59.250
1205,0.276767,2021-12-17 17:37:59.500
1206,0.303675,2021-12-17 17:37:59.750
1207,0.304957,2021-12-17 17:38:00.000
1208,0.308801,2021-12-17 17:38:00.250
1209,0.310082,2021-12-17 17:38:00.500
1210,0.312645,2021-12-17 17:38:00.750
1211,0.325458,2021-12-17 17:38:01.000
1212,0.329302,2021-12-17 17:38:01.250
1213,0.330583,2021-12-17 17:38:01.500
