,BVP,time
1912,-1.82,2021-12-17 17:33:28.046875
1913,1.14,2021-12-17 17:33:28.062500
1914,5.2,2021-12-17 17:33:28.078125
1915,10.42,2021-12-17 17:33:28.093750
1916,16.62,2021-12-17 17:33:28.109375
1917,23.59,2021-12-17 17:33:28.125000
1918,30.93,2021-12-17 17:33:28.140625
1919,38.19,2021-12-17 17:33:28.156250
1920,44.76,2021-12-17 17:33:28.171875
1921,50.16,2021-12-17 17:33:28.187500
1922,54.28,2021-12-17 17:33:28.203125
1923,57.58,2021-12-17 17:33:28.218750
1924,60.95,2021-12-17 17:33:28.234375
1925,65.38,2021-12-17 17:33:28.250000
1926,71.49,2021-12-17 17:33:28.265625
1927,79.15,2021-12-17 17:33:28.281250
1928,87.58,2021-12-17 17:33:28.296875
1929,95.69,2021-12-17 17:33:28.312500
1930,102.46,2021-12-17 17:33:28.328125
1931,107.28,2021-12-17 17:33:28.343750
1932,109.78,2021-12-17 17:33:28.359375
1933,109.65,2021-12-17 17:33:28.375000
1934,106.42,2021-12-17 17:33:28.390625
1935,99.66,2021-12-17 17:33:28.406250
1936,89.07,2021-12-17 17:33:28.421875
1937,74.85,2021-12-17 17:33:28.437500
1938,57.9,2021-12-17 17:33:28.453125
1939,39.55,2021-12-17 17:33:28.468750
1940,21.3,2021-12-17 17:33:28.484375
1941,4.39,2021-12-17 17:33:28.500000
1942,-10.42,2021-12-17 17:33:28.515625
1943,-22.94,2021-12-17 17:33:28.531250
1944,-33.29,2021-12-17 17:33:28.546875
1945,-41.89,2021-12-17 17:33:28.562500
1946,-49.13,2021-12-17 17:33:28.578125
1947,-55.24,2021-12-17 17:33:28.593750
1948,-60.29,2021-12-17 17:33:28.609375
1949,-64.02,2021-12-17 17:33:28.625000
1950,-66.14,2021-12-17 17:33:28.640625
1951,-66.4,2021-12-17 17:33:28.656250
1952,-64.84,2021-12-17 17:33:28.671875
1953,-61.81,2021-12-17 17:33:28.687500
1954,-57.91,2021-12-17 17:33:28.703125
1955,-53.73,2021-12-17 17:33:28.718750
1956,-49.68,2021-12-17 17:33:28.734375
1957,-46.05,2021-12-17 17:33:28.750000
1958,-42.99,2021-12-17 17:33:28.765625
1959,-40.68,2021-12-17 17:33:28.781250
1960,-39.26,2021-12-17 17:33:28.796875
1961,-38.77,2021-12-17 17:33:28.812500
1962,-38.95,2021-12-17 17:33:28.828125
1963,-39.15,2021-12-17 17:33:28.843750
1964,-38.62,2021-12-17 17:33:28.859375
1965,-36.65,2021-12-17 17:33:28.875000
1966,-32.94,2021-12-17 17:33:28.890625
1967,-27.7,2021-12-17 17:33:28.906250
1968,-21.5,2021-12-17 17:33:28.921875
1969,-15.17,2021-12-17 17:33:28.937500
1970,-9.39,2021-12-17 17:33:28.953125
1971,-4.65,2021-12-17 17:33:28.968750
1972,-1.1,2021-12-17 17:33:28.984375
1973,1.38,2021-12-17 17:33:29.000000
1974,3.03,2021-12-17 17:33:29.015625
1975,4.23,2021-12-17 17:33:29.031250
1976,5.28,2021-12-17 17:33:29.046875
1977,6.43,2021-12-17 17:33:29.062500
1978,7.75,2021-12-17 17:33:29.078125
1979,9.18,2021-12-17 17:33:29.093750
1980,10.48,2021-12-17 17:33:29.109375
1981,11.37,2021-12-17 17:33:29.125000
1982,11.68,2021-12-17 17:33:29.140625
1983,11.42,2021-12-17 17:33:29.156250
1984,10.84,2021-12-17 17:33:29.171875
1985,10.37,2021-12-17 17:33:29.187500
1986,10.44,2021-12-17 17:33:29.203125
1987,11.2,2021-12-17 17:33:29.218750
1988,12.42,2021-12-17 17:33:29.234375
1989,13.54,2021-12-17 17:33:29.250000
1990,13.86,2021-12-17 17:33:29.265625
1991,12.91,2021-12-17 17:33:29.281250
1992,10.58,2021-12-17 17:33:29.296875
1993,7.29,2021-12-17 17:33:29.312500
1994,3.81,2021-12-17 17:33:29.328125
1995,1.08,2021-12-17 17:33:29.343750
1996,-0.25,2021-12-17 17:33:29.359375
1997,-0.03,2021-12-17 17:33:29.375000
1998,1.26,2021-12-17 17:33:29.390625
1999,2.73,2021-12-17 17:33:29.406250
2000,3.61,2021-12-17 17:33:29.421875
2001,3.49,2021-12-17 17:33:29.437500
2002,2.63,2021-12-17 17:33:29.453125
2003,1.65,2021-12-17 17:33:29.468750
2004,1.3,2021-12-17 17:33:29.484375
2005,2.02,2021-12-17 17:33:29.500000
2006,3.85,2021-12-17 17:33:29.515625
2007,6.54,2021-12-17 17:33:29.531250
2008,9.72,2021-12-17 17:33:29.546875
2009,13.04,2021-12-17 17:33:29.562500
2010,15.9,2021-12-17 17:33:29.578125
2011,17.54,2021-12-17 17:33:29.593750
2012,17.15,2021-12-17 17:33:29.609375
2013,14.28,2021-12-17 17:33:29.625000
2014,9.33,2021-12-17 17:33:29.640625
2015,3.6,2021-12-17 17:33:29.656250
2016,-1.09,2021-12-17 17:33:29.671875
2017,-3.18,2021-12-17 17:33:29.687500
2018,-1.97,2021-12-17 17:33:29.703125
2019,2.03,2021-12-17 17:33:29.718750
2020,7.53,2021-12-17 17:33:29.734375
2021,13.16,2021-12-17 17:33:29.750000
2022,18.03,2021-12-17 17:33:29.765625
2023,22.02,2021-12-17 17:33:29.781250
2024,25.38,2021-12-17 17:33:29.796875
2025,28.41,2021-12-17 17:33:29.812500
2026,30.98,2021-12-17 17:33:29.828125
2027,32.69,2021-12-17 17:33:29.843750
2028,33.26,2021-12-17 17:33:29.859375
2029,32.8,2021-12-17 17:33:29.875000
2030,32.04,2021-12-17 17:33:29.890625
2031,32.04,2021-12-17 17:33:29.906250
2032,33.8,2021-12-17 17:33:29.921875
2033,37.75,2021-12-17 17:33:29.937500
2034,43.78,2021-12-17 17:33:29.953125
2035,51.39,2021-12-17 17:33:29.968750
2036,59.9,2021-12-17 17:33:29.984375
2037,68.27,2021-12-17 17:33:30.000000
2038,74.75,2021-12-17 17:33:30.015625
2039,76.79,2021-12-17 17:33:30.031250
2040,71.71,2021-12-17 17:33:30.046875
2041,58.02,2021-12-17 17:33:30.062500
2042,36.72,2021-12-17 17:33:30.078125
2043,11.55,2021-12-17 17:33:30.093750
2044,-12.15,2021-12-17 17:33:30.109375
2045,-29.56,2021-12-17 17:33:30.125000
2046,-38.44,2021-12-17 17:33:30.140625
2047,-39.74,2021-12-17 17:33:30.156250
2048,-36.65,2021-12-17 17:33:30.171875
2049,-32.65,2021-12-17 17:33:30.187500
2050,-29.74,2021-12-17 17:33:30.203125
2051,-27.9,2021-12-17 17:33:30.218750
2052,-25.89,2021-12-17 17:33:30.234375
2053,-22.69,2021-12-17 17:33:30.250000
2054,-18.33,2021-12-17 17:33:30.265625
2055,-13.93,2021-12-17 17:33:30.281250
2056,-10.91,2021-12-17 17:33:30.296875
2057,-10.02,2021-12-17 17:33:30.312500
2058,-10.91,2021-12-17 17:33:30.328125
2059,-12.43,2021-12-17 17:33:30.343750
2060,-13.16,2021-12-17 17:33:30.359375
2061,-12.15,2021-12-17 17:33:30.375000
2062,-9.49,2021-12-17 17:33:30.390625
2063,-6.05,2021-12-17 17:33:30.406250
2064,-3.15,2021-12-17 17:33:30.421875
2065,-1.85,2021-12-17 17:33:30.437500
2066,-2.45,2021-12-17 17:33:30.453125
2067,-4.38,2021-12-17 17:33:30.468750
2068,-6.57,2021-12-17 17:33:30.484375
2069,-7.99,2021-12-17 17:33:30.500000
2070,-8.18,2021-12-17 17:33:30.515625
2071,-7.36,2021-12-17 17:33:30.531250
2072,-6.2,2021-12-17 17:33:30.546875
2073,-5.4,2021-12-17 17:33:30.562500
2074,-5.25,2021-12-17 17:33:30.578125
2075,-5.69,2021-12-17 17:33:30.593750
2076,-6.39,2021-12-17 17:33:30.609375
2077,-7.12,2021-12-17 17:33:30.625000
2078,-7.87,2021-12-17 17:33:30.640625
2079,-8.71,2021-12-17 17:33:30.656250
2080,-9.66,2021-12-17 17:33:30.671875
2081,-10.47,2021-12-17 17:33:30.687500
2082,-10.72,2021-12-17 17:33:30.703125
2083,-9.98,2021-12-17 17:33:30.718750
2084,-8.13,2021-12-17 17:33:30.734375
2085,-5.41,2021-12-17 17:33:30.750000
2086,-2.4,2021-12-17 17:33:30.765625
2087,0.19,2021-12-17 17:33:30.781250
2088,1.87,2021-12-17 17:33:30.796875
2089,2.45,2021-12-17 17:33:30.812500
2090,2.1,2021-12-17 17:33:30.828125
2091,1.25,2021-12-17 17:33:30.843750
2092,0.36,2021-12-17 17:33:30.859375
2093,-0.21,2021-12-17 17:33:30.875000
2094,-0.25,2021-12-17 17:33:30.890625
2095,0.31,2021-12-17 17:33:30.906250
2096,1.46,2021-12-17 17:33:30.921875
2097,3.19,2021-12-17 17:33:30.937500
2098,5.49,2021-12-17 17:33:30.953125
2099,8.28,2021-12-17 17:33:30.968750
2100,11.33,2021-12-17 17:33:30.984375
2101,14.37,2021-12-17 17:33:31.000000
2102,17.01,2021-12-17 17:33:31.015625
2103,18.99,2021-12-17 17:33:31.031250
2104,20.31,2021-12-17 17:33:31.046875
2105,21.22,2021-12-17 17:33:31.062500
2106,22.12,2021-12-17 17:33:31.078125
2107,23.31,2021-12-17 17:33:31.093750
2108,24.88,2021-12-17 17:33:31.109375
2109,26.65,2021-12-17 17:33:31.125000
2110,28.26,2021-12-17 17:33:31.140625
2111,29.4,2021-12-17 17:33:31.156250
2112,29.82,2021-12-17 17:33:31.171875
2113,29.53,2021-12-17 17:33:31.187500
2114,28.64,2021-12-17 17:33:31.203125
2115,27.27,2021-12-17 17:33:31.218750
2116,25.49,2021-12-17 17:33:31.234375
2117,23.33,2021-12-17 17:33:31.250000
2118,20.9,2021-12-17 17:33:31.265625
2119,18.35,2021-12-17 17:33:31.281250
2120,16.06,2021-12-17 17:33:31.296875
2121,14.33,2021-12-17 17:33:31.312500
2122,13.46,2021-12-17 17:33:31.328125
2123,13.42,2021-12-17 17:33:31.343750
2124,13.92,2021-12-17 17:33:31.359375
2125,14.46,2021-12-17 17:33:31.375000
2126,14.45,2021-12-17 17:33:31.390625
2127,13.47,2021-12-17 17:33:31.406250
2128,11.31,2021-12-17 17:33:31.421875
2129,8.09,2021-12-17 17:33:31.437500
2130,4.13,2021-12-17 17:33:31.453125
2131,-0.17,2021-12-17 17:33:31.468750
2132,-4.49,2021-12-17 17:33:31.484375
2133,-8.67,2021-12-17 17:33:31.500000
2134,-12.74,2021-12-17 17:33:31.515625
2135,-16.92,2021-12-17 17:33:31.531250
2136,-21.47,2021-12-17 17:33:31.546875
2137,-26.66,2021-12-17 17:33:31.562500
2138,-32.65,2021-12-17 17:33:31.578125
2139,-39.44,2021-12-17 17:33:31.593750
2140,-46.96,2021-12-17 17:33:31.609375
2141,-54.93,2021-12-17 17:33:31.625000
2142,-62.91,2021-12-17 17:33:31.640625
2143,-70.13,2021-12-17 17:33:31.656250
2144,-75.7,2021-12-17 17:33:31.671875
2145,-78.69,2021-12-17 17:33:31.687500
2146,-78.41,2021-12-17 17:33:31.703125
2147,-74.71,2021-12-17 17:33:31.718750
2148,-68.05,2021-12-17 17:33:31.734375
2149,-59.47,2021-12-17 17:33:31.750000
2150,-50.22,2021-12-17 17:33:31.765625
2151,-41.56,2021-12-17 17:33:31.781250
2152,-34.33,2021-12-17 17:33:31.796875
2153,-28.95,2021-12-17 17:33:31.812500
2154,-25.4,2021-12-17 17:33:31.828125
2155,-23.36,2021-12-17 17:33:31.843750
2156,-22.29,2021-12-17 17:33:31.859375
2157,-21.61,2021-12-17 17:33:31.875000
2158,-20.75,2021-12-17 17:33:31.890625
2159,-19.23,2021-12-17 17:33:31.906250
2160,-16.77,2021-12-17 17:33:31.921875
2161,-13.39,2021-12-17 17:33:31.937500
2162,-9.46,2021-12-17 17:33:31.953125
2163,-5.57,2021-12-17 17:33:31.968750
2164,-2.38,2021-12-17 17:33:31.984375
2165,-0.34,2021-12-17 17:33:32.000000
2166,0.51,2021-12-17 17:33:32.015625
2167,0.51,2021-12-17 17:33:32.031250
2168,0.23,2021-12-17 17:33:32.046875
2169,0.22,2021-12-17 17:33:32.062500
2170,0.71,2021-12-17 17:33:32.078125
2171,1.61,2021-12-17 17:33:32.093750
2172,2.6,2021-12-17 17:33:32.109375
2173,3.37,2021-12-17 17:33:32.125000
2174,3.81,2021-12-17 17:33:32.140625
2175,4.08,2021-12-17 17:33:32.156250
2176,4.44,2021-12-17 17:33:32.171875
2177,5.06,2021-12-17 17:33:32.187500
2178,5.9,2021-12-17 17:33:32.203125
2179,6.72,2021-12-17 17:33:32.218750
2180,7.34,2021-12-17 17:33:32.234375
2181,7.66,2021-12-17 17:33:32.250000
2182,7.83,2021-12-17 17:33:32.265625
2183,8.04,2021-12-17 17:33:32.281250
2184,8.37,2021-12-17 17:33:32.296875
2185,8.62,2021-12-17 17:33:32.312500
2186,8.43,2021-12-17 17:33:32.328125
2187,7.47,2021-12-17 17:33:32.343750
2188,5.74,2021-12-17 17:33:32.359375
2189,3.63,2021-12-17 17:33:32.375000
2190,1.77,2021-12-17 17:33:32.390625
2191,0.72,2021-12-17 17:33:32.406250
2192,0.66,2021-12-17 17:33:32.421875
2193,1.34,2021-12-17 17:33:32.437500
2194,2.2,2021-12-17 17:33:32.453125
2195,2.6,2021-12-17 17:33:32.468750
2196,2.08,2021-12-17 17:33:32.484375
2197,0.39,2021-12-17 17:33:32.500000
2198,-2.45,2021-12-17 17:33:32.515625
2199,-6.16,2021-12-17 17:33:32.531250
2200,-10.26,2021-12-17 17:33:32.546875
2201,-14.12,2021-12-17 17:33:32.562500
2202,-17.05,2021-12-17 17:33:32.578125
2203,-18.57,2021-12-17 17:33:32.593750
2204,-18.63,2021-12-17 17:33:32.609375
2205,-17.65,2021-12-17 17:33:32.625000
2206,-16.42,2021-12-17 17:33:32.640625
2207,-15.77,2021-12-17 17:33:32.656250
2208,-16.2,2021-12-17 17:33:32.671875
2209,-17.71,2021-12-17 17:33:32.687500
2210,-19.72,2021-12-17 17:33:32.703125
2211,-21.32,2021-12-17 17:33:32.718750
2212,-21.58,2021-12-17 17:33:32.734375
2213,-19.85,2021-12-17 17:33:32.750000
2214,-16.02,2021-12-17 17:33:32.765625
2215,-10.58,2021-12-17 17:33:32.781250
2216,-4.42,2021-12-17 17:33:32.796875
2217,1.4,2021-12-17 17:33:32.812500
2218,5.85,2021-12-17 17:33:32.828125
2219,8.28,2021-12-17 17:33:32.843750
2220,8.46,2021-12-17 17:33:32.859375
2221,6.67,2021-12-17 17:33:32.875000
2222,3.54,2021-12-17 17:33:32.890625
2223,-0.06,2021-12-17 17:33:32.906250
2224,-3.26,2021-12-17 17:33:32.921875
2225,-5.39,2021-12-17 17:33:32.937500
2226,-6.08,2021-12-17 17:33:32.953125
2227,-5.34,2021-12-17 17:33:32.968750
2228,-3.51,2021-12-17 17:33:32.984375
2229,-1.09,2021-12-17 17:33:33.000000
2230,1.34,2021-12-17 17:33:33.015625
2231,3.27,2021-12-17 17:33:33.031250
2232,4.38,2021-12-17 17:33:33.046875
2233,4.59,2021-12-17 17:33:33.062500
2234,4.12,2021-12-17 17:33:33.078125
2235,3.41,2021-12-17 17:33:33.093750
2236,2.94,2021-12-17 17:33:33.109375
2237,3.09,2021-12-17 17:33:33.125000
2238,3.91,2021-12-17 17:33:33.140625
2239,5.15,2021-12-17 17:33:33.156250
2240,6.42,2021-12-17 17:33:33.171875
2241,7.4,2021-12-17 17:33:33.187500
2242,7.94,2021-12-17 17:33:33.203125
2243,8.11,2021-12-17 17:33:33.218750
2244,8.08,2021-12-17 17:33:33.234375
2245,7.97,2021-12-17 17:33:33.250000
2246,7.79,2021-12-17 17:33:33.265625
2247,7.49,2021-12-17 17:33:33.281250
2248,7.04,2021-12-17 17:33:33.296875
2249,6.48,2021-12-17 17:33:33.312500
2250,5.99,2021-12-17 17:33:33.328125
2251,5.71,2021-12-17 17:33:33.343750
2252,5.72,2021-12-17 17:33:33.359375
2253,5.97,2021-12-17 17:33:33.375000
2254,6.3,2021-12-17 17:33:33.390625
2255,6.53,2021-12-17 17:33:33.406250
2256,6.54,2021-12-17 17:33:33.421875
2257,6.29,2021-12-17 17:33:33.437500
2258,5.8,2021-12-17 17:33:33.453125
2259,5.12,2021-12-17 17:33:33.468750
2260,4.31,2021-12-17 17:33:33.484375
2261,3.38,2021-12-17 17:33:33.500000
2262,2.4,2021-12-17 17:33:33.515625
2263,1.4,2021-12-17 17:33:33.531250
2264,0.47,2021-12-17 17:33:33.546875
2265,-0.4,2021-12-17 17:33:33.562500
2266,-1.23,2021-12-17 17:33:33.578125
2267,-2.11,2021-12-17 17:33:33.593750
2268,-3.11,2021-12-17 17:33:33.609375
2269,-4.27,2021-12-17 17:33:33.625000
2270,-5.53,2021-12-17 17:33:33.640625
2271,-6.78,2021-12-17 17:33:33.656250
2272,-7.86,2021-12-17 17:33:33.671875
2273,-8.7,2021-12-17 17:33:33.687500
2274,-9.31,2021-12-17 17:33:33.703125
2275,-9.88,2021-12-17 17:33:33.718750
2276,-10.75,2021-12-17 17:33:33.734375
2277,-12.31,2021-12-17 17:33:33.750000
2278,-14.84,2021-12-17 17:33:33.765625
2279,-18.24,2021-12-17 17:33:33.781250
2280,-21.84,2021-12-17 17:33:33.796875
2281,-24.47,2021-12-17 17:33:33.812500
2282,-24.84,2021-12-17 17:33:33.828125
2283,-22.07,2021-12-17 17:33:33.843750
2284,-16.12,2021-12-17 17:33:33.859375
2285,-7.98,2021-12-17 17:33:33.875000
2286,0.75,2021-12-17 17:33:33.890625
2287,8.46,2021-12-17 17:33:33.906250
2288,14.01,2021-12-17 17:33:33.921875
2289,17.17,2021-12-17 17:33:33.937500
2290,18.21,2021-12-17 17:33:33.953125
2291,17.68,2021-12-17 17:33:33.968750
2292,15.95,2021-12-17 17:33:33.984375
2293,13.22,2021-12-17 17:33:34.000000
2294,9.67,2021-12-17 17:33:34.015625
2295,5.74,2021-12-17 17:33:34.031250
2296,2.17,2021-12-17 17:33:34.046875
2297,-0.3,2021-12-17 17:33:34.062500
2298,-1.24,2021-12-17 17:33:34.078125
2299,-0.83,2021-12-17 17:33:34.093750
2300,0.23,2021-12-17 17:33:34.109375
2301,1.11,2021-12-17 17:33:34.125000
2302,1.2,2021-12-17 17:33:34.140625
2303,0.48,2021-12-17 17:33:34.156250
2304,-0.56,2021-12-17 17:33:34.171875
2305,-1.21,2021-12-17 17:33:34.187500
2306,-0.96,2021-12-17 17:33:34.203125
2307,0.27,2021-12-17 17:33:34.218750
2308,2.05,2021-12-17 17:33:34.234375
2309,3.7,2021-12-17 17:33:34.250000
2310,4.6,2021-12-17 17:33:34.265625
2311,4.42,2021-12-17 17:33:34.281250
2312,3.31,2021-12-17 17:33:34.296875
2313,1.73,2021-12-17 17:33:34.312500
2314,0.25,2021-12-17 17:33:34.328125
2315,-0.67,2021-12-17 17:33:34.343750
2316,-0.88,2021-12-17 17:33:34.359375
2317,-0.51,2021-12-17 17:33:34.375000
2318,0.1,2021-12-17 17:33:34.390625
2319,0.64,2021-12-17 17:33:34.406250
2320,0.97,2021-12-17 17:33:34.421875
2321,1.21,2021-12-17 17:33:34.437500
2322,1.54,2021-12-17 17:33:34.453125
2323,2.19,2021-12-17 17:33:34.468750
2324,3.12,2021-12-17 17:33:34.484375
2325,4.15,2021-12-17 17:33:34.500000
2326,4.97,2021-12-17 17:33:34.515625
2327,5.34,2021-12-17 17:33:34.531250
2328,5.28,2021-12-17 17:33:34.546875
2329,5.02,2021-12-17 17:33:34.562500
2330,4.88,2021-12-17 17:33:34.578125
2331,5.04,2021-12-17 17:33:34.593750
2332,5.45,2021-12-17 17:33:34.609375
2333,5.79,2021-12-17 17:33:34.625000
2334,5.7,2021-12-17 17:33:34.640625
2335,4.91,2021-12-17 17:33:34.656250
2336,3.34,2021-12-17 17:33:34.671875
2337,1.2,2021-12-17 17:33:34.687500
2338,-1.23,2021-12-17 17:33:34.703125
2339,-3.62,2021-12-17 17:33:34.718750
2340,-5.78,2021-12-17 17:33:34.734375
2341,-7.56,2021-12-17 17:33:34.750000
2342,-8.98,2021-12-17 17:33:34.765625
2343,-10.1,2021-12-17 17:33:34.781250
2344,-11.06,2021-12-17 17:33:34.796875
2345,-11.95,2021-12-17 17:33:34.812500
2346,-12.87,2021-12-17 17:33:34.828125
2347,-14.0,2021-12-17 17:33:34.843750
2348,-15.45,2021-12-17 17:33:34.859375
2349,-17.29,2021-12-17 17:33:34.875000
2350,-19.31,2021-12-17 17:33:34.890625
2351,-21.05,2021-12-17 17:33:34.906250
2352,-21.79,2021-12-17 17:33:34.921875
2353,-20.83,2021-12-17 17:33:34.937500
2354,-17.78,2021-12-17 17:33:34.953125
2355,-12.88,2021-12-17 17:33:34.968750
2356,-6.98,2021-12-17 17:33:34.984375
2357,-1.26,2021-12-17 17:33:35.000000
2358,3.14,2021-12-17 17:33:35.015625
2359,5.52,2021-12-17 17:33:35.031250
2360,5.81,2021-12-17 17:33:35.046875
2361,4.47,2021-12-17 17:33:35.062500
2362,2.22,2021-12-17 17:33:35.078125
2363,-0.21,2021-12-17 17:33:35.093750
2364,-2.21,2021-12-17 17:33:35.109375
2365,-3.44,2021-12-17 17:33:35.125000
2366,-3.66,2021-12-17 17:33:35.140625
2367,-2.89,2021-12-17 17:33:35.156250
2368,-1.26,2021-12-17 17:33:35.171875
2369,1.0,2021-12-17 17:33:35.187500
2370,3.55,2021-12-17 17:33:35.203125
2371,6.05,2021-12-17 17:33:35.218750
2372,8.15,2021-12-17 17:33:35.234375
2373,9.64,2021-12-17 17:33:35.250000
2374,10.4,2021-12-17 17:33:35.265625
2375,10.63,2021-12-17 17:33:35.281250
2376,10.6,2021-12-17 17:33:35.296875
2377,10.67,2021-12-17 17:33:35.312500
2378,11.13,2021-12-17 17:33:35.328125
2379,11.99,2021-12-17 17:33:35.343750
2380,13.05,2021-12-17 17:33:35.359375
2381,13.85,2021-12-17 17:33:35.375000
2382,14.05,2021-12-17 17:33:35.390625
2383,13.55,2021-12-17 17:33:35.406250
2384,12.7,2021-12-17 17:33:35.421875
2385,12.08,2021-12-17 17:33:35.437500
2386,12.28,2021-12-17 17:33:35.453125
2387,13.58,2021-12-17 17:33:35.468750
2388,15.82,2021-12-17 17:33:35.484375
2389,18.43,2021-12-17 17:33:35.500000
2390,20.72,2021-12-17 17:33:35.515625
2391,22.14,2021-12-17 17:33:35.531250
2392,22.53,2021-12-17 17:33:35.546875
2393,22.12,2021-12-17 17:33:35.562500
2394,21.34,2021-12-17 17:33:35.578125
2395,20.46,2021-12-17 17:33:35.593750
2396,19.5,2021-12-17 17:33:35.609375
2397,18.27,2021-12-17 17:33:35.625000
2398,16.59,2021-12-17 17:33:35.640625
2399,14.4,2021-12-17 17:33:35.656250
2400,11.86,2021-12-17 17:33:35.671875
2401,9.24,2021-12-17 17:33:35.687500
2402,6.73,2021-12-17 17:33:35.703125
2403,4.36,2021-12-17 17:33:35.718750
2404,2.05,2021-12-17 17:33:35.734375
2405,-0.27,2021-12-17 17:33:35.750000
2406,-2.58,2021-12-17 17:33:35.765625
2407,-4.64,2021-12-17 17:33:35.781250
2408,-6.14,2021-12-17 17:33:35.796875
2409,-6.86,2021-12-17 17:33:35.812500
2410,-6.83,2021-12-17 17:33:35.828125
2411,-6.27,2021-12-17 17:33:35.843750
2412,-5.51,2021-12-17 17:33:35.859375
2413,-4.88,2021-12-17 17:33:35.875000
2414,-4.6,2021-12-17 17:33:35.890625
2415,-4.94,2021-12-17 17:33:35.906250
2416,-6.17,2021-12-17 17:33:35.921875
2417,-8.55,2021-12-17 17:33:35.937500
2418,-12.13,2021-12-17 17:33:35.953125
2419,-16.53,2021-12-17 17:33:35.968750
2420,-20.87,2021-12-17 17:33:35.984375
2421,-23.93,2021-12-17 17:33:36.000000
2422,-24.56,2021-12-17 17:33:36.015625
2423,-22.17,2021-12-17 17:33:36.031250
2424,-17.07,2021-12-17 17:33:36.046875
2425,-10.43,2021-12-17 17:33:36.062500
2426,-3.85,2021-12-17 17:33:36.078125
2427,1.21,2021-12-17 17:33:36.093750
2428,3.95,2021-12-17 17:33:36.109375
2429,4.4,2021-12-17 17:33:36.125000
2430,3.23,2021-12-17 17:33:36.140625
2431,1.29,2021-12-17 17:33:36.156250
2432,-0.64,2021-12-17 17:33:36.171875
2433,-2.1,2021-12-17 17:33:36.187500
2434,-2.91,2021-12-17 17:33:36.203125
2435,-3.03,2021-12-17 17:33:36.218750
2436,-2.56,2021-12-17 17:33:36.234375
2437,-1.6,2021-12-17 17:33:36.250000
2438,-0.36,2021-12-17 17:33:36.265625
2439,0.87,2021-12-17 17:33:36.281250
2440,1.71,2021-12-17 17:33:36.296875
2441,1.89,2021-12-17 17:33:36.312500
2442,1.4,2021-12-17 17:33:36.328125
2443,0.51,2021-12-17 17:33:36.343750
2444,-0.31,2021-12-17 17:33:36.359375
2445,-0.61,2021-12-17 17:33:36.375000
2446,-0.21,2021-12-17 17:33:36.390625
2447,0.81,2021-12-17 17:33:36.406250
2448,2.19,2021-12-17 17:33:36.421875
2449,3.51,2021-12-17 17:33:36.437500
2450,4.44,2021-12-17 17:33:36.453125
2451,4.7,2021-12-17 17:33:36.468750
2452,4.17,2021-12-17 17:33:36.484375
2453,2.86,2021-12-17 17:33:36.500000
2454,0.99,2021-12-17 17:33:36.515625
2455,-1.05,2021-12-17 17:33:36.531250
2456,-2.73,2021-12-17 17:33:36.546875
2457,-3.52,2021-12-17 17:33:36.562500
2458,-3.18,2021-12-17 17:33:36.578125
2459,-1.84,2021-12-17 17:33:36.593750
2460,0.1,2021-12-17 17:33:36.609375
2461,2.06,2021-12-17 17:33:36.625000
2462,3.67,2021-12-17 17:33:36.640625
2463,4.81,2021-12-17 17:33:36.656250
2464,5.54,2021-12-17 17:33:36.671875
2465,5.97,2021-12-17 17:33:36.687500
2466,6.06,2021-12-17 17:33:36.703125
2467,5.66,2021-12-17 17:33:36.718750
2468,4.56,2021-12-17 17:33:36.734375
2469,2.71,2021-12-17 17:33:36.750000
2470,0.25,2021-12-17 17:33:36.765625
2471,-2.39,2021-12-17 17:33:36.781250
2472,-4.71,2021-12-17 17:33:36.796875
2473,-6.38,2021-12-17 17:33:36.812500
2474,-7.32,2021-12-17 17:33:36.828125
2475,-7.84,2021-12-17 17:33:36.843750
2476,-8.45,2021-12-17 17:33:36.859375
2477,-9.62,2021-12-17 17:33:36.875000
2478,-11.64,2021-12-17 17:33:36.890625
2479,-14.4,2021-12-17 17:33:36.906250
2480,-17.38,2021-12-17 17:33:36.921875
2481,-19.75,2021-12-17 17:33:36.937500
2482,-20.69,2021-12-17 17:33:36.953125
2483,-19.49,2021-12-17 17:33:36.968750
2484,-15.9,2021-12-17 17:33:36.984375
2485,-10.19,2021-12-17 17:33:37.000000
2486,-3.12,2021-12-17 17:33:37.015625
2487,4.18,2021-12-17 17:33:37.031250
2488,10.49,2021-12-17 17:33:37.046875
2489,14.81,2021-12-17 17:33:37.062500
2490,16.51,2021-12-17 17:33:37.078125
2491,15.49,2021-12-17 17:33:37.093750
2492,12.04,2021-12-17 17:33:37.109375
2493,6.81,2021-12-17 17:33:37.125000
2494,0.62,2021-12-17 17:33:37.140625
2495,-5.44,2021-12-17 17:33:37.156250
2496,-10.28,2021-12-17 17:33:37.171875
2497,-12.83,2021-12-17 17:33:37.187500
2498,-12.41,2021-12-17 17:33:37.203125
2499,-9.08,2021-12-17 17:33:37.218750
2500,-3.67,2021-12-17 17:33:37.234375
2501,2.4,2021-12-17 17:33:37.250000
2502,7.68,2021-12-17 17:33:37.265625
2503,11.12,2021-12-17 17:33:37.281250
2504,12.52,2021-12-17 17:33:37.296875
2505,12.25,2021-12-17 17:33:37.312500
2506,11.1,2021-12-17 17:33:37.328125
2507,9.8,2021-12-17 17:33:37.343750
2508,8.85,2021-12-17 17:33:37.359375
