,TEMP,time
665,30.85,2021-12-17 17:41:44.500
666,30.85,2021-12-17 17:41:44.750
667,30.87,2021-12-17 17:41:45.000
668,30.87,2021-12-17 17:41:45.250
669,30.87,2021-12-17 17:41:45.500
670,30.87,2021-12-17 17:41:45.750
671,30.87,2021-12-17 17:41:46.000
672,30.87,2021-12-17 17:41:46.250
673,30.87,2021-12-17 17:41:46.500
674,30.87,2021-12-17 17:41:46.750
675,30.87,2021-12-17 17:41:47.000
676,30.87,2021-12-17 17:41:47.250
677,30.87,2021-12-17 17:41:47.500
678,30.87,2021-12-17 17:41:47.750
679,30.87,2021-12-17 17:41:48.000
680,30.87,2021-12-17 17:41:48.250
681,30.87,2021-12-17 17:41:48.500
682,30.87,2021-12-17 17:41:48.750
683,30.89,2021-12-17 17:41:49.000
684,30.89,2021-12-17 17:41:49.250
685,30.89,2021-12-17 17:41:49.500
686,30.89,2021-12-17 17:41:49.750
687,30.87,2021-12-17 17:41:50.000
688,30.87,2021-12-17 17:41:50.250
689,30.87,2021-12-17 17:41:50.500
690,30.87,2021-12-17 17:41:50.750
691,30.87,2021-12-17 17:41:51.000
692,30.87,2021-12-17 17:41:51.250
693,30.87,2021-12-17 17:41:51.500
694,30.87,2021-12-17 17:41:51.750
695,30.85,2021-12-17 17:41:52.000
696,30.85,2021-12-17 17:41:52.250
697,30.85,2021-12-17 17:41:52.500
698,30.85,2021-12-17 17:41:52.750
699,30.87,2021-12-17 17:41:53.000
700,30.87,2021-12-17 17:41:53.250
701,30.87,2021-12-17 17:41:53.500
702,30.87,2021-12-17 17:41:53.750
703,30.87,2021-12-17 17:41:54.000
704,30.87,2021-12-17 17:41:54.250
705,30.87,2021-12-17 17:41:54.500
706,30.87,2021-12-17 17:41:54.750
707,30.87,2021-12-17 17:41:55.000
708,30.87,2021-12-17 17:41:55.250
709,30.87,2021-12-17 17:41:55.500
710,30.87,2021-12-17 17:41:55.750
711,30.87,2021-12-17 17:41:56.000
712,30.87,2021-12-17 17:41:56.250
713,30.87,2021-12-17 17:41:56.500
714,30.87,2021-12-17 17:41:56.750
715,30.87,2021-12-17 17:41:57.000
716,30.87,2021-12-17 17:41:57.250
717,30.87,2021-12-17 17:41:57.500
718,30.87,2021-12-17 17:41:57.750
719,30.89,2021-12-17 17:41:58.000
720,30.89,2021-12-17 17:41:58.250
721,30.89,2021-12-17 17:41:58.500
722,30.89,2021-12-17 17:41:58.750
723,30.89,2021-12-17 17:41:59.000
724,30.89,2021-12-17 17:41:59.250
725,30.89,2021-12-17 17:41:59.500
726,30.89,2021-12-17 17:41:59.750
727,30.85,2021-12-17 17:42:00.000
728,30.85,2021-12-17 17:42:00.250
729,30.85,2021-12-17 17:42:00.500
730,30.85,2021-12-17 17:42:00.750
731,30.91,2021-12-17 17:42:01.000
732,30.91,2021-12-17 17:42:01.250
733,30.91,2021-12-17 17:42:01.500
734,30.91,2021-12-17 17:42:01.750
735,30.89,2021-12-17 17:42:02.000
736,30.89,2021-12-17 17:42:02.250
737,30.89,2021-12-17 17:42:02.500
738,30.89,2021-12-17 17:42:02.750
739,30.89,2021-12-17 17:42:03.000
740,30.89,2021-12-17 17:42:03.250
741,30.89,2021-12-17 17:42:03.500
742,30.89,2021-12-17 17:42:03.750
743,30.91,2021-12-17 17:42:04.000
744,30.91,2021-12-17 17:42:04.250
745,30.91,2021-12-17 17:42:04.500
746,30.91,2021-12-17 17:42:04.750
747,30.91,2021-12-17 17:42:05.000
748,30.91,2021-12-17 17:42:05.250
749,30.91,2021-12-17 17:42:05.500
750,30.91,2021-12-17 17:42:05.750
751,30.91,2021-12-17 17:42:06.000
752,30.91,2021-12-17 17:42:06.250
753,30.91,2021-12-17 17:42:06.500
754,30.91,2021-12-17 17:42:06.750
755,30.91,2021-12-17 17:42:07.000
756,30.91,2021-12-17 17:42:07.250
757,30.91,2021-12-17 17:42:07.500
758,30.91,2021-12-17 17:42:07.750
759,30.89,2021-12-17 17:42:08.000
760,30.89,2021-12-17 17:42:08.250
761,30.89,2021-12-17 17:42:08.500
762,30.89,2021-12-17 17:42:08.750
763,30.91,2021-12-17 17:42:09.000
764,30.91,2021-12-17 17:42:09.250
765,30.91,2021-12-17 17:42:09.500
766,30.91,2021-12-17 17:42:09.750
767,30.91,2021-12-17 17:42:10.000
768,30.91,2021-12-17 17:42:10.250
769,30.91,2021-12-17 17:42:10.500
770,30.91,2021-12-17 17:42:10.750
771,30.95,2021-12-17 17:42:11.000
772,30.95,2021-12-17 17:42:11.250
773,30.95,2021-12-17 17:42:11.500
774,30.95,2021-12-17 17:42:11.750
775,30.89,2021-12-17 17:42:12.000
776,30.89,2021-12-17 17:42:12.250
777,30.89,2021-12-17 17:42:12.500
778,30.89,2021-12-17 17:42:12.750
779,30.91,2021-12-17 17:42:13.000
780,30.91,2021-12-17 17:42:13.250
781,30.91,2021-12-17 17:42:13.500
782,30.91,2021-12-17 17:42:13.750
783,30.91,2021-12-17 17:42:14.000
784,30.91,2021-12-17 17:42:14.250
785,30.91,2021-12-17 17:42:14.500
786,30.91,2021-12-17 17:42:14.750
787,30.93,2021-12-17 17:42:15.000
788,30.93,2021-12-17 17:42:15.250
789,30.93,2021-12-17 17:42:15.500
790,30.93,2021-12-17 17:42:15.750
791,30.93,2021-12-17 17:42:16.000
792,30.93,2021-12-17 17:42:16.250
793,30.93,2021-12-17 17:42:16.500
794,30.93,2021-12-17 17:42:16.750
795,30.93,2021-12-17 17:42:17.000
796,30.93,2021-12-17 17:42:17.250
797,30.93,2021-12-17 17:42:17.500
798,30.93,2021-12-17 17:42:17.750
799,30.93,2021-12-17 17:42:18.000
800,30.93,2021-12-17 17:42:18.250
801,30.93,2021-12-17 17:42:18.500
802,30.93,2021-12-17 17:42:18.750
803,30.93,2021-12-17 17:42:19.000
804,30.93,2021-12-17 17:42:19.250
805,30.93,2021-12-17 17:42:19.500
806,30.93,2021-12-17 17:42:19.750
807,30.91,2021-12-17 17:42:20.000
808,30.91,2021-12-17 17:42:20.250
809,30.91,2021-12-17 17:42:20.500
810,30.91,2021-12-17 17:42:20.750
811,30.91,2021-12-17 17:42:21.000
812,30.91,2021-12-17 17:42:21.250
813,30.91,2021-12-17 17:42:21.500
814,30.91,2021-12-17 17:42:21.750
815,30.93,2021-12-17 17:42:22.000
816,30.93,2021-12-17 17:42:22.250
817,30.93,2021-12-17 17:42:22.500
818,30.93,2021-12-17 17:42:22.750
819,30.91,2021-12-17 17:42:23.000
820,30.91,2021-12-17 17:42:23.250
821,30.91,2021-12-17 17:42:23.500
822,30.91,2021-12-17 17:42:23.750
823,30.93,2021-12-17 17:42:24.000
824,30.93,2021-12-17 17:42:24.250
825,30.93,2021-12-17 17:42:24.500
826,30.93,2021-12-17 17:42:24.750
827,30.93,2021-12-17 17:42:25.000
828,30.93,2021-12-17 17:42:25.250
829,30.93,2021-12-17 17:42:25.500
830,30.93,2021-12-17 17:42:25.750
831,30.93,2021-12-17 17:42:26.000
832,30.93,2021-12-17 17:42:26.250
833,30.93,2021-12-17 17:42:26.500
834,30.93,2021-12-17 17:42:26.750
835,30.93,2021-12-17 17:42:27.000
836,30.93,2021-12-17 17:42:27.250
837,30.93,2021-12-17 17:42:27.500
838,30.93,2021-12-17 17:42:27.750
839,30.93,2021-12-17 17:42:28.000
840,30.93,2021-12-17 17:42:28.250
841,30.93,2021-12-17 17:42:28.500
842,30.93,2021-12-17 17:42:28.750
843,30.91,2021-12-17 17:42:29.000
844,30.91,2021-12-17 17:42:29.250
845,30.91,2021-12-17 17:42:29.500
846,30.91,2021-12-17 17:42:29.750
847,30.91,2021-12-17 17:42:30.000
848,30.91,2021-12-17 17:42:30.250
849,30.91,2021-12-17 17:42:30.500
850,30.91,2021-12-17 17:42:30.750
851,30.93,2021-12-17 17:42:31.000
852,30.93,2021-12-17 17:42:31.250
853,30.93,2021-12-17 17:42:31.500
854,30.93,2021-12-17 17:42:31.750
855,30.93,2021-12-17 17:42:32.000
856,30.93,2021-12-17 17:42:32.250
857,30.93,2021-12-17 17:42:32.500
858,30.93,2021-12-17 17:42:32.750
859,30.91,2021-12-17 17:42:33.000
860,30.91,2021-12-17 17:42:33.250
861,30.91,2021-12-17 17:42:33.500
862,30.91,2021-12-17 17:42:33.750
863,30.91,2021-12-17 17:42:34.000
864,30.91,2021-12-17 17:42:34.250
865,30.91,2021-12-17 17:42:34.500
866,30.91,2021-12-17 17:42:34.750
867,30.91,2021-12-17 17:42:35.000
868,30.91,2021-12-17 17:42:35.250
869,30.91,2021-12-17 17:42:35.500
870,30.91,2021-12-17 17:42:35.750
871,30.93,2021-12-17 17:42:36.000
872,30.93,2021-12-17 17:42:36.250
873,30.93,2021-12-17 17:42:36.500
874,30.93,2021-12-17 17:42:36.750
875,30.91,2021-12-17 17:42:37.000
876,30.91,2021-12-17 17:42:37.250
877,30.91,2021-12-17 17:42:37.500
878,30.91,2021-12-17 17:42:37.750
879,30.91,2021-12-17 17:42:38.000
880,30.91,2021-12-17 17:42:38.250
881,30.91,2021-12-17 17:42:38.500
882,30.91,2021-12-17 17:42:38.750
883,30.95,2021-12-17 17:42:39.000
884,30.95,2021-12-17 17:42:39.250
885,30.95,2021-12-17 17:42:39.500
886,30.95,2021-12-17 17:42:39.750
887,30.91,2021-12-17 17:42:40.000
888,30.91,2021-12-17 17:42:40.250
889,30.91,2021-12-17 17:42:40.500
890,30.91,2021-12-17 17:42:40.750
891,30.93,2021-12-17 17:42:41.000
892,30.93,2021-12-17 17:42:41.250
893,30.93,2021-12-17 17:42:41.500
894,30.93,2021-12-17 17:42:41.750
895,30.95,2021-12-17 17:42:42.000
896,30.95,2021-12-17 17:42:42.250
897,30.95,2021-12-17 17:42:42.500
898,30.95,2021-12-17 17:42:42.750
899,30.93,2021-12-17 17:42:43.000
900,30.93,2021-12-17 17:42:43.250
901,30.93,2021-12-17 17:42:43.500
902,30.93,2021-12-17 17:42:43.750
903,30.95,2021-12-17 17:42:44.000
904,30.95,2021-12-17 17:42:44.250
905,30.95,2021-12-17 17:42:44.500
906,30.95,2021-12-17 17:42:44.750
907,30.95,2021-12-17 17:42:45.000
908,30.95,2021-12-17 17:42:45.250
909,30.95,2021-12-17 17:42:45.500
910,30.95,2021-12-17 17:42:45.750
911,30.95,2021-12-17 17:42:46.000
912,30.95,2021-12-17 17:42:46.250
913,30.95,2021-12-17 17:42:46.500
914,30.95,2021-12-17 17:42:46.750
915,30.99,2021-12-17 17:42:47.000
916,30.99,2021-12-17 17:42:47.250
917,30.99,2021-12-17 17:42:47.500
918,30.99,2021-12-17 17:42:47.750
919,30.99,2021-12-17 17:42:48.000
920,30.99,2021-12-17 17:42:48.250
921,30.99,2021-12-17 17:42:48.500
922,30.99,2021-12-17 17:42:48.750
923,30.99,2021-12-17 17:42:49.000
924,30.99,2021-12-17 17:42:49.250
925,30.99,2021-12-17 17:42:49.500
926,30.99,2021-12-17 17:42:49.750
927,30.99,2021-12-17 17:42:50.000
928,30.99,2021-12-17 17:42:50.250
929,30.99,2021-12-17 17:42:50.500
930,30.99,2021-12-17 17:42:50.750
931,31.01,2021-12-17 17:42:51.000
932,31.01,2021-12-17 17:42:51.250
933,31.01,2021-12-17 17:42:51.500
934,31.01,2021-12-17 17:42:51.750
935,31.01,2021-12-17 17:42:52.000
936,31.01,2021-12-17 17:42:52.250
937,31.01,2021-12-17 17:42:52.500
938,31.01,2021-12-17 17:42:52.750
939,31.01,2021-12-17 17:42:53.000
940,31.01,2021-12-17 17:42:53.250
941,31.01,2021-12-17 17:42:53.500
942,31.01,2021-12-17 17:42:53.750
943,31.01,2021-12-17 17:42:54.000
944,31.01,2021-12-17 17:42:54.250
945,31.01,2021-12-17 17:42:54.500
946,31.01,2021-12-17 17:42:54.750
947,31.01,2021-12-17 17:42:55.000
948,31.01,2021-12-17 17:42:55.250
949,31.01,2021-12-17 17:42:55.500
950,31.01,2021-12-17 17:42:55.750
951,31.01,2021-12-17 17:42:56.000
952,31.01,2021-12-17 17:42:56.250
953,31.01,2021-12-17 17:42:56.500
954,31.01,2021-12-17 17:42:56.750
955,30.99,2021-12-17 17:42:57.000
956,30.99,2021-12-17 17:42:57.250
957,30.99,2021-12-17 17:42:57.500
958,30.99,2021-12-17 17:42:57.750
959,30.99,2021-12-17 17:42:58.000
960,30.99,2021-12-17 17:42:58.250
961,30.99,2021-12-17 17:42:58.500
962,30.99,2021-12-17 17:42:58.750
963,31.03,2021-12-17 17:42:59.000
964,31.03,2021-12-17 17:42:59.250
965,31.03,2021-12-17 17:42:59.500
966,31.03,2021-12-17 17:42:59.750
967,31.01,2021-12-17 17:43:00.000
968,31.01,2021-12-17 17:43:00.250
969,31.01,2021-12-17 17:43:00.500
970,31.01,2021-12-17 17:43:00.750
971,31.03,2021-12-17 17:43:01.000
972,31.03,2021-12-17 17:43:01.250
973,31.03,2021-12-17 17:43:01.500
974,31.03,2021-12-17 17:43:01.750
975,31.03,2021-12-17 17:43:02.000
976,31.03,2021-12-17 17:43:02.250
977,31.03,2021-12-17 17:43:02.500
978,31.03,2021-12-17 17:43:02.750
979,31.01,2021-12-17 17:43:03.000
980,31.01,2021-12-17 17:43:03.250
981,31.01,2021-12-17 17:43:03.500
982,31.01,2021-12-17 17:43:03.750
983,31.01,2021-12-17 17:43:04.000
984,31.01,2021-12-17 17:43:04.250
985,31.01,2021-12-17 17:43:04.500
986,31.01,2021-12-17 17:43:04.750
987,31.03,2021-12-17 17:43:05.000
988,31.03,2021-12-17 17:43:05.250
989,31.03,2021-12-17 17:43:05.500
990,31.03,2021-12-17 17:43:05.750
991,31.03,2021-12-17 17:43:06.000
992,31.03,2021-12-17 17:43:06.250
993,31.03,2021-12-17 17:43:06.500
994,31.03,2021-12-17 17:43:06.750
995,31.03,2021-12-17 17:43:07.000
996,31.03,2021-12-17 17:43:07.250
997,31.03,2021-12-17 17:43:07.500
998,31.03,2021-12-17 17:43:07.750
999,31.01,2021-12-17 17:43:08.000
1000,31.01,2021-12-17 17:43:08.250
1001,31.01,2021-12-17 17:43:08.500
1002,31.01,2021-12-17 17:43:08.750
1003,31.01,2021-12-17 17:43:09.000
1004,31.01,2021-12-17 17:43:09.250
1005,31.01,2021-12-17 17:43:09.500
1006,31.01,2021-12-17 17:43:09.750
1007,31.05,2021-12-17 17:43:10.000
1008,31.05,2021-12-17 17:43:10.250
1009,31.05,2021-12-17 17:43:10.500
1010,31.05,2021-12-17 17:43:10.750
1011,31.01,2021-12-17 17:43:11.000
1012,31.01,2021-12-17 17:43:11.250
1013,31.01,2021-12-17 17:43:11.500
1014,31.01,2021-12-17 17:43:11.750
1015,31.03,2021-12-17 17:43:12.000
1016,31.03,2021-12-17 17:43:12.250
1017,31.03,2021-12-17 17:43:12.500
1018,31.03,2021-12-17 17:43:12.750
1019,31.03,2021-12-17 17:43:13.000
1020,31.03,2021-12-17 17:43:13.250
1021,31.03,2021-12-17 17:43:13.500
1022,31.03,2021-12-17 17:43:13.750
1023,31.03,2021-12-17 17:43:14.000
1024,31.03,2021-12-17 17:43:14.250
1025,31.03,2021-12-17 17:43:14.500
1026,31.03,2021-12-17 17:43:14.750
1027,31.05,2021-12-17 17:43:15.000
1028,31.05,2021-12-17 17:43:15.250
1029,31.05,2021-12-17 17:43:15.500
1030,31.05,2021-12-17 17:43:15.750
1031,31.05,2021-12-17 17:43:16.000
1032,31.05,2021-12-17 17:43:16.250
1033,31.05,2021-12-17 17:43:16.500
1034,31.05,2021-12-17 17:43:16.750
1035,31.01,2021-12-17 17:43:17.000
1036,31.01,2021-12-17 17:43:17.250
1037,31.01,2021-12-17 17:43:17.500
1038,31.01,2021-12-17 17:43:17.750
1039,31.05,2021-12-17 17:43:18.000
1040,31.05,2021-12-17 17:43:18.250
1041,31.05,2021-12-17 17:43:18.500
1042,31.05,2021-12-17 17:43:18.750
1043,31.03,2021-12-17 17:43:19.000
1044,31.03,2021-12-17 17:43:19.250
1045,31.03,2021-12-17 17:43:19.500
1046,31.03,2021-12-17 17:43:19.750
1047,31.01,2021-12-17 17:43:20.000
1048,31.01,2021-12-17 17:43:20.250
1049,31.01,2021-12-17 17:43:20.500
1050,31.01,2021-12-17 17:43:20.750
1051,31.01,2021-12-17 17:43:21.000
1052,31.01,2021-12-17 17:43:21.250
1053,31.01,2021-12-17 17:43:21.500
1054,31.01,2021-12-17 17:43:21.750
1055,31.03,2021-12-17 17:43:22.000
1056,31.03,2021-12-17 17:43:22.250
1057,31.03,2021-12-17 17:43:22.500
1058,31.03,2021-12-17 17:43:22.750
1059,31.03,2021-12-17 17:43:23.000
1060,31.03,2021-12-17 17:43:23.250
1061,31.03,2021-12-17 17:43:23.500
1062,31.03,2021-12-17 17:43:23.750
1063,31.03,2021-12-17 17:43:24.000
1064,31.03,2021-12-17 17:43:24.250
1065,31.03,2021-12-17 17:43:24.500
1066,31.03,2021-12-17 17:43:24.750
1067,31.01,2021-12-17 17:43:25.000
1068,31.01,2021-12-17 17:43:25.250
1069,31.01,2021-12-17 17:43:25.500
1070,31.01,2021-12-17 17:43:25.750
1071,31.05,2021-12-17 17:43:26.000
1072,31.05,2021-12-17 17:43:26.250
1073,31.05,2021-12-17 17:43:26.500
1074,31.05,2021-12-17 17:43:26.750
1075,31.03,2021-12-17 17:43:27.000
1076,31.03,2021-12-17 17:43:27.250
1077,31.03,2021-12-17 17:43:27.500
1078,31.03,2021-12-17 17:43:27.750
1079,31.03,2021-12-17 17:43:28.000
1080,31.03,2021-12-17 17:43:28.250
1081,31.03,2021-12-17 17:43:28.500
1082,31.03,2021-12-17 17:43:28.750
1083,31.03,2021-12-17 17:43:29.000
1084,31.03,2021-12-17 17:43:29.250
1085,31.03,2021-12-17 17:43:29.500
1086,31.03,2021-12-17 17:43:29.750
1087,31.05,2021-12-17 17:43:30.000
1088,31.05,2021-12-17 17:43:30.250
1089,31.05,2021-12-17 17:43:30.500
1090,31.05,2021-12-17 17:43:30.750
1091,31.03,2021-12-17 17:43:31.000
1092,31.03,2021-12-17 17:43:31.250
1093,31.03,2021-12-17 17:43:31.500
1094,31.03,2021-12-17 17:43:31.750
1095,31.03,2021-12-17 17:43:32.000
1096,31.03,2021-12-17 17:43:32.250
1097,31.03,2021-12-17 17:43:32.500
1098,31.03,2021-12-17 17:43:32.750
1099,31.05,2021-12-17 17:43:33.000
1100,31.05,2021-12-17 17:43:33.250
1101,31.05,2021-12-17 17:43:33.500
1102,31.05,2021-12-17 17:43:33.750
1103,31.03,2021-12-17 17:43:34.000
1104,31.03,2021-12-17 17:43:34.250
1105,31.03,2021-12-17 17:43:34.500
1106,31.03,2021-12-17 17:43:34.750
1107,31.05,2021-12-17 17:43:35.000
1108,31.05,2021-12-17 17:43:35.250
1109,31.05,2021-12-17 17:43:35.500
1110,31.05,2021-12-17 17:43:35.750
1111,31.03,2021-12-17 17:43:36.000
1112,31.03,2021-12-17 17:43:36.250
1113,31.03,2021-12-17 17:43:36.500
1114,31.03,2021-12-17 17:43:36.750
1115,31.03,2021-12-17 17:43:37.000
1116,31.03,2021-12-17 17:43:37.250
1117,31.03,2021-12-17 17:43:37.500
1118,31.03,2021-12-17 17:43:37.750
1119,31.03,2021-12-17 17:43:38.000
1120,31.03,2021-12-17 17:43:38.250
1121,31.03,2021-12-17 17:43:38.500
1122,31.03,2021-12-17 17:43:38.750
1123,31.05,2021-12-17 17:43:39.000
1124,31.05,2021-12-17 17:43:39.250
1125,31.05,2021-12-17 17:43:39.500
1126,31.05,2021-12-17 17:43:39.750
1127,31.05,2021-12-17 17:43:40.000
1128,31.05,2021-12-17 17:43:40.250
1129,31.05,2021-12-17 17:43:40.500
1130,31.05,2021-12-17 17:43:40.750
1131,31.07,2021-12-17 17:43:41.000
1132,31.07,2021-12-17 17:43:41.250
1133,31.07,2021-12-17 17:43:41.500
1134,31.07,2021-12-17 17:43:41.750
1135,31.05,2021-12-17 17:43:42.000
1136,31.05,2021-12-17 17:43:42.250
1137,31.05,2021-12-17 17:43:42.500
1138,31.05,2021-12-17 17:43:42.750
1139,31.05,2021-12-17 17:43:43.000
1140,31.05,2021-12-17 17:43:43.250
1141,31.05,2021-12-17 17:43:43.500
1142,31.05,2021-12-17 17:43:43.750
1143,31.03,2021-12-17 17:43:44.000
1144,31.03,2021-12-17 17:43:44.250
1145,31.03,2021-12-17 17:43:44.500
1146,31.03,2021-12-17 17:43:44.750
1147,31.05,2021-12-17 17:43:45.000
1148,31.05,2021-12-17 17:43:45.250
1149,31.05,2021-12-17 17:43:45.500
1150,31.05,2021-12-17 17:43:45.750
1151,31.05,2021-12-17 17:43:46.000
1152,31.05,2021-12-17 17:43:46.250
1153,31.05,2021-12-17 17:43:46.500
1154,31.05,2021-12-17 17:43:46.750
1155,31.03,2021-12-17 17:43:47.000
1156,31.03,2021-12-17 17:43:47.250
1157,31.03,2021-12-17 17:43:47.500
1158,31.03,2021-12-17 17:43:47.750
1159,31.03,2021-12-17 17:43:48.000
1160,31.03,2021-12-17 17:43:48.250
1161,31.03,2021-12-17 17:43:48.500
1162,31.03,2021-12-17 17:43:48.750
1163,31.07,2021-12-17 17:43:49.000
1164,31.07,2021-12-17 17:43:49.250
1165,31.07,2021-12-17 17:43:49.500
1166,31.07,2021-12-17 17:43:49.750
1167,31.05,2021-12-17 17:43:50.000
1168,31.05,2021-12-17 17:43:50.250
1169,31.05,2021-12-17 17:43:50.500
1170,31.05,2021-12-17 17:43:50.750
1171,31.03,2021-12-17 17:43:51.000
1172,31.03,2021-12-17 17:43:51.250
1173,31.03,2021-12-17 17:43:51.500
1174,31.03,2021-12-17 17:43:51.750
1175,31.05,2021-12-17 17:43:52.000
1176,31.05,2021-12-17 17:43:52.250
1177,31.05,2021-12-17 17:43:52.500
1178,31.05,2021-12-17 17:43:52.750
1179,31.07,2021-12-17 17:43:53.000
1180,31.07,2021-12-17 17:43:53.250
1181,31.07,2021-12-17 17:43:53.500
1182,31.07,2021-12-17 17:43:53.750
1183,31.05,2021-12-17 17:43:54.000
1184,31.05,2021-12-17 17:43:54.250
1185,31.05,2021-12-17 17:43:54.500
1186,31.05,2021-12-17 17:43:54.750
1187,31.03,2021-12-17 17:43:55.000
1188,31.03,2021-12-17 17:43:55.250
1189,31.03,2021-12-17 17:43:55.500
1190,31.03,2021-12-17 17:43:55.750
1191,31.07,2021-12-17 17:43:56.000
1192,31.07,2021-12-17 17:43:56.250
1193,31.07,2021-12-17 17:43:56.500
1194,31.07,2021-12-17 17:43:56.750
1195,31.07,2021-12-17 17:43:57.000
1196,31.07,2021-12-17 17:43:57.250
1197,31.07,2021-12-17 17:43:57.500
1198,31.07,2021-12-17 17:43:57.750
1199,31.07,2021-12-17 17:43:58.000
1200,31.07,2021-12-17 17:43:58.250
1201,31.07,2021-12-17 17:43:58.500
1202,31.07,2021-12-17 17:43:58.750
1203,31.07,2021-12-17 17:43:59.000
1204,31.07,2021-12-17 17:43:59.250
1205,31.07,2021-12-17 17:43:59.500
1206,31.07,2021-12-17 17:43:59.750
1207,31.05,2021-12-17 17:44:00.000
1208,31.05,2021-12-17 17:44:00.250
1209,31.05,2021-12-17 17:44:00.500
1210,31.05,2021-12-17 17:44:00.750
1211,31.07,2021-12-17 17:44:01.000
1212,31.07,2021-12-17 17:44:01.250
1213,31.07,2021-12-17 17:44:01.500
1214,31.07,2021-12-17 17:44:01.750
1215,31.03,2021-12-17 17:44:02.000
1216,31.03,2021-12-17 17:44:02.250
1217,31.03,2021-12-17 17:44:02.500
1218,31.03,2021-12-17 17:44:02.750
1219,31.07,2021-12-17 17:44:03.000
1220,31.07,2021-12-17 17:44:03.250
1221,31.07,2021-12-17 17:44:03.500
1222,31.07,2021-12-17 17:44:03.750
1223,31.05,2021-12-17 17:44:04.000
1224,31.05,2021-12-17 17:44:04.250
1225,31.05,2021-12-17 17:44:04.500
1226,31.05,2021-12-17 17:44:04.750
1227,31.05,2021-12-17 17:44:05.000
1228,31.05,2021-12-17 17:44:05.250
1229,31.05,2021-12-17 17:44:05.500
1230,31.05,2021-12-17 17:44:05.750
1231,31.07,2021-12-17 17:44:06.000
1232,31.07,2021-12-17 17:44:06.250
1233,31.07,2021-12-17 17:44:06.500
1234,31.07,2021-12-17 17:44:06.750
1235,31.07,2021-12-17 17:44:07.000
1236,31.07,2021-12-17 17:44:07.250
1237,31.07,2021-12-17 17:44:07.500
1238,31.07,2021-12-17 17:44:07.750
1239,31.07,2021-12-17 17:44:08.000
1240,31.07,2021-12-17 17:44:08.250
1241,31.07,2021-12-17 17:44:08.500
1242,31.07,2021-12-17 17:44:08.750
1243,31.05,2021-12-17 17:44:09.000
1244,31.05,2021-12-17 17:44:09.250
1245,31.05,2021-12-17 17:44:09.500
1246,31.05,2021-12-17 17:44:09.750
1247,31.05,2021-12-17 17:44:10.000
1248,31.05,2021-12-17 17:44:10.250
