,TEMP,time
665,31.39,2021-12-17 17:49:10.500
666,31.39,2021-12-17 17:49:10.750
667,31.37,2021-12-17 17:49:11.000
668,31.37,2021-12-17 17:49:11.250
669,31.37,2021-12-17 17:49:11.500
670,31.37,2021-12-17 17:49:11.750
671,31.37,2021-12-17 17:49:12.000
672,31.37,2021-12-17 17:49:12.250
673,31.37,2021-12-17 17:49:12.500
674,31.37,2021-12-17 17:49:12.750
675,31.37,2021-12-17 17:49:13.000
676,31.37,2021-12-17 17:49:13.250
677,31.37,2021-12-17 17:49:13.500
678,31.37,2021-12-17 17:49:13.750
679,31.37,2021-12-17 17:49:14.000
680,31.37,2021-12-17 17:49:14.250
681,31.37,2021-12-17 17:49:14.500
682,31.37,2021-12-17 17:49:14.750
683,31.39,2021-12-17 17:49:15.000
684,31.39,2021-12-17 17:49:15.250
685,31.39,2021-12-17 17:49:15.500
686,31.39,2021-12-17 17:49:15.750
687,31.37,2021-12-17 17:49:16.000
688,31.37,2021-12-17 17:49:16.250
689,31.37,2021-12-17 17:49:16.500
690,31.37,2021-12-17 17:49:16.750
691,31.37,2021-12-17 17:49:17.000
692,31.37,2021-12-17 17:49:17.250
693,31.37,2021-12-17 17:49:17.500
694,31.37,2021-12-17 17:49:17.750
695,31.37,2021-12-17 17:49:18.000
696,31.37,2021-12-17 17:49:18.250
697,31.37,2021-12-17 17:49:18.500
698,31.37,2021-12-17 17:49:18.750
699,31.39,2021-12-17 17:49:19.000
700,31.39,2021-12-17 17:49:19.250
701,31.39,2021-12-17 17:49:19.500
702,31.39,2021-12-17 17:49:19.750
703,31.37,2021-12-17 17:49:20.000
704,31.37,2021-12-17 17:49:20.250
705,31.37,2021-12-17 17:49:20.500
706,31.37,2021-12-17 17:49:20.750
707,31.37,2021-12-17 17:49:21.000
708,31.37,2021-12-17 17:49:21.250
709,31.37,2021-12-17 17:49:21.500
710,31.37,2021-12-17 17:49:21.750
711,31.39,2021-12-17 17:49:22.000
712,31.39,2021-12-17 17:49:22.250
713,31.39,2021-12-17 17:49:22.500
714,31.39,2021-12-17 17:49:22.750
715,31.39,2021-12-17 17:49:23.000
716,31.39,2021-12-17 17:49:23.250
717,31.39,2021-12-17 17:49:23.500
718,31.39,2021-12-17 17:49:23.750
719,31.41,2021-12-17 17:49:24.000
720,31.41,2021-12-17 17:49:24.250
721,31.41,2021-12-17 17:49:24.500
722,31.41,2021-12-17 17:49:24.750
723,31.39,2021-12-17 17:49:25.000
724,31.39,2021-12-17 17:49:25.250
725,31.39,2021-12-17 17:49:25.500
726,31.39,2021-12-17 17:49:25.750
727,31.39,2021-12-17 17:49:26.000
728,31.39,2021-12-17 17:49:26.250
729,31.39,2021-12-17 17:49:26.500
730,31.39,2021-12-17 17:49:26.750
731,31.41,2021-12-17 17:49:27.000
732,31.41,2021-12-17 17:49:27.250
733,31.41,2021-12-17 17:49:27.500
734,31.41,2021-12-17 17:49:27.750
735,31.37,2021-12-17 17:49:28.000
736,31.37,2021-12-17 17:49:28.250
737,31.37,2021-12-17 17:49:28.500
738,31.37,2021-12-17 17:49:28.750
739,31.39,2021-12-17 17:49:29.000
740,31.39,2021-12-17 17:49:29.250
741,31.39,2021-12-17 17:49:29.500
742,31.39,2021-12-17 17:49:29.750
743,31.39,2021-12-17 17:49:30.000
744,31.39,2021-12-17 17:49:30.250
745,31.39,2021-12-17 17:49:30.500
746,31.39,2021-12-17 17:49:30.750
747,31.41,2021-12-17 17:49:31.000
748,31.41,2021-12-17 17:49:31.250
749,31.41,2021-12-17 17:49:31.500
750,31.41,2021-12-17 17:49:31.750
751,31.41,2021-12-17 17:49:32.000
752,31.41,2021-12-17 17:49:32.250
753,31.41,2021-12-17 17:49:32.500
754,31.41,2021-12-17 17:49:32.750
755,31.41,2021-12-17 17:49:33.000
756,31.41,2021-12-17 17:49:33.250
757,31.41,2021-12-17 17:49:33.500
758,31.41,2021-12-17 17:49:33.750
759,31.39,2021-12-17 17:49:34.000
760,31.39,2021-12-17 17:49:34.250
761,31.39,2021-12-17 17:49:34.500
762,31.39,2021-12-17 17:49:34.750
763,31.39,2021-12-17 17:49:35.000
764,31.39,2021-12-17 17:49:35.250
765,31.39,2021-12-17 17:49:35.500
766,31.39,2021-12-17 17:49:35.750
767,31.39,2021-12-17 17:49:36.000
768,31.39,2021-12-17 17:49:36.250
769,31.39,2021-12-17 17:49:36.500
770,31.39,2021-12-17 17:49:36.750
771,31.39,2021-12-17 17:49:37.000
772,31.39,2021-12-17 17:49:37.250
773,31.39,2021-12-17 17:49:37.500
774,31.39,2021-12-17 17:49:37.750
775,31.39,2021-12-17 17:49:38.000
776,31.39,2021-12-17 17:49:38.250
777,31.39,2021-12-17 17:49:38.500
778,31.39,2021-12-17 17:49:38.750
779,31.39,2021-12-17 17:49:39.000
780,31.39,2021-12-17 17:49:39.250
781,31.39,2021-12-17 17:49:39.500
782,31.39,2021-12-17 17:49:39.750
783,31.39,2021-12-17 17:49:40.000
784,31.39,2021-12-17 17:49:40.250
785,31.39,2021-12-17 17:49:40.500
786,31.39,2021-12-17 17:49:40.750
787,31.39,2021-12-17 17:49:41.000
788,31.39,2021-12-17 17:49:41.250
789,31.39,2021-12-17 17:49:41.500
790,31.39,2021-12-17 17:49:41.750
791,31.39,2021-12-17 17:49:42.000
792,31.39,2021-12-17 17:49:42.250
793,31.39,2021-12-17 17:49:42.500
794,31.39,2021-12-17 17:49:42.750
795,31.39,2021-12-17 17:49:43.000
796,31.39,2021-12-17 17:49:43.250
797,31.39,2021-12-17 17:49:43.500
798,31.39,2021-12-17 17:49:43.750
799,31.41,2021-12-17 17:49:44.000
800,31.41,2021-12-17 17:49:44.250
801,31.41,2021-12-17 17:49:44.500
802,31.41,2021-12-17 17:49:44.750
803,31.39,2021-12-17 17:49:45.000
804,31.39,2021-12-17 17:49:45.250
805,31.39,2021-12-17 17:49:45.500
806,31.39,2021-12-17 17:49:45.750
807,31.39,2021-12-17 17:49:46.000
808,31.39,2021-12-17 17:49:46.250
809,31.39,2021-12-17 17:49:46.500
810,31.39,2021-12-17 17:49:46.750
811,31.39,2021-12-17 17:49:47.000
812,31.39,2021-12-17 17:49:47.250
813,31.39,2021-12-17 17:49:47.500
814,31.39,2021-12-17 17:49:47.750
815,31.37,2021-12-17 17:49:48.000
816,31.37,2021-12-17 17:49:48.250
817,31.37,2021-12-17 17:49:48.500
818,31.37,2021-12-17 17:49:48.750
819,31.43,2021-12-17 17:49:49.000
820,31.43,2021-12-17 17:49:49.250
821,31.43,2021-12-17 17:49:49.500
822,31.43,2021-12-17 17:49:49.750
823,31.41,2021-12-17 17:49:50.000
824,31.41,2021-12-17 17:49:50.250
825,31.41,2021-12-17 17:49:50.500
826,31.41,2021-12-17 17:49:50.750
827,31.43,2021-12-17 17:49:51.000
828,31.43,2021-12-17 17:49:51.250
829,31.43,2021-12-17 17:49:51.500
830,31.43,2021-12-17 17:49:51.750
831,31.41,2021-12-17 17:49:52.000
832,31.41,2021-12-17 17:49:52.250
833,31.41,2021-12-17 17:49:52.500
834,31.41,2021-12-17 17:49:52.750
835,31.41,2021-12-17 17:49:53.000
836,31.41,2021-12-17 17:49:53.250
837,31.41,2021-12-17 17:49:53.500
838,31.41,2021-12-17 17:49:53.750
839,31.43,2021-12-17 17:49:54.000
840,31.43,2021-12-17 17:49:54.250
841,31.43,2021-12-17 17:49:54.500
842,31.43,2021-12-17 17:49:54.750
843,31.43,2021-12-17 17:49:55.000
844,31.43,2021-12-17 17:49:55.250
845,31.43,2021-12-17 17:49:55.500
846,31.43,2021-12-17 17:49:55.750
847,31.43,2021-12-17 17:49:56.000
848,31.43,2021-12-17 17:49:56.250
849,31.43,2021-12-17 17:49:56.500
850,31.43,2021-12-17 17:49:56.750
851,31.41,2021-12-17 17:49:57.000
852,31.41,2021-12-17 17:49:57.250
853,31.41,2021-12-17 17:49:57.500
854,31.41,2021-12-17 17:49:57.750
855,31.41,2021-12-17 17:49:58.000
856,31.41,2021-12-17 17:49:58.250
857,31.41,2021-12-17 17:49:58.500
858,31.41,2021-12-17 17:49:58.750
859,31.41,2021-12-17 17:49:59.000
860,31.41,2021-12-17 17:49:59.250
861,31.41,2021-12-17 17:49:59.500
862,31.41,2021-12-17 17:49:59.750
863,31.41,2021-12-17 17:50:00.000
864,31.41,2021-12-17 17:50:00.250
865,31.41,2021-12-17 17:50:00.500
866,31.41,2021-12-17 17:50:00.750
867,31.43,2021-12-17 17:50:01.000
868,31.43,2021-12-17 17:50:01.250
869,31.43,2021-12-17 17:50:01.500
870,31.43,2021-12-17 17:50:01.750
871,31.41,2021-12-17 17:50:02.000
872,31.41,2021-12-17 17:50:02.250
873,31.41,2021-12-17 17:50:02.500
874,31.41,2021-12-17 17:50:02.750
875,31.43,2021-12-17 17:50:03.000
876,31.43,2021-12-17 17:50:03.250
877,31.43,2021-12-17 17:50:03.500
878,31.43,2021-12-17 17:50:03.750
879,31.43,2021-12-17 17:50:04.000
880,31.43,2021-12-17 17:50:04.250
881,31.43,2021-12-17 17:50:04.500
882,31.43,2021-12-17 17:50:04.750
883,31.41,2021-12-17 17:50:05.000
884,31.41,2021-12-17 17:50:05.250
885,31.41,2021-12-17 17:50:05.500
886,31.41,2021-12-17 17:50:05.750
887,31.43,2021-12-17 17:50:06.000
888,31.43,2021-12-17 17:50:06.250
889,31.43,2021-12-17 17:50:06.500
890,31.43,2021-12-17 17:50:06.750
891,31.41,2021-12-17 17:50:07.000
892,31.41,2021-12-17 17:50:07.250
893,31.41,2021-12-17 17:50:07.500
894,31.41,2021-12-17 17:50:07.750
895,31.43,2021-12-17 17:50:08.000
896,31.43,2021-12-17 17:50:08.250
897,31.43,2021-12-17 17:50:08.500
898,31.43,2021-12-17 17:50:08.750
899,31.45,2021-12-17 17:50:09.000
900,31.45,2021-12-17 17:50:09.250
901,31.45,2021-12-17 17:50:09.500
902,31.45,2021-12-17 17:50:09.750
903,31.43,2021-12-17 17:50:10.000
904,31.43,2021-12-17 17:50:10.250
905,31.43,2021-12-17 17:50:10.500
906,31.43,2021-12-17 17:50:10.750
907,31.45,2021-12-17 17:50:11.000
908,31.45,2021-12-17 17:50:11.250
909,31.45,2021-12-17 17:50:11.500
910,31.45,2021-12-17 17:50:11.750
911,31.45,2021-12-17 17:50:12.000
912,31.45,2021-12-17 17:50:12.250
913,31.45,2021-12-17 17:50:12.500
914,31.45,2021-12-17 17:50:12.750
915,31.45,2021-12-17 17:50:13.000
916,31.45,2021-12-17 17:50:13.250
917,31.45,2021-12-17 17:50:13.500
918,31.45,2021-12-17 17:50:13.750
919,31.45,2021-12-17 17:50:14.000
920,31.45,2021-12-17 17:50:14.250
921,31.45,2021-12-17 17:50:14.500
922,31.45,2021-12-17 17:50:14.750
923,31.45,2021-12-17 17:50:15.000
924,31.45,2021-12-17 17:50:15.250
925,31.45,2021-12-17 17:50:15.500
926,31.45,2021-12-17 17:50:15.750
927,31.45,2021-12-17 17:50:16.000
928,31.45,2021-12-17 17:50:16.250
929,31.45,2021-12-17 17:50:16.500
930,31.45,2021-12-17 17:50:16.750
931,31.45,2021-12-17 17:50:17.000
932,31.45,2021-12-17 17:50:17.250
933,31.45,2021-12-17 17:50:17.500
934,31.45,2021-12-17 17:50:17.750
935,31.43,2021-12-17 17:50:18.000
936,31.43,2021-12-17 17:50:18.250
937,31.43,2021-12-17 17:50:18.500
938,31.43,2021-12-17 17:50:18.750
939,31.43,2021-12-17 17:50:19.000
940,31.43,2021-12-17 17:50:19.250
941,31.43,2021-12-17 17:50:19.500
942,31.43,2021-12-17 17:50:19.750
943,31.43,2021-12-17 17:50:20.000
944,31.43,2021-12-17 17:50:20.250
945,31.43,2021-12-17 17:50:20.500
946,31.43,2021-12-17 17:50:20.750
947,31.43,2021-12-17 17:50:21.000
948,31.43,2021-12-17 17:50:21.250
949,31.43,2021-12-17 17:50:21.500
950,31.43,2021-12-17 17:50:21.750
951,31.45,2021-12-17 17:50:22.000
952,31.45,2021-12-17 17:50:22.250
953,31.45,2021-12-17 17:50:22.500
954,31.45,2021-12-17 17:50:22.750
955,31.45,2021-12-17 17:50:23.000
956,31.45,2021-12-17 17:50:23.250
957,31.45,2021-12-17 17:50:23.500
958,31.45,2021-12-17 17:50:23.750
959,31.43,2021-12-17 17:50:24.000
960,31.43,2021-12-17 17:50:24.250
961,31.43,2021-12-17 17:50:24.500
962,31.43,2021-12-17 17:50:24.750
963,31.43,2021-12-17 17:50:25.000
964,31.43,2021-12-17 17:50:25.250
965,31.43,2021-12-17 17:50:25.500
966,31.43,2021-12-17 17:50:25.750
967,31.45,2021-12-17 17:50:26.000
968,31.45,2021-12-17 17:50:26.250
969,31.45,2021-12-17 17:50:26.500
970,31.45,2021-12-17 17:50:26.750
971,31.45,2021-12-17 17:50:27.000
972,31.45,2021-12-17 17:50:27.250
973,31.45,2021-12-17 17:50:27.500
974,31.45,2021-12-17 17:50:27.750
975,31.43,2021-12-17 17:50:28.000
976,31.43,2021-12-17 17:50:28.250
977,31.43,2021-12-17 17:50:28.500
978,31.43,2021-12-17 17:50:28.750
979,31.45,2021-12-17 17:50:29.000
980,31.45,2021-12-17 17:50:29.250
981,31.45,2021-12-17 17:50:29.500
982,31.45,2021-12-17 17:50:29.750
983,31.45,2021-12-17 17:50:30.000
984,31.45,2021-12-17 17:50:30.250
985,31.45,2021-12-17 17:50:30.500
986,31.45,2021-12-17 17:50:30.750
987,31.45,2021-12-17 17:50:31.000
988,31.45,2021-12-17 17:50:31.250
989,31.45,2021-12-17 17:50:31.500
990,31.45,2021-12-17 17:50:31.750
991,31.45,2021-12-17 17:50:32.000
992,31.45,2021-12-17 17:50:32.250
993,31.45,2021-12-17 17:50:32.500
994,31.45,2021-12-17 17:50:32.750
995,31.45,2021-12-17 17:50:33.000
996,31.45,2021-12-17 17:50:33.250
997,31.45,2021-12-17 17:50:33.500
998,31.45,2021-12-17 17:50:33.750
999,31.47,2021-12-17 17:50:34.000
1000,31.47,2021-12-17 17:50:34.250
1001,31.47,2021-12-17 17:50:34.500
1002,31.47,2021-12-17 17:50:34.750
1003,31.43,2021-12-17 17:50:35.000
1004,31.43,2021-12-17 17:50:35.250
1005,31.43,2021-12-17 17:50:35.500
1006,31.43,2021-12-17 17:50:35.750
1007,31.43,2021-12-17 17:50:36.000
1008,31.43,2021-12-17 17:50:36.250
1009,31.43,2021-12-17 17:50:36.500
1010,31.43,2021-12-17 17:50:36.750
1011,31.45,2021-12-17 17:50:37.000
1012,31.45,2021-12-17 17:50:37.250
1013,31.45,2021-12-17 17:50:37.500
1014,31.45,2021-12-17 17:50:37.750
1015,31.43,2021-12-17 17:50:38.000
1016,31.43,2021-12-17 17:50:38.250
1017,31.43,2021-12-17 17:50:38.500
1018,31.43,2021-12-17 17:50:38.750
1019,31.45,2021-12-17 17:50:39.000
1020,31.45,2021-12-17 17:50:39.250
1021,31.45,2021-12-17 17:50:39.500
1022,31.45,2021-12-17 17:50:39.750
1023,31.43,2021-12-17 17:50:40.000
1024,31.43,2021-12-17 17:50:40.250
1025,31.43,2021-12-17 17:50:40.500
1026,31.43,2021-12-17 17:50:40.750
1027,31.45,2021-12-17 17:50:41.000
1028,31.45,2021-12-17 17:50:41.250
1029,31.45,2021-12-17 17:50:41.500
1030,31.45,2021-12-17 17:50:41.750
1031,31.41,2021-12-17 17:50:42.000
1032,31.41,2021-12-17 17:50:42.250
1033,31.41,2021-12-17 17:50:42.500
1034,31.41,2021-12-17 17:50:42.750
1035,31.43,2021-12-17 17:50:43.000
1036,31.43,2021-12-17 17:50:43.250
1037,31.43,2021-12-17 17:50:43.500
1038,31.43,2021-12-17 17:50:43.750
1039,31.43,2021-12-17 17:50:44.000
1040,31.43,2021-12-17 17:50:44.250
1041,31.43,2021-12-17 17:50:44.500
1042,31.43,2021-12-17 17:50:44.750
1043,31.43,2021-12-17 17:50:45.000
1044,31.43,2021-12-17 17:50:45.250
1045,31.43,2021-12-17 17:50:45.500
1046,31.43,2021-12-17 17:50:45.750
1047,31.45,2021-12-17 17:50:46.000
1048,31.45,2021-12-17 17:50:46.250
1049,31.45,2021-12-17 17:50:46.500
1050,31.45,2021-12-17 17:50:46.750
1051,31.45,2021-12-17 17:50:47.000
1052,31.45,2021-12-17 17:50:47.250
1053,31.45,2021-12-17 17:50:47.500
1054,31.45,2021-12-17 17:50:47.750
1055,31.41,2021-12-17 17:50:48.000
1056,31.41,2021-12-17 17:50:48.250
1057,31.41,2021-12-17 17:50:48.500
1058,31.41,2021-12-17 17:50:48.750
1059,31.43,2021-12-17 17:50:49.000
1060,31.43,2021-12-17 17:50:49.250
1061,31.43,2021-12-17 17:50:49.500
1062,31.43,2021-12-17 17:50:49.750
1063,31.43,2021-12-17 17:50:50.000
1064,31.43,2021-12-17 17:50:50.250
1065,31.43,2021-12-17 17:50:50.500
1066,31.43,2021-12-17 17:50:50.750
1067,31.43,2021-12-17 17:50:51.000
1068,31.43,2021-12-17 17:50:51.250
1069,31.43,2021-12-17 17:50:51.500
1070,31.43,2021-12-17 17:50:51.750
1071,31.41,2021-12-17 17:50:52.000
1072,31.41,2021-12-17 17:50:52.250
1073,31.41,2021-12-17 17:50:52.500
1074,31.41,2021-12-17 17:50:52.750
1075,31.41,2021-12-17 17:50:53.000
1076,31.41,2021-12-17 17:50:53.250
1077,31.41,2021-12-17 17:50:53.500
1078,31.41,2021-12-17 17:50:53.750
1079,31.41,2021-12-17 17:50:54.000
1080,31.41,2021-12-17 17:50:54.250
1081,31.41,2021-12-17 17:50:54.500
1082,31.41,2021-12-17 17:50:54.750
1083,31.41,2021-12-17 17:50:55.000
1084,31.41,2021-12-17 17:50:55.250
1085,31.41,2021-12-17 17:50:55.500
1086,31.41,2021-12-17 17:50:55.750
1087,31.41,2021-12-17 17:50:56.000
1088,31.41,2021-12-17 17:50:56.250
1089,31.41,2021-12-17 17:50:56.500
1090,31.41,2021-12-17 17:50:56.750
1091,31.41,2021-12-17 17:50:57.000
1092,31.41,2021-12-17 17:50:57.250
1093,31.41,2021-12-17 17:50:57.500
1094,31.41,2021-12-17 17:50:57.750
1095,31.41,2021-12-17 17:50:58.000
1096,31.41,2021-12-17 17:50:58.250
1097,31.41,2021-12-17 17:50:58.500
1098,31.41,2021-12-17 17:50:58.750
1099,31.41,2021-12-17 17:50:59.000
1100,31.41,2021-12-17 17:50:59.250
1101,31.41,2021-12-17 17:50:59.500
1102,31.41,2021-12-17 17:50:59.750
1103,31.39,2021-12-17 17:51:00.000
1104,31.39,2021-12-17 17:51:00.250
1105,31.39,2021-12-17 17:51:00.500
1106,31.39,2021-12-17 17:51:00.750
1107,31.39,2021-12-17 17:51:01.000
1108,31.39,2021-12-17 17:51:01.250
1109,31.39,2021-12-17 17:51:01.500
1110,31.39,2021-12-17 17:51:01.750
1111,31.39,2021-12-17 17:51:02.000
1112,31.39,2021-12-17 17:51:02.250
1113,31.39,2021-12-17 17:51:02.500
1114,31.39,2021-12-17 17:51:02.750
1115,31.41,2021-12-17 17:51:03.000
1116,31.41,2021-12-17 17:51:03.250
1117,31.41,2021-12-17 17:51:03.500
1118,31.41,2021-12-17 17:51:03.750
1119,31.39,2021-12-17 17:51:04.000
1120,31.39,2021-12-17 17:51:04.250
1121,31.39,2021-12-17 17:51:04.500
1122,31.39,2021-12-17 17:51:04.750
1123,31.39,2021-12-17 17:51:05.000
1124,31.39,2021-12-17 17:51:05.250
1125,31.39,2021-12-17 17:51:05.500
1126,31.39,2021-12-17 17:51:05.750
1127,31.39,2021-12-17 17:51:06.000
1128,31.39,2021-12-17 17:51:06.250
1129,31.39,2021-12-17 17:51:06.500
1130,31.39,2021-12-17 17:51:06.750
1131,31.37,2021-12-17 17:51:07.000
1132,31.37,2021-12-17 17:51:07.250
1133,31.37,2021-12-17 17:51:07.500
1134,31.37,2021-12-17 17:51:07.750
1135,31.39,2021-12-17 17:51:08.000
1136,31.39,2021-12-17 17:51:08.250
1137,31.39,2021-12-17 17:51:08.500
1138,31.39,2021-12-17 17:51:08.750
1139,31.37,2021-12-17 17:51:09.000
1140,31.37,2021-12-17 17:51:09.250
1141,31.37,2021-12-17 17:51:09.500
1142,31.37,2021-12-17 17:51:09.750
1143,31.39,2021-12-17 17:51:10.000
1144,31.39,2021-12-17 17:51:10.250
1145,31.39,2021-12-17 17:51:10.500
1146,31.39,2021-12-17 17:51:10.750
1147,31.39,2021-12-17 17:51:11.000
1148,31.39,2021-12-17 17:51:11.250
1149,31.39,2021-12-17 17:51:11.500
1150,31.39,2021-12-17 17:51:11.750
1151,31.39,2021-12-17 17:51:12.000
1152,31.39,2021-12-17 17:51:12.250
1153,31.39,2021-12-17 17:51:12.500
1154,31.39,2021-12-17 17:51:12.750
1155,31.39,2021-12-17 17:51:13.000
1156,31.39,2021-12-17 17:51:13.250
1157,31.39,2021-12-17 17:51:13.500
1158,31.39,2021-12-17 17:51:13.750
1159,31.37,2021-12-17 17:51:14.000
1160,31.37,2021-12-17 17:51:14.250
1161,31.37,2021-12-17 17:51:14.500
1162,31.37,2021-12-17 17:51:14.750
1163,31.39,2021-12-17 17:51:15.000
1164,31.39,2021-12-17 17:51:15.250
1165,31.39,2021-12-17 17:51:15.500
1166,31.39,2021-12-17 17:51:15.750
1167,31.39,2021-12-17 17:51:16.000
1168,31.39,2021-12-17 17:51:16.250
1169,31.39,2021-12-17 17:51:16.500
1170,31.39,2021-12-17 17:51:16.750
1171,31.39,2021-12-17 17:51:17.000
1172,31.39,2021-12-17 17:51:17.250
1173,31.39,2021-12-17 17:51:17.500
1174,31.39,2021-12-17 17:51:17.750
1175,31.37,2021-12-17 17:51:18.000
1176,31.37,2021-12-17 17:51:18.250
1177,31.37,2021-12-17 17:51:18.500
1178,31.37,2021-12-17 17:51:18.750
1179,31.37,2021-12-17 17:51:19.000
1180,31.37,2021-12-17 17:51:19.250
1181,31.37,2021-12-17 17:51:19.500
1182,31.37,2021-12-17 17:51:19.750
1183,31.37,2021-12-17 17:51:20.000
1184,31.37,2021-12-17 17:51:20.250
1185,31.37,2021-12-17 17:51:20.500
1186,31.37,2021-12-17 17:51:20.750
1187,31.35,2021-12-17 17:51:21.000
1188,31.35,2021-12-17 17:51:21.250
1189,31.35,2021-12-17 17:51:21.500
1190,31.35,2021-12-17 17:51:21.750
1191,31.37,2021-12-17 17:51:22.000
1192,31.37,2021-12-17 17:51:22.250
1193,31.37,2021-12-17 17:51:22.500
1194,31.37,2021-12-17 17:51:22.750
1195,31.35,2021-12-17 17:51:23.000
1196,31.35,2021-12-17 17:51:23.250
1197,31.35,2021-12-17 17:51:23.500
1198,31.35,2021-12-17 17:51:23.750
1199,31.33,2021-12-17 17:51:24.000
1200,31.33,2021-12-17 17:51:24.250
1201,31.33,2021-12-17 17:51:24.500
1202,31.33,2021-12-17 17:51:24.750
1203,31.33,2021-12-17 17:51:25.000
1204,31.33,2021-12-17 17:51:25.250
1205,31.33,2021-12-17 17:51:25.500
1206,31.33,2021-12-17 17:51:25.750
1207,31.35,2021-12-17 17:51:26.000
1208,31.35,2021-12-17 17:51:26.250
