,EDA,time
635,0.160433,2021-12-17 17:49:03.000
636,0.155308,2021-12-17 17:49:03.250
637,0.157871,2021-12-17 17:49:03.500
638,0.159152,2021-12-17 17:49:03.750
639,0.154027,2021-12-17 17:49:04.000
640,0.148901,2021-12-17 17:49:04.250
641,0.150183,2021-12-17 17:49:04.500
642,0.14762,2021-12-17 17:49:04.750
643,0.151464,2021-12-17 17:49:05.000
644,0.151464,2021-12-17 17:49:05.250
645,0.150183,2021-12-17 17:49:05.500
646,0.151464,2021-12-17 17:49:05.750
647,0.151464,2021-12-17 17:49:06.000
648,0.154027,2021-12-17 17:49:06.250
649,0.152745,2021-12-17 17:49:06.500
650,0.155308,2021-12-17 17:49:06.750
651,0.154027,2021-12-17 17:49:07.000
652,0.156589,2021-12-17 17:49:07.250
653,0.157871,2021-12-17 17:49:07.500
654,0.155308,2021-12-17 17:49:07.750
655,0.159152,2021-12-17 17:49:08.000
656,0.159152,2021-12-17 17:49:08.250
657,0.157871,2021-12-17 17:49:08.500
658,0.161715,2021-12-17 17:49:08.750
659,0.161715,2021-12-17 17:49:09.000
660,0.160433,2021-12-17 17:49:09.250
661,0.160433,2021-12-17 17:49:09.500
662,0.156589,2021-12-17 17:49:09.750
663,0.157871,2021-12-17 17:49:10.000
664,0.157871,2021-12-17 17:49:10.250
665,0.157871,2021-12-17 17:49:10.500
666,0.157871,2021-12-17 17:49:10.750
667,0.160433,2021-12-17 17:49:11.000
668,0.157871,2021-12-17 17:49:11.250
669,0.162996,2021-12-17 17:49:11.500
670,0.157871,2021-12-17 17:49:11.750
671,0.154027,2021-12-17 17:49:12.000
672,0.160433,2021-12-17 17:49:12.250
673,0.157871,2021-12-17 17:49:12.500
674,0.157871,2021-12-17 17:49:12.750
675,0.160433,2021-12-17 17:49:13.000
676,0.156589,2021-12-17 17:49:13.250
677,0.157871,2021-12-17 17:49:13.500
678,0.157871,2021-12-17 17:49:13.750
679,0.156589,2021-12-17 17:49:14.000
680,0.159152,2021-12-17 17:49:14.250
681,0.159152,2021-12-17 17:49:14.500
682,0.156589,2021-12-17 17:49:14.750
683,0.156589,2021-12-17 17:49:15.000
684,0.159152,2021-12-17 17:49:15.250
685,0.159152,2021-12-17 17:49:15.500
686,0.156589,2021-12-17 17:49:15.750
687,0.156589,2021-12-17 17:49:16.000
688,0.157871,2021-12-17 17:49:16.250
689,0.157871,2021-12-17 17:49:16.500
690,0.157871,2021-12-17 17:49:16.750
691,0.155308,2021-12-17 17:49:17.000
692,0.159152,2021-12-17 17:49:17.250
693,0.156589,2021-12-17 17:49:17.500
694,0.155308,2021-12-17 17:49:17.750
695,0.155308,2021-12-17 17:49:18.000
696,0.157871,2021-12-17 17:49:18.250
697,0.156589,2021-12-17 17:49:18.500
698,0.157871,2021-12-17 17:49:18.750
699,0.157871,2021-12-17 17:49:19.000
700,0.155308,2021-12-17 17:49:19.250
701,0.159152,2021-12-17 17:49:19.500
702,0.157871,2021-12-17 17:49:19.750
703,0.156589,2021-12-17 17:49:20.000
704,0.157871,2021-12-17 17:49:20.250
705,0.157871,2021-12-17 17:49:20.500
706,0.155308,2021-12-17 17:49:20.750
707,0.157871,2021-12-17 17:49:21.000
708,0.155308,2021-12-17 17:49:21.250
709,0.155308,2021-12-17 17:49:21.500
710,0.159152,2021-12-17 17:49:21.750
711,0.156589,2021-12-17 17:49:22.000
712,0.155308,2021-12-17 17:49:22.250
713,0.157871,2021-12-17 17:49:22.500
714,0.154027,2021-12-17 17:49:22.750
715,0.154027,2021-12-17 17:49:23.000
716,0.157871,2021-12-17 17:49:23.250
717,0.155308,2021-12-17 17:49:23.500
718,0.157871,2021-12-17 17:49:23.750
719,0.157871,2021-12-17 17:49:24.000
720,0.157871,2021-12-17 17:49:24.250
721,0.156589,2021-12-17 17:49:24.500
722,0.156589,2021-12-17 17:49:24.750
723,0.156589,2021-12-17 17:49:25.000
724,0.156589,2021-12-17 17:49:25.250
725,0.161715,2021-12-17 17:49:25.500
726,0.18606,2021-12-17 17:49:25.750
727,0.197592,2021-12-17 17:49:26.000
728,0.198873,2021-12-17 17:49:26.250
729,0.189904,2021-12-17 17:49:26.500
730,0.196311,2021-12-17 17:49:26.750
731,0.197592,2021-12-17 17:49:27.000
732,0.197592,2021-12-17 17:49:27.250
733,0.201436,2021-12-17 17:49:27.500
734,0.202717,2021-12-17 17:49:27.750
735,0.201436,2021-12-17 17:49:28.000
736,0.202717,2021-12-17 17:49:28.250
737,0.202717,2021-12-17 17:49:28.500
738,0.202717,2021-12-17 17:49:28.750
739,0.200155,2021-12-17 17:49:29.000
740,0.201436,2021-12-17 17:49:29.250
741,0.198873,2021-12-17 17:49:29.500
742,0.202717,2021-12-17 17:49:29.750
743,0.196311,2021-12-17 17:49:30.000
744,0.211686,2021-12-17 17:49:30.250
745,0.214249,2021-12-17 17:49:30.500
746,0.21553,2021-12-17 17:49:30.750
747,0.211686,2021-12-17 17:49:31.000
748,0.212968,2021-12-17 17:49:31.250
749,0.210405,2021-12-17 17:49:31.500
750,0.211686,2021-12-17 17:49:31.750
751,0.214249,2021-12-17 17:49:32.000
752,0.209124,2021-12-17 17:49:32.250
753,0.207842,2021-12-17 17:49:32.500
754,0.207842,2021-12-17 17:49:32.750
755,0.209124,2021-12-17 17:49:33.000
756,0.209124,2021-12-17 17:49:33.250
757,0.210405,2021-12-17 17:49:33.500
758,0.206561,2021-12-17 17:49:33.750
759,0.20528,2021-12-17 17:49:34.000
760,0.206561,2021-12-17 17:49:34.250
761,0.20528,2021-12-17 17:49:34.500
762,0.207842,2021-12-17 17:49:34.750
763,0.207842,2021-12-17 17:49:35.000
764,0.20528,2021-12-17 17:49:35.250
765,0.207842,2021-12-17 17:49:35.500
766,0.206561,2021-12-17 17:49:35.750
767,0.203999,2021-12-17 17:49:36.000
768,0.20528,2021-12-17 17:49:36.250
769,0.201436,2021-12-17 17:49:36.500
770,0.201436,2021-12-17 17:49:36.750
771,0.203999,2021-12-17 17:49:37.000
772,0.202717,2021-12-17 17:49:37.250
773,0.202717,2021-12-17 17:49:37.500
774,0.203999,2021-12-17 17:49:37.750
775,0.201436,2021-12-17 17:49:38.000
776,0.203999,2021-12-17 17:49:38.250
777,0.200155,2021-12-17 17:49:38.500
778,0.202717,2021-12-17 17:49:38.750
779,0.202717,2021-12-17 17:49:39.000
780,0.202717,2021-12-17 17:49:39.250
781,0.195029,2021-12-17 17:49:39.500
782,0.196311,2021-12-17 17:49:39.750
783,0.196311,2021-12-17 17:49:40.000
784,0.197592,2021-12-17 17:49:40.250
785,0.198873,2021-12-17 17:49:40.500
786,0.197592,2021-12-17 17:49:40.750
787,0.197592,2021-12-17 17:49:41.000
788,0.195029,2021-12-17 17:49:41.250
789,0.196311,2021-12-17 17:49:41.500
790,0.195029,2021-12-17 17:49:41.750
791,0.195029,2021-12-17 17:49:42.000
792,0.192467,2021-12-17 17:49:42.250
793,0.192467,2021-12-17 17:49:42.500
794,0.197592,2021-12-17 17:49:42.750
795,0.195029,2021-12-17 17:49:43.000
796,0.192467,2021-12-17 17:49:43.250
797,0.193748,2021-12-17 17:49:43.500
798,0.192467,2021-12-17 17:49:43.750
799,0.191185,2021-12-17 17:49:44.000
800,0.195029,2021-12-17 17:49:44.250
801,0.189904,2021-12-17 17:49:44.500
802,0.191185,2021-12-17 17:49:44.750
803,0.191185,2021-12-17 17:49:45.000
804,0.189904,2021-12-17 17:49:45.250
805,0.189904,2021-12-17 17:49:45.500
806,0.191185,2021-12-17 17:49:45.750
807,0.188623,2021-12-17 17:49:46.000
808,0.188623,2021-12-17 17:49:46.250
809,0.189904,2021-12-17 17:49:46.500
810,0.188623,2021-12-17 17:49:46.750
811,0.18606,2021-12-17 17:49:47.000
812,0.189904,2021-12-17 17:49:47.250
813,0.187341,2021-12-17 17:49:47.500
814,0.187341,2021-12-17 17:49:47.750
815,0.187341,2021-12-17 17:49:48.000
816,0.18606,2021-12-17 17:49:48.250
817,0.187341,2021-12-17 17:49:48.500
818,0.184779,2021-12-17 17:49:48.750
819,0.183497,2021-12-17 17:49:49.000
820,0.187341,2021-12-17 17:49:49.250
821,0.182216,2021-12-17 17:49:49.500
822,0.18606,2021-12-17 17:49:49.750
823,0.184779,2021-12-17 17:49:50.000
824,0.180935,2021-12-17 17:49:50.250
825,0.182216,2021-12-17 17:49:50.500
826,0.184779,2021-12-17 17:49:50.750
827,0.180935,2021-12-17 17:49:51.000
828,0.183497,2021-12-17 17:49:51.250
829,0.182216,2021-12-17 17:49:51.500
830,0.180935,2021-12-17 17:49:51.750
831,0.179653,2021-12-17 17:49:52.000
832,0.182216,2021-12-17 17:49:52.250
833,0.180935,2021-12-17 17:49:52.500
834,0.180935,2021-12-17 17:49:52.750
835,0.178372,2021-12-17 17:49:53.000
836,0.177091,2021-12-17 17:49:53.250
837,0.178372,2021-12-17 17:49:53.500
838,0.178372,2021-12-17 17:49:53.750
839,0.177091,2021-12-17 17:49:54.000
840,0.175809,2021-12-17 17:49:54.250
841,0.178372,2021-12-17 17:49:54.500
842,0.175809,2021-12-17 17:49:54.750
843,0.179653,2021-12-17 17:49:55.000
844,0.174528,2021-12-17 17:49:55.250
845,0.174528,2021-12-17 17:49:55.500
846,0.175809,2021-12-17 17:49:55.750
847,0.171965,2021-12-17 17:49:56.000
848,0.173247,2021-12-17 17:49:56.250
849,0.173247,2021-12-17 17:49:56.500
850,0.171965,2021-12-17 17:49:56.750
851,0.170684,2021-12-17 17:49:57.000
852,0.170684,2021-12-17 17:49:57.250
853,0.171965,2021-12-17 17:49:57.500
854,0.173247,2021-12-17 17:49:57.750
855,0.173247,2021-12-17 17:49:58.000
856,0.173247,2021-12-17 17:49:58.250
857,0.170684,2021-12-17 17:49:58.500
858,0.170684,2021-12-17 17:49:58.750
859,0.170684,2021-12-17 17:49:59.000
860,0.170684,2021-12-17 17:49:59.250
861,0.171965,2021-12-17 17:49:59.500
862,0.171965,2021-12-17 17:49:59.750
863,0.170684,2021-12-17 17:50:00.000
864,0.171965,2021-12-17 17:50:00.250
865,0.168121,2021-12-17 17:50:00.500
866,0.169403,2021-12-17 17:50:00.750
867,0.170684,2021-12-17 17:50:01.000
868,0.16684,2021-12-17 17:50:01.250
869,0.164277,2021-12-17 17:50:01.500
870,0.169403,2021-12-17 17:50:01.750
871,0.165559,2021-12-17 17:50:02.000
872,0.16684,2021-12-17 17:50:02.250
873,0.165559,2021-12-17 17:50:02.500
874,0.165559,2021-12-17 17:50:02.750
875,0.16684,2021-12-17 17:50:03.000
876,0.165559,2021-12-17 17:50:03.250
877,0.165559,2021-12-17 17:50:03.500
878,0.168121,2021-12-17 17:50:03.750
879,0.165559,2021-12-17 17:50:04.000
880,0.162996,2021-12-17 17:50:04.250
881,0.164277,2021-12-17 17:50:04.500
882,0.164277,2021-12-17 17:50:04.750
883,0.164277,2021-12-17 17:50:05.000
884,0.16684,2021-12-17 17:50:05.250
885,0.162996,2021-12-17 17:50:05.500
886,0.162996,2021-12-17 17:50:05.750
887,0.161715,2021-12-17 17:50:06.000
888,0.162996,2021-12-17 17:50:06.250
889,0.161715,2021-12-17 17:50:06.500
890,0.164277,2021-12-17 17:50:06.750
891,0.161715,2021-12-17 17:50:07.000
892,0.162996,2021-12-17 17:50:07.250
893,0.162996,2021-12-17 17:50:07.500
894,0.160433,2021-12-17 17:50:07.750
895,0.161715,2021-12-17 17:50:08.000
896,0.161715,2021-12-17 17:50:08.250
897,0.160433,2021-12-17 17:50:08.500
898,0.159152,2021-12-17 17:50:08.750
899,0.162996,2021-12-17 17:50:09.000
900,0.160433,2021-12-17 17:50:09.250
901,0.160433,2021-12-17 17:50:09.500
902,0.159152,2021-12-17 17:50:09.750
903,0.157871,2021-12-17 17:50:10.000
904,0.160433,2021-12-17 17:50:10.250
905,0.159152,2021-12-17 17:50:10.500
906,0.157871,2021-12-17 17:50:10.750
907,0.159152,2021-12-17 17:50:11.000
908,0.157871,2021-12-17 17:50:11.250
909,0.157871,2021-12-17 17:50:11.500
910,0.160433,2021-12-17 17:50:11.750
911,0.159152,2021-12-17 17:50:12.000
912,0.157871,2021-12-17 17:50:12.250
913,0.156589,2021-12-17 17:50:12.500
914,0.157871,2021-12-17 17:50:12.750
915,0.157871,2021-12-17 17:50:13.000
916,0.159152,2021-12-17 17:50:13.250
917,0.151464,2021-12-17 17:50:13.500
918,0.157871,2021-12-17 17:50:13.750
919,0.155308,2021-12-17 17:50:14.000
920,0.150183,2021-12-17 17:50:14.250
921,0.150183,2021-12-17 17:50:14.500
922,0.150183,2021-12-17 17:50:14.750
923,0.143776,2021-12-17 17:50:15.000
924,0.123275,2021-12-17 17:50:15.250
925,0.127119,2021-12-17 17:50:15.500
926,0.118149,2021-12-17 17:50:15.750
927,0.118149,2021-12-17 17:50:16.000
928,0.116868,2021-12-17 17:50:16.250
929,0.116868,2021-12-17 17:50:16.500
930,0.120712,2021-12-17 17:50:16.750
931,0.119431,2021-12-17 17:50:17.000
932,0.120712,2021-12-17 17:50:17.250
933,0.119431,2021-12-17 17:50:17.500
934,0.119431,2021-12-17 17:50:17.750
935,0.118149,2021-12-17 17:50:18.000
936,0.120712,2021-12-17 17:50:18.250
937,0.118149,2021-12-17 17:50:18.500
938,0.116868,2021-12-17 17:50:18.750
939,0.120712,2021-12-17 17:50:19.000
940,0.119431,2021-12-17 17:50:19.250
941,0.116868,2021-12-17 17:50:19.500
942,0.118149,2021-12-17 17:50:19.750
943,0.119431,2021-12-17 17:50:20.000
944,0.116868,2021-12-17 17:50:20.250
945,0.115587,2021-12-17 17:50:20.500
946,0.113024,2021-12-17 17:50:20.750
947,0.118149,2021-12-17 17:50:21.000
948,0.119431,2021-12-17 17:50:21.250
949,0.118149,2021-12-17 17:50:21.500
950,0.118149,2021-12-17 17:50:21.750
951,0.118149,2021-12-17 17:50:22.000
952,0.120712,2021-12-17 17:50:22.250
953,0.119431,2021-12-17 17:50:22.500
954,0.118149,2021-12-17 17:50:22.750
955,0.120712,2021-12-17 17:50:23.000
956,0.118149,2021-12-17 17:50:23.250
957,0.116868,2021-12-17 17:50:23.500
958,0.119431,2021-12-17 17:50:23.750
959,0.118149,2021-12-17 17:50:24.000
960,0.119431,2021-12-17 17:50:24.250
961,0.119431,2021-12-17 17:50:24.500
962,0.116868,2021-12-17 17:50:24.750
963,0.119431,2021-12-17 17:50:25.000
964,0.118149,2021-12-17 17:50:25.250
965,0.119431,2021-12-17 17:50:25.500
966,0.120712,2021-12-17 17:50:25.750
967,0.118149,2021-12-17 17:50:26.000
968,0.118149,2021-12-17 17:50:26.250
969,0.124556,2021-12-17 17:50:26.500
970,0.123275,2021-12-17 17:50:26.750
971,0.125837,2021-12-17 17:50:27.000
972,0.129681,2021-12-17 17:50:27.250
973,0.130963,2021-12-17 17:50:27.500
974,0.136088,2021-12-17 17:50:27.750
975,0.136088,2021-12-17 17:50:28.000
976,0.136088,2021-12-17 17:50:28.250
977,0.141213,2021-12-17 17:50:28.500
978,0.139932,2021-12-17 17:50:28.750
979,0.139932,2021-12-17 17:50:29.000
980,0.145057,2021-12-17 17:50:29.250
981,0.145057,2021-12-17 17:50:29.500
982,0.146339,2021-12-17 17:50:29.750
983,0.146339,2021-12-17 17:50:30.000
984,0.148901,2021-12-17 17:50:30.250
985,0.14762,2021-12-17 17:50:30.500
986,0.150183,2021-12-17 17:50:30.750
987,0.146339,2021-12-17 17:50:31.000
988,0.145057,2021-12-17 17:50:31.250
989,0.143776,2021-12-17 17:50:31.500
990,0.159152,2021-12-17 17:50:31.750
991,0.179653,2021-12-17 17:50:32.000
992,0.173247,2021-12-17 17:50:32.250
993,0.175809,2021-12-17 17:50:32.500
994,0.178372,2021-12-17 17:50:32.750
995,0.191185,2021-12-17 17:50:33.000
996,0.180935,2021-12-17 17:50:33.250
997,0.039988,2021-12-17 17:50:33.500
998,0.0,2021-12-17 17:50:33.750
999,0.064067,2021-12-17 17:50:34.000
1000,0.189637,2021-12-17 17:50:34.250
1001,0.216545,2021-12-17 17:50:34.500
1002,0.213982,2021-12-17 17:50:34.750
1003,0.225514,2021-12-17 17:50:35.000
1004,0.231921,2021-12-17 17:50:35.250
1005,0.344678,2021-12-17 17:50:35.500
1006,0.37543,2021-12-17 17:50:35.750
1007,0.377993,2021-12-17 17:50:36.000
1008,0.379274,2021-12-17 17:50:36.250
1009,0.381837,2021-12-17 17:50:36.500
1010,0.380555,2021-12-17 17:50:36.750
1011,0.37543,2021-12-17 17:50:37.000
1012,0.37543,2021-12-17 17:50:37.250
1013,0.37543,2021-12-17 17:50:37.500
1014,0.371586,2021-12-17 17:50:37.750
1015,0.372867,2021-12-17 17:50:38.000
1016,0.371586,2021-12-17 17:50:38.250
1017,0.370305,2021-12-17 17:50:38.500
1018,0.367742,2021-12-17 17:50:38.750
1019,0.366461,2021-12-17 17:50:39.000
1020,0.366461,2021-12-17 17:50:39.250
1021,0.363898,2021-12-17 17:50:39.500
1022,0.363898,2021-12-17 17:50:39.750
1023,0.361335,2021-12-17 17:50:40.000
1024,0.361335,2021-12-17 17:50:40.250
1025,0.360054,2021-12-17 17:50:40.500
1026,0.361335,2021-12-17 17:50:40.750
1027,0.361335,2021-12-17 17:50:41.000
1028,0.362617,2021-12-17 17:50:41.250
1029,0.365179,2021-12-17 17:50:41.500
1030,0.367742,2021-12-17 17:50:41.750
1031,0.367742,2021-12-17 17:50:42.000
1032,0.369023,2021-12-17 17:50:42.250
1033,0.369023,2021-12-17 17:50:42.500
1034,0.367742,2021-12-17 17:50:42.750
1035,0.369023,2021-12-17 17:50:43.000
1036,0.367742,2021-12-17 17:50:43.250
1037,0.367742,2021-12-17 17:50:43.500
1038,0.366461,2021-12-17 17:50:43.750
1039,0.366461,2021-12-17 17:50:44.000
1040,0.363898,2021-12-17 17:50:44.250
1041,0.362617,2021-12-17 17:50:44.500
1042,0.365179,2021-12-17 17:50:44.750
1043,0.362617,2021-12-17 17:50:45.000
1044,0.360054,2021-12-17 17:50:45.250
1045,0.360054,2021-12-17 17:50:45.500
1046,0.360054,2021-12-17 17:50:45.750
1047,0.358773,2021-12-17 17:50:46.000
1048,0.360054,2021-12-17 17:50:46.250
1049,0.35621,2021-12-17 17:50:46.500
1050,0.357491,2021-12-17 17:50:46.750
1051,0.357491,2021-12-17 17:50:47.000
1052,0.357491,2021-12-17 17:50:47.250
1053,0.358773,2021-12-17 17:50:47.500
1054,0.357491,2021-12-17 17:50:47.750
1055,0.357491,2021-12-17 17:50:48.000
1056,0.35621,2021-12-17 17:50:48.250
1057,0.35621,2021-12-17 17:50:48.500
1058,0.353647,2021-12-17 17:50:48.750
1059,0.352366,2021-12-17 17:50:49.000
1060,0.352366,2021-12-17 17:50:49.250
1061,0.351085,2021-12-17 17:50:49.500
1062,0.351085,2021-12-17 17:50:49.750
1063,0.348522,2021-12-17 17:50:50.000
1064,0.348522,2021-12-17 17:50:50.250
1065,0.347241,2021-12-17 17:50:50.500
1066,0.347241,2021-12-17 17:50:50.750
1067,0.345959,2021-12-17 17:50:51.000
1068,0.345959,2021-12-17 17:50:51.250
1069,0.344678,2021-12-17 17:50:51.500
1070,0.343397,2021-12-17 17:50:51.750
1071,0.343397,2021-12-17 17:50:52.000
1072,0.343397,2021-12-17 17:50:52.250
1073,0.342115,2021-12-17 17:50:52.500
1074,0.343397,2021-12-17 17:50:52.750
1075,0.342115,2021-12-17 17:50:53.000
1076,0.340834,2021-12-17 17:50:53.250
1077,0.339553,2021-12-17 17:50:53.500
1078,0.33699,2021-12-17 17:50:53.750
1079,0.33699,2021-12-17 17:50:54.000
1080,0.33699,2021-12-17 17:50:54.250
1081,0.335709,2021-12-17 17:50:54.500
1082,0.335709,2021-12-17 17:50:54.750
1083,0.33699,2021-12-17 17:50:55.000
1084,0.333146,2021-12-17 17:50:55.250
1085,0.333146,2021-12-17 17:50:55.500
1086,0.333146,2021-12-17 17:50:55.750
1087,0.331865,2021-12-17 17:50:56.000
1088,0.331865,2021-12-17 17:50:56.250
1089,0.330583,2021-12-17 17:50:56.500
1090,0.329302,2021-12-17 17:50:56.750
1091,0.330583,2021-12-17 17:50:57.000
1092,0.329302,2021-12-17 17:50:57.250
1093,0.328021,2021-12-17 17:50:57.500
1094,0.326739,2021-12-17 17:50:57.750
1095,0.328021,2021-12-17 17:50:58.000
1096,0.326739,2021-12-17 17:50:58.250
1097,0.324177,2021-12-17 17:50:58.500
1098,0.325458,2021-12-17 17:50:58.750
1099,0.322895,2021-12-17 17:50:59.000
1100,0.324177,2021-12-17 17:50:59.250
1101,0.324177,2021-12-17 17:50:59.500
1102,0.321614,2021-12-17 17:50:59.750
1103,0.321614,2021-12-17 17:51:00.000
1104,0.320333,2021-12-17 17:51:00.250
1105,0.320333,2021-12-17 17:51:00.500
1106,0.321614,2021-12-17 17:51:00.750
1107,0.320333,2021-12-17 17:51:01.000
1108,0.319051,2021-12-17 17:51:01.250
1109,0.320333,2021-12-17 17:51:01.500
1110,0.315207,2021-12-17 17:51:01.750
1111,0.313926,2021-12-17 17:51:02.000
1112,0.316489,2021-12-17 17:51:02.250
1113,0.312645,2021-12-17 17:51:02.500
1114,0.312645,2021-12-17 17:51:02.750
1115,0.313926,2021-12-17 17:51:03.000
1116,0.310082,2021-12-17 17:51:03.250
1117,0.311363,2021-12-17 17:51:03.500
1118,0.312645,2021-12-17 17:51:03.750
1119,0.311363,2021-12-17 17:51:04.000
1120,0.313926,2021-12-17 17:51:04.250
1121,0.315207,2021-12-17 17:51:04.500
1122,0.312645,2021-12-17 17:51:04.750
1123,0.310082,2021-12-17 17:51:05.000
1124,0.310082,2021-12-17 17:51:05.250
1125,0.310082,2021-12-17 17:51:05.500
1126,0.308801,2021-12-17 17:51:05.750
1127,0.308801,2021-12-17 17:51:06.000
1128,0.308801,2021-12-17 17:51:06.250
1129,0.307519,2021-12-17 17:51:06.500
1130,0.307519,2021-12-17 17:51:06.750
1131,0.306238,2021-12-17 17:51:07.000
1132,0.307519,2021-12-17 17:51:07.250
1133,0.306238,2021-12-17 17:51:07.500
1134,0.304957,2021-12-17 17:51:07.750
1135,0.304957,2021-12-17 17:51:08.000
1136,0.307519,2021-12-17 17:51:08.250
1137,0.304957,2021-12-17 17:51:08.500
1138,0.306238,2021-12-17 17:51:08.750
1139,0.306238,2021-12-17 17:51:09.000
1140,0.304957,2021-12-17 17:51:09.250
1141,0.304957,2021-12-17 17:51:09.500
1142,0.304957,2021-12-17 17:51:09.750
1143,0.303675,2021-12-17 17:51:10.000
1144,0.302394,2021-12-17 17:51:10.250
1145,0.304957,2021-12-17 17:51:10.500
1146,0.303675,2021-12-17 17:51:10.750
1147,0.302394,2021-12-17 17:51:11.000
1148,0.303675,2021-12-17 17:51:11.250
1149,0.29855,2021-12-17 17:51:11.500
1150,0.29855,2021-12-17 17:51:11.750
1151,0.297269,2021-12-17 17:51:12.000
1152,0.294706,2021-12-17 17:51:12.250
1153,0.303675,2021-12-17 17:51:12.500
1154,0.303675,2021-12-17 17:51:12.750
1155,0.299831,2021-12-17 17:51:13.000
1156,0.299831,2021-12-17 17:51:13.250
1157,0.299831,2021-12-17 17:51:13.500
1158,0.299831,2021-12-17 17:51:13.750
1159,0.29855,2021-12-17 17:51:14.000
1160,0.29855,2021-12-17 17:51:14.250
1161,0.295987,2021-12-17 17:51:14.500
1162,0.295987,2021-12-17 17:51:14.750
1163,0.295987,2021-12-17 17:51:15.000
1164,0.295987,2021-12-17 17:51:15.250
1165,0.297269,2021-12-17 17:51:15.500
1166,0.297269,2021-12-17 17:51:15.750
1167,0.295987,2021-12-17 17:51:16.000
1168,0.294706,2021-12-17 17:51:16.250
1169,0.295987,2021-12-17 17:51:16.500
1170,0.293425,2021-12-17 17:51:16.750
1171,0.293425,2021-12-17 17:51:17.000
1172,0.293425,2021-12-17 17:51:17.250
1173,0.292143,2021-12-17 17:51:17.500
1174,0.293425,2021-12-17 17:51:17.750
1175,0.292143,2021-12-17 17:51:18.000
1176,0.290862,2021-12-17 17:51:18.250
1177,0.290862,2021-12-17 17:51:18.500
1178,0.288299,2021-12-17 17:51:18.750
1179,0.289581,2021-12-17 17:51:19.000
1180,0.289581,2021-12-17 17:51:19.250
1181,0.288299,2021-12-17 17:51:19.500
1182,0.287018,2021-12-17 17:51:19.750
1183,0.287018,2021-12-17 17:51:20.000
1184,0.285737,2021-12-17 17:51:20.250
1185,0.287018,2021-12-17 17:51:20.500
1186,0.285737,2021-12-17 17:51:20.750
1187,0.284455,2021-12-17 17:51:21.000
1188,0.288299,2021-12-17 17:51:21.250
1189,0.285737,2021-12-17 17:51:21.500
1190,0.281893,2021-12-17 17:51:21.750
1191,0.281893,2021-12-17 17:51:22.000
1192,0.283174,2021-12-17 17:51:22.250
1193,0.283174,2021-12-17 17:51:22.500
1194,0.281893,2021-12-17 17:51:22.750
1195,0.283174,2021-12-17 17:51:23.000
1196,0.283174,2021-12-17 17:51:23.250
1197,0.285737,2021-12-17 17:51:23.500
1198,0.281893,2021-12-17 17:51:23.750
1199,0.27933,2021-12-17 17:51:24.000
1200,0.27933,2021-12-17 17:51:24.250
1201,0.27933,2021-12-17 17:51:24.500
1202,0.280611,2021-12-17 17:51:24.750
1203,0.281893,2021-12-17 17:51:25.000
1204,0.284455,2021-12-17 17:51:25.250
1205,0.292143,2021-12-17 17:51:25.500
1206,0.29855,2021-12-17 17:51:25.750
1207,0.303675,2021-12-17 17:51:26.000
1208,0.302394,2021-12-17 17:51:26.250
