,BVP,time
2174,-30.39,2021-12-17 17:46:58.140625
2175,-34.2,2021-12-17 17:46:58.156250
2176,-29.75,2021-12-17 17:46:58.171875
2177,-17.94,2021-12-17 17:46:58.187500
2178,-1.37,2021-12-17 17:46:58.203125
2179,16.71,2021-12-17 17:46:58.218750
2180,33.22,2021-12-17 17:46:58.234375
2181,46.07,2021-12-17 17:46:58.250000
2182,54.42,2021-12-17 17:46:58.265625
2183,58.46,2021-12-17 17:46:58.281250
2184,58.97,2021-12-17 17:46:58.296875
2185,56.75,2021-12-17 17:46:58.312500
2186,52.49,2021-12-17 17:46:58.328125
2187,46.98,2021-12-17 17:46:58.343750
2188,41.22,2021-12-17 17:46:58.359375
2189,36.33,2021-12-17 17:46:58.375000
2190,33.09,2021-12-17 17:46:58.390625
2191,31.4,2021-12-17 17:46:58.406250
2192,30.29,2021-12-17 17:46:58.421875
2193,28.29,2021-12-17 17:46:58.437500
2194,24.31,2021-12-17 17:46:58.453125
2195,18.22,2021-12-17 17:46:58.468750
2196,10.97,2021-12-17 17:46:58.484375
2197,3.94,2021-12-17 17:46:58.500000
2198,-1.67,2021-12-17 17:46:58.515625
2199,-5.42,2021-12-17 17:46:58.531250
2200,-7.83,2021-12-17 17:46:58.546875
2201,-9.87,2021-12-17 17:46:58.562500
2202,-12.43,2021-12-17 17:46:58.578125
2203,-15.82,2021-12-17 17:46:58.593750
2204,-19.76,2021-12-17 17:46:58.609375
2205,-23.46,2021-12-17 17:46:58.625000
2206,-26.17,2021-12-17 17:46:58.640625
2207,-27.48,2021-12-17 17:46:58.656250
2208,-27.46,2021-12-17 17:46:58.671875
2209,-26.51,2021-12-17 17:46:58.687500
2210,-25.2,2021-12-17 17:46:58.703125
2211,-23.77,2021-12-17 17:46:58.718750
2212,-22.04,2021-12-17 17:46:58.734375
2213,-19.42,2021-12-17 17:46:58.750000
2214,-15.17,2021-12-17 17:46:58.765625
2215,-8.9,2021-12-17 17:46:58.781250
2216,-0.91,2021-12-17 17:46:58.796875
2217,7.67,2021-12-17 17:46:58.812500
2218,15.32,2021-12-17 17:46:58.828125
2219,20.5,2021-12-17 17:46:58.843750
2220,22.38,2021-12-17 17:46:58.859375
2221,21.01,2021-12-17 17:46:58.875000
2222,17.16,2021-12-17 17:46:58.890625
2223,12.01,2021-12-17 17:46:58.906250
2224,6.94,2021-12-17 17:46:58.921875
2225,3.15,2021-12-17 17:46:58.937500
2226,1.65,2021-12-17 17:46:58.953125
2227,3.03,2021-12-17 17:46:58.968750
2228,7.15,2021-12-17 17:46:58.984375
2229,13.11,2021-12-17 17:46:59.000000
2230,19.21,2021-12-17 17:46:59.015625
2231,23.62,2021-12-17 17:46:59.031250
2232,25.02,2021-12-17 17:46:59.046875
2233,23.29,2021-12-17 17:46:59.062500
2234,19.48,2021-12-17 17:46:59.078125
2235,15.29,2021-12-17 17:46:59.093750
2236,12.2,2021-12-17 17:46:59.109375
2237,10.82,2021-12-17 17:46:59.125000
2238,10.77,2021-12-17 17:46:59.140625
2239,11.12,2021-12-17 17:46:59.156250
2240,11.07,2021-12-17 17:46:59.171875
2241,10.36,2021-12-17 17:46:59.187500
2242,9.28,2021-12-17 17:46:59.203125
2243,8.28,2021-12-17 17:46:59.218750
2244,7.59,2021-12-17 17:46:59.234375
2245,7.0,2021-12-17 17:46:59.250000
2246,6.02,2021-12-17 17:46:59.265625
2247,4.33,2021-12-17 17:46:59.281250
2248,2.05,2021-12-17 17:46:59.296875
2249,-0.3,2021-12-17 17:46:59.312500
2250,-1.97,2021-12-17 17:46:59.328125
2251,-2.4,2021-12-17 17:46:59.343750
2252,-1.42,2021-12-17 17:46:59.359375
2253,0.92,2021-12-17 17:46:59.375000
2254,4.28,2021-12-17 17:46:59.390625
2255,8.28,2021-12-17 17:46:59.406250
2256,12.5,2021-12-17 17:46:59.421875
2257,16.49,2021-12-17 17:46:59.437500
2258,19.63,2021-12-17 17:46:59.453125
2259,21.38,2021-12-17 17:46:59.468750
2260,21.4,2021-12-17 17:46:59.484375
2261,19.7,2021-12-17 17:46:59.500000
2262,16.89,2021-12-17 17:46:59.515625
2263,13.86,2021-12-17 17:46:59.531250
2264,11.51,2021-12-17 17:46:59.546875
2265,10.35,2021-12-17 17:46:59.562500
2266,10.1,2021-12-17 17:46:59.578125
2267,9.65,2021-12-17 17:46:59.593750
2268,7.44,2021-12-17 17:46:59.609375
2269,2.37,2021-12-17 17:46:59.625000
2270,-5.89,2021-12-17 17:46:59.640625
2271,-16.55,2021-12-17 17:46:59.656250
2272,-28.22,2021-12-17 17:46:59.671875
2273,-39.55,2021-12-17 17:46:59.687500
2274,-49.63,2021-12-17 17:46:59.703125
2275,-58.13,2021-12-17 17:46:59.718750
2276,-65.02,2021-12-17 17:46:59.734375
2277,-70.17,2021-12-17 17:46:59.750000
2278,-73.19,2021-12-17 17:46:59.765625
2279,-73.77,2021-12-17 17:46:59.781250
2280,-71.75,2021-12-17 17:46:59.796875
2281,-67.43,2021-12-17 17:46:59.812500
2282,-61.32,2021-12-17 17:46:59.828125
2283,-53.88,2021-12-17 17:46:59.843750
2284,-45.3,2021-12-17 17:46:59.859375
2285,-35.61,2021-12-17 17:46:59.875000
2286,-24.91,2021-12-17 17:46:59.890625
2287,-13.61,2021-12-17 17:46:59.906250
2288,-2.62,2021-12-17 17:46:59.921875
2289,7.05,2021-12-17 17:46:59.937500
2290,14.59,2021-12-17 17:46:59.953125
2291,19.62,2021-12-17 17:46:59.968750
2292,22.32,2021-12-17 17:46:59.984375
2293,23.2,2021-12-17 17:47:00.000000
2294,22.84,2021-12-17 17:47:00.015625
2295,21.67,2021-12-17 17:47:00.031250
2296,19.84,2021-12-17 17:47:00.046875
2297,17.11,2021-12-17 17:47:00.062500
2298,13.21,2021-12-17 17:47:00.078125
2299,8.09,2021-12-17 17:47:00.093750
2300,2.09,2021-12-17 17:47:00.109375
2301,-3.95,2021-12-17 17:47:00.125000
2302,-8.94,2021-12-17 17:47:00.140625
2303,-12.07,2021-12-17 17:47:00.156250
2304,-13.01,2021-12-17 17:47:00.171875
2305,-12.08,2021-12-17 17:47:00.187500
2306,-10.11,2021-12-17 17:47:00.203125
2307,-7.82,2021-12-17 17:47:00.218750
2308,-5.56,2021-12-17 17:47:00.234375
2309,-3.28,2021-12-17 17:47:00.250000
2310,-0.71,2021-12-17 17:47:00.265625
2311,2.24,2021-12-17 17:47:00.281250
2312,5.13,2021-12-17 17:47:00.296875
2313,7.14,2021-12-17 17:47:00.312500
2314,7.39,2021-12-17 17:47:00.328125
2315,5.4,2021-12-17 17:47:00.343750
2316,1.46,2021-12-17 17:47:00.359375
2317,-3.59,2021-12-17 17:47:00.375000
2318,-8.61,2021-12-17 17:47:00.390625
2319,-12.63,2021-12-17 17:47:00.406250
2320,-15.12,2021-12-17 17:47:00.421875
2321,-15.98,2021-12-17 17:47:00.437500
2322,-15.26,2021-12-17 17:47:00.453125
2323,-13.07,2021-12-17 17:47:00.468750
2324,-9.45,2021-12-17 17:47:00.484375
2325,-4.55,2021-12-17 17:47:00.500000
2326,1.29,2021-12-17 17:47:00.515625
2327,7.33,2021-12-17 17:47:00.531250
2328,12.73,2021-12-17 17:47:00.546875
2329,16.68,2021-12-17 17:47:00.562500
2330,18.75,2021-12-17 17:47:00.578125
2331,19.1,2021-12-17 17:47:00.593750
2332,18.43,2021-12-17 17:47:00.609375
2333,17.67,2021-12-17 17:47:00.625000
2334,17.47,2021-12-17 17:47:00.640625
2335,18.0,2021-12-17 17:47:00.656250
2336,18.61,2021-12-17 17:47:00.671875
2337,18.39,2021-12-17 17:47:00.687500
2338,16.59,2021-12-17 17:47:00.703125
2339,13.1,2021-12-17 17:47:00.718750
2340,8.45,2021-12-17 17:47:00.734375
2341,3.54,2021-12-17 17:47:00.750000
2342,-0.95,2021-12-17 17:47:00.765625
2343,-4.97,2021-12-17 17:47:00.781250
2344,-8.93,2021-12-17 17:47:00.796875
2345,-13.47,2021-12-17 17:47:00.812500
2346,-18.94,2021-12-17 17:47:00.828125
2347,-25.23,2021-12-17 17:47:00.843750
2348,-31.84,2021-12-17 17:47:00.859375
2349,-38.16,2021-12-17 17:47:00.875000
2350,-43.77,2021-12-17 17:47:00.890625
2351,-48.55,2021-12-17 17:47:00.906250
2352,-52.66,2021-12-17 17:47:00.921875
2353,-56.31,2021-12-17 17:47:00.937500
2354,-59.77,2021-12-17 17:47:00.953125
2355,-63.2,2021-12-17 17:47:00.968750
2356,-66.51,2021-12-17 17:47:00.984375
2357,-69.14,2021-12-17 17:47:01.000000
2358,-69.92,2021-12-17 17:47:01.015625
2359,-67.37,2021-12-17 17:47:01.031250
2360,-60.1,2021-12-17 17:47:01.046875
2361,-47.42,2021-12-17 17:47:01.062500
2362,-29.59,2021-12-17 17:47:01.078125
2363,-7.83,2021-12-17 17:47:01.093750
2364,15.94,2021-12-17 17:47:01.109375
2365,39.56,2021-12-17 17:47:01.125000
2366,60.9,2021-12-17 17:47:01.140625
2367,78.18,2021-12-17 17:47:01.156250
2368,89.92,2021-12-17 17:47:01.171875
2369,95.17,2021-12-17 17:47:01.187500
2370,93.65,2021-12-17 17:47:01.203125
2371,86.05,2021-12-17 17:47:01.218750
2372,73.95,2021-12-17 17:47:01.234375
2373,59.58,2021-12-17 17:47:01.250000
2374,45.28,2021-12-17 17:47:01.265625
2375,33.01,2021-12-17 17:47:01.281250
2376,24.07,2021-12-17 17:47:01.296875
2377,18.95,2021-12-17 17:47:01.312500
2378,17.44,2021-12-17 17:47:01.328125
2379,18.93,2021-12-17 17:47:01.343750
2380,22.58,2021-12-17 17:47:01.359375
2381,27.39,2021-12-17 17:47:01.375000
2382,32.43,2021-12-17 17:47:01.390625
2383,36.94,2021-12-17 17:47:01.406250
2384,40.2,2021-12-17 17:47:01.421875
2385,41.84,2021-12-17 17:47:01.437500
2386,41.69,2021-12-17 17:47:01.453125
2387,39.87,2021-12-17 17:47:01.468750
2388,36.54,2021-12-17 17:47:01.484375
2389,31.74,2021-12-17 17:47:01.500000
2390,25.36,2021-12-17 17:47:01.515625
2391,17.28,2021-12-17 17:47:01.531250
2392,7.88,2021-12-17 17:47:01.546875
2393,-1.94,2021-12-17 17:47:01.562500
2394,-10.83,2021-12-17 17:47:01.578125
2395,-17.67,2021-12-17 17:47:01.593750
2396,-22.09,2021-12-17 17:47:01.609375
2397,-24.91,2021-12-17 17:47:01.625000
2398,-27.62,2021-12-17 17:47:01.640625
2399,-31.57,2021-12-17 17:47:01.656250
2400,-37.18,2021-12-17 17:47:01.671875
2401,-43.63,2021-12-17 17:47:01.687500
2402,-49.37,2021-12-17 17:47:01.703125
2403,-53.06,2021-12-17 17:47:01.718750
2404,-54.35,2021-12-17 17:47:01.734375
2405,-53.8,2021-12-17 17:47:01.750000
2406,-52.46,2021-12-17 17:47:01.765625
2407,-51.01,2021-12-17 17:47:01.781250
2408,-49.38,2021-12-17 17:47:01.796875
2409,-46.92,2021-12-17 17:47:01.812500
2410,-43.08,2021-12-17 17:47:01.828125
2411,-37.83,2021-12-17 17:47:01.843750
2412,-31.87,2021-12-17 17:47:01.859375
2413,-26.29,2021-12-17 17:47:01.875000
2414,-21.99,2021-12-17 17:47:01.890625
2415,-19.45,2021-12-17 17:47:01.906250
2416,-18.56,2021-12-17 17:47:01.921875
2417,-18.85,2021-12-17 17:47:01.937500
2418,-19.81,2021-12-17 17:47:01.953125
2419,-21.11,2021-12-17 17:47:01.968750
2420,-22.49,2021-12-17 17:47:01.984375
2421,-23.69,2021-12-17 17:47:02.000000
2422,-24.3,2021-12-17 17:47:02.015625
2423,-23.81,2021-12-17 17:47:02.031250
2424,-21.86,2021-12-17 17:47:02.046875
2425,-18.37,2021-12-17 17:47:02.062500
2426,-13.6,2021-12-17 17:47:02.078125
2427,-8.19,2021-12-17 17:47:02.093750
2428,-2.84,2021-12-17 17:47:02.109375
2429,1.83,2021-12-17 17:47:02.125000
2430,5.65,2021-12-17 17:47:02.140625
2431,8.81,2021-12-17 17:47:02.156250
2432,11.85,2021-12-17 17:47:02.171875
2433,15.25,2021-12-17 17:47:02.187500
2434,19.25,2021-12-17 17:47:02.203125
2435,23.6,2021-12-17 17:47:02.218750
2436,27.56,2021-12-17 17:47:02.234375
2437,30.15,2021-12-17 17:47:02.250000
2438,30.48,2021-12-17 17:47:02.265625
2439,28.3,2021-12-17 17:47:02.281250
2440,23.99,2021-12-17 17:47:02.296875
2441,18.71,2021-12-17 17:47:02.312500
2442,13.7,2021-12-17 17:47:02.328125
2443,10.03,2021-12-17 17:47:02.343750
2444,8.15,2021-12-17 17:47:02.359375
2445,7.83,2021-12-17 17:47:02.375000
2446,8.38,2021-12-17 17:47:02.390625
2447,9.08,2021-12-17 17:47:02.406250
2448,9.53,2021-12-17 17:47:02.421875
2449,9.73,2021-12-17 17:47:02.437500
2450,10.14,2021-12-17 17:47:02.453125
2451,11.24,2021-12-17 17:47:02.468750
2452,13.4,2021-12-17 17:47:02.484375
2453,16.61,2021-12-17 17:47:02.500000
2454,20.44,2021-12-17 17:47:02.515625
2455,24.18,2021-12-17 17:47:02.531250
2456,27.05,2021-12-17 17:47:02.546875
2457,28.46,2021-12-17 17:47:02.562500
2458,28.11,2021-12-17 17:47:02.578125
2459,26.14,2021-12-17 17:47:02.593750
2460,22.94,2021-12-17 17:47:02.609375
2461,19.02,2021-12-17 17:47:02.625000
2462,14.84,2021-12-17 17:47:02.640625
2463,10.73,2021-12-17 17:47:02.656250
2464,6.85,2021-12-17 17:47:02.671875
2465,3.29,2021-12-17 17:47:02.687500
2466,0.12,2021-12-17 17:47:02.703125
2467,-2.62,2021-12-17 17:47:02.718750
2468,-4.89,2021-12-17 17:47:02.734375
2469,-6.77,2021-12-17 17:47:02.750000
2470,-8.46,2021-12-17 17:47:02.765625
2471,-10.06,2021-12-17 17:47:02.781250
2472,-11.55,2021-12-17 17:47:02.796875
2473,-12.65,2021-12-17 17:47:02.812500
2474,-13.09,2021-12-17 17:47:02.828125
2475,-12.63,2021-12-17 17:47:02.843750
2476,-11.21,2021-12-17 17:47:02.859375
2477,-8.82,2021-12-17 17:47:02.875000
2478,-5.59,2021-12-17 17:47:02.890625
2479,-1.78,2021-12-17 17:47:02.906250
2480,2.18,2021-12-17 17:47:02.921875
2481,5.62,2021-12-17 17:47:02.937500
2482,7.82,2021-12-17 17:47:02.953125
2483,8.25,2021-12-17 17:47:02.968750
2484,7.05,2021-12-17 17:47:02.984375
2485,4.95,2021-12-17 17:47:03.000000
2486,3.12,2021-12-17 17:47:03.015625
2487,2.57,2021-12-17 17:47:03.031250
2488,3.63,2021-12-17 17:47:03.046875
2489,5.79,2021-12-17 17:47:03.062500
2490,7.99,2021-12-17 17:47:03.078125
2491,9.16,2021-12-17 17:47:03.093750
2492,8.77,2021-12-17 17:47:03.109375
2493,7.03,2021-12-17 17:47:03.125000
2494,4.68,2021-12-17 17:47:03.140625
2495,2.48,2021-12-17 17:47:03.156250
2496,0.85,2021-12-17 17:47:03.171875
2497,-0.29,2021-12-17 17:47:03.187500
2498,-1.35,2021-12-17 17:47:03.203125
2499,-2.74,2021-12-17 17:47:03.218750
2500,-4.57,2021-12-17 17:47:03.234375
2501,-6.56,2021-12-17 17:47:03.250000
2502,-8.31,2021-12-17 17:47:03.265625
2503,-9.54,2021-12-17 17:47:03.281250
2504,-10.28,2021-12-17 17:47:03.296875
2505,-10.75,2021-12-17 17:47:03.312500
2506,-11.32,2021-12-17 17:47:03.328125
2507,-12.14,2021-12-17 17:47:03.343750
2508,-13.08,2021-12-17 17:47:03.359375
2509,-13.85,2021-12-17 17:47:03.375000
2510,-14.13,2021-12-17 17:47:03.390625
2511,-13.79,2021-12-17 17:47:03.406250
2512,-13.0,2021-12-17 17:47:03.421875
2513,-11.98,2021-12-17 17:47:03.437500
2514,-10.98,2021-12-17 17:47:03.453125
2515,-10.27,2021-12-17 17:47:03.468750
2516,-9.92,2021-12-17 17:47:03.484375
2517,-10.0,2021-12-17 17:47:03.500000
2518,-10.6,2021-12-17 17:47:03.515625
2519,-11.66,2021-12-17 17:47:03.531250
2520,-13.05,2021-12-17 17:47:03.546875
2521,-14.53,2021-12-17 17:47:03.562500
2522,-15.76,2021-12-17 17:47:03.578125
2523,-16.49,2021-12-17 17:47:03.593750
2524,-16.77,2021-12-17 17:47:03.609375
2525,-16.79,2021-12-17 17:47:03.625000
2526,-17.03,2021-12-17 17:47:03.640625
2527,-17.97,2021-12-17 17:47:03.656250
2528,-19.76,2021-12-17 17:47:03.671875
2529,-22.1,2021-12-17 17:47:03.687500
2530,-24.16,2021-12-17 17:47:03.703125
2531,-24.8,2021-12-17 17:47:03.718750
2532,-23.02,2021-12-17 17:47:03.734375
2533,-18.42,2021-12-17 17:47:03.750000
2534,-11.56,2021-12-17 17:47:03.765625
2535,-3.87,2021-12-17 17:47:03.781250
2536,2.88,2021-12-17 17:47:03.796875
2537,7.4,2021-12-17 17:47:03.812500
2538,9.32,2021-12-17 17:47:03.828125
2539,9.28,2021-12-17 17:47:03.843750
2540,8.54,2021-12-17 17:47:03.859375
2541,8.32,2021-12-17 17:47:03.875000
2542,9.26,2021-12-17 17:47:03.890625
2543,11.26,2021-12-17 17:47:03.906250
2544,13.71,2021-12-17 17:47:03.921875
2545,15.89,2021-12-17 17:47:03.937500
2546,17.45,2021-12-17 17:47:03.953125
2547,18.29,2021-12-17 17:47:03.968750
2548,18.71,2021-12-17 17:47:03.984375
2549,19.03,2021-12-17 17:47:04.000000
2550,19.48,2021-12-17 17:47:04.015625
2551,19.96,2021-12-17 17:47:04.031250
2552,20.25,2021-12-17 17:47:04.046875
2553,19.91,2021-12-17 17:47:04.062500
2554,18.72,2021-12-17 17:47:04.078125
2555,16.77,2021-12-17 17:47:04.093750
2556,14.41,2021-12-17 17:47:04.109375
2557,12.27,2021-12-17 17:47:04.125000
2558,10.82,2021-12-17 17:47:04.140625
2559,10.11,2021-12-17 17:47:04.156250
2560,9.74,2021-12-17 17:47:04.171875
2561,9.1,2021-12-17 17:47:04.187500
2562,7.66,2021-12-17 17:47:04.203125
2563,5.34,2021-12-17 17:47:04.218750
2564,2.57,2021-12-17 17:47:04.234375
2565,-0.04,2021-12-17 17:47:04.250000
2566,-1.96,2021-12-17 17:47:04.265625
2567,-3.07,2021-12-17 17:47:04.281250
2568,-3.83,2021-12-17 17:47:04.296875
2569,-4.79,2021-12-17 17:47:04.312500
2570,-6.32,2021-12-17 17:47:04.328125
2571,-8.28,2021-12-17 17:47:04.343750
2572,-10.07,2021-12-17 17:47:04.359375
2573,-10.94,2021-12-17 17:47:04.375000
2574,-10.55,2021-12-17 17:47:04.390625
2575,-9.14,2021-12-17 17:47:04.406250
2576,-7.57,2021-12-17 17:47:04.421875
2577,-6.91,2021-12-17 17:47:04.437500
2578,-7.82,2021-12-17 17:47:04.453125
2579,-10.21,2021-12-17 17:47:04.468750
2580,-13.2,2021-12-17 17:47:04.484375
2581,-15.61,2021-12-17 17:47:04.500000
2582,-16.49,2021-12-17 17:47:04.515625
2583,-15.69,2021-12-17 17:47:04.531250
2584,-13.62,2021-12-17 17:47:04.546875
2585,-11.09,2021-12-17 17:47:04.562500
2586,-8.77,2021-12-17 17:47:04.578125
2587,-6.91,2021-12-17 17:47:04.593750
2588,-5.5,2021-12-17 17:47:04.609375
2589,-4.38,2021-12-17 17:47:04.625000
2590,-3.38,2021-12-17 17:47:04.640625
2591,-2.29,2021-12-17 17:47:04.656250
2592,-0.82,2021-12-17 17:47:04.671875
2593,1.55,2021-12-17 17:47:04.687500
2594,5.11,2021-12-17 17:47:04.703125
2595,9.69,2021-12-17 17:47:04.718750
2596,14.47,2021-12-17 17:47:04.734375
2597,18.23,2021-12-17 17:47:04.750000
2598,19.82,2021-12-17 17:47:04.765625
2599,18.84,2021-12-17 17:47:04.781250
2600,15.8,2021-12-17 17:47:04.796875
2601,11.86,2021-12-17 17:47:04.812500
2602,8.4,2021-12-17 17:47:04.828125
2603,6.33,2021-12-17 17:47:04.843750
2604,5.88,2021-12-17 17:47:04.859375
2605,6.83,2021-12-17 17:47:04.875000
2606,8.62,2021-12-17 17:47:04.890625
2607,10.62,2021-12-17 17:47:04.906250
2608,12.31,2021-12-17 17:47:04.921875
2609,13.29,2021-12-17 17:47:04.937500
2610,13.26,2021-12-17 17:47:04.953125
2611,12.26,2021-12-17 17:47:04.968750
2612,10.54,2021-12-17 17:47:04.984375
2613,8.63,2021-12-17 17:47:05.000000
2614,7.21,2021-12-17 17:47:05.015625
2615,6.71,2021-12-17 17:47:05.031250
2616,7.2,2021-12-17 17:47:05.046875
2617,8.37,2021-12-17 17:47:05.062500
2618,9.77,2021-12-17 17:47:05.078125
2619,11.1,2021-12-17 17:47:05.093750
2620,12.42,2021-12-17 17:47:05.109375
2621,14.04,2021-12-17 17:47:05.125000
2622,16.35,2021-12-17 17:47:05.140625
2623,19.45,2021-12-17 17:47:05.156250
2624,23.05,2021-12-17 17:47:05.171875
2625,26.5,2021-12-17 17:47:05.187500
2626,29.12,2021-12-17 17:47:05.203125
2627,30.44,2021-12-17 17:47:05.218750
2628,30.38,2021-12-17 17:47:05.234375
2629,29.09,2021-12-17 17:47:05.250000
2630,26.73,2021-12-17 17:47:05.265625
2631,23.29,2021-12-17 17:47:05.281250
2632,18.64,2021-12-17 17:47:05.296875
2633,12.66,2021-12-17 17:47:05.312500
2634,5.36,2021-12-17 17:47:05.328125
2635,-3.01,2021-12-17 17:47:05.343750
2636,-12.32,2021-12-17 17:47:05.359375
2637,-22.7,2021-12-17 17:47:05.375000
2638,-34.59,2021-12-17 17:47:05.390625
2639,-48.38,2021-12-17 17:47:05.406250
2640,-63.89,2021-12-17 17:47:05.421875
2641,-79.99,2021-12-17 17:47:05.437500
2642,-94.55,2021-12-17 17:47:05.453125
2643,-105.07,2021-12-17 17:47:05.468750
2644,-109.46,2021-12-17 17:47:05.484375
2645,-106.75,2021-12-17 17:47:05.500000
2646,-97.36,2021-12-17 17:47:05.515625
2647,-82.83,2021-12-17 17:47:05.531250
2648,-65.21,2021-12-17 17:47:05.546875
2649,-46.51,2021-12-17 17:47:05.562500
2650,-28.4,2021-12-17 17:47:05.578125
2651,-12.01,2021-12-17 17:47:05.593750
2652,1.86,2021-12-17 17:47:05.609375
2653,12.64,2021-12-17 17:47:05.625000
2654,20.06,2021-12-17 17:47:05.640625
2655,24.08,2021-12-17 17:47:05.656250
2656,25.04,2021-12-17 17:47:05.671875
2657,23.59,2021-12-17 17:47:05.687500
2658,20.74,2021-12-17 17:47:05.703125
2659,17.55,2021-12-17 17:47:05.718750
2660,15.24,2021-12-17 17:47:05.734375
2661,14.79,2021-12-17 17:47:05.750000
2662,16.7,2021-12-17 17:47:05.765625
2663,20.86,2021-12-17 17:47:05.781250
2664,26.53,2021-12-17 17:47:05.796875
2665,32.45,2021-12-17 17:47:05.812500
2666,37.3,2021-12-17 17:47:05.828125
2667,40.02,2021-12-17 17:47:05.843750
2668,40.1,2021-12-17 17:47:05.859375
2669,37.75,2021-12-17 17:47:05.875000
2670,33.77,2021-12-17 17:47:05.890625
2671,29.14,2021-12-17 17:47:05.906250
2672,24.77,2021-12-17 17:47:05.921875
2673,21.16,2021-12-17 17:47:05.937500
2674,18.44,2021-12-17 17:47:05.953125
2675,16.46,2021-12-17 17:47:05.968750
2676,15.06,2021-12-17 17:47:05.984375
2677,14.11,2021-12-17 17:47:06.000000
2678,13.46,2021-12-17 17:47:06.015625
2679,12.96,2021-12-17 17:47:06.031250
2680,12.31,2021-12-17 17:47:06.046875
2681,11.35,2021-12-17 17:47:06.062500
2682,9.92,2021-12-17 17:47:06.078125
2683,8.22,2021-12-17 17:47:06.093750
2684,6.63,2021-12-17 17:47:06.109375
2685,5.51,2021-12-17 17:47:06.125000
2686,5.0,2021-12-17 17:47:06.140625
2687,4.94,2021-12-17 17:47:06.156250
2688,5.01,2021-12-17 17:47:06.171875
2689,4.98,2021-12-17 17:47:06.187500
2690,4.96,2021-12-17 17:47:06.203125
2691,5.19,2021-12-17 17:47:06.218750
2692,5.82,2021-12-17 17:47:06.234375
2693,6.65,2021-12-17 17:47:06.250000
2694,7.0,2021-12-17 17:47:06.265625
2695,5.96,2021-12-17 17:47:06.281250
2696,3.04,2021-12-17 17:47:06.296875
2697,-1.56,2021-12-17 17:47:06.312500
2698,-6.85,2021-12-17 17:47:06.328125
2699,-11.47,2021-12-17 17:47:06.343750
2700,-14.39,2021-12-17 17:47:06.359375
2701,-15.3,2021-12-17 17:47:06.375000
2702,-14.72,2021-12-17 17:47:06.390625
2703,-13.52,2021-12-17 17:47:06.406250
2704,-12.55,2021-12-17 17:47:06.421875
2705,-12.06,2021-12-17 17:47:06.437500
2706,-11.8,2021-12-17 17:47:06.453125
2707,-11.26,2021-12-17 17:47:06.468750
2708,-10.09,2021-12-17 17:47:06.484375
2709,-8.38,2021-12-17 17:47:06.500000
2710,-6.66,2021-12-17 17:47:06.515625
2711,-5.68,2021-12-17 17:47:06.531250
2712,-5.92,2021-12-17 17:47:06.546875
2713,-7.62,2021-12-17 17:47:06.562500
2714,-10.46,2021-12-17 17:47:06.578125
2715,-13.82,2021-12-17 17:47:06.593750
2716,-16.89,2021-12-17 17:47:06.609375
2717,-18.86,2021-12-17 17:47:06.625000
2718,-19.27,2021-12-17 17:47:06.640625
2719,-18.01,2021-12-17 17:47:06.656250
2720,-15.4,2021-12-17 17:47:06.671875
2721,-12.0,2021-12-17 17:47:06.687500
2722,-8.52,2021-12-17 17:47:06.703125
2723,-5.44,2021-12-17 17:47:06.718750
2724,-3.17,2021-12-17 17:47:06.734375
2725,-1.83,2021-12-17 17:47:06.750000
2726,-1.32,2021-12-17 17:47:06.765625
2727,-1.32,2021-12-17 17:47:06.781250
2728,-1.23,2021-12-17 17:47:06.796875
2729,-0.29,2021-12-17 17:47:06.812500
2730,2.11,2021-12-17 17:47:06.828125
2731,6.15,2021-12-17 17:47:06.843750
2732,11.29,2021-12-17 17:47:06.859375
2733,16.35,2021-12-17 17:47:06.875000
2734,19.81,2021-12-17 17:47:06.890625
2735,20.65,2021-12-17 17:47:06.906250
2736,18.64,2021-12-17 17:47:06.921875
2737,14.63,2021-12-17 17:47:06.937500
2738,10.11,2021-12-17 17:47:06.953125
2739,6.45,2021-12-17 17:47:06.968750
2740,4.37,2021-12-17 17:47:06.984375
2741,3.71,2021-12-17 17:47:07.000000
2742,3.75,2021-12-17 17:47:07.015625
2743,3.73,2021-12-17 17:47:07.031250
2744,3.46,2021-12-17 17:47:07.046875
2745,3.01,2021-12-17 17:47:07.062500
2746,2.67,2021-12-17 17:47:07.078125
2747,2.48,2021-12-17 17:47:07.093750
2748,2.16,2021-12-17 17:47:07.109375
2749,1.37,2021-12-17 17:47:07.125000
2750,0.1,2021-12-17 17:47:07.140625
2751,-1.24,2021-12-17 17:47:07.156250
2752,-1.92,2021-12-17 17:47:07.171875
2753,-1.24,2021-12-17 17:47:07.187500
2754,0.92,2021-12-17 17:47:07.203125
2755,4.33,2021-12-17 17:47:07.218750
2756,8.42,2021-12-17 17:47:07.234375
2757,12.7,2021-12-17 17:47:07.250000
2758,16.86,2021-12-17 17:47:07.265625
2759,20.61,2021-12-17 17:47:07.281250
2760,23.67,2021-12-17 17:47:07.296875
2761,25.75,2021-12-17 17:47:07.312500
2762,26.77,2021-12-17 17:47:07.328125
2763,26.97,2021-12-17 17:47:07.343750
2764,26.92,2021-12-17 17:47:07.359375
2765,27.06,2021-12-17 17:47:07.375000
2766,27.45,2021-12-17 17:47:07.390625
2767,27.63,2021-12-17 17:47:07.406250
2768,26.9,2021-12-17 17:47:07.421875
2769,24.9,2021-12-17 17:47:07.437500
2770,21.91,2021-12-17 17:47:07.453125
