Time;HR;BR;Posture;Activity
10:23:37.426;86;19.6;14;0.02
10:23:38.426;83;19.6;14;0.02
10:23:39.426;79;20.0;14;0.02
10:23:40.426;77;20.0;14;0.02
10:23:41.426;73;20.1;14;0.02
10:23:42.426;70;20.1;14;0.01
10:23:43.426;66;20.2;14;0.01
10:23:44.426;61;20.2;14;0.02
10:23:45.426;61;20.3;14;0.01
10:23:46.426;64;20.3;14;0.01
10:23:47.426;64;20.3;14;0.02
10:23:48.426;65;20.3;14;0.02
10:23:49.426;64;20.4;14;0.01
10:23:50.426;60;20.4;14;0.02
10:23:51.426;60;20.5;14;0.02
10:23:52.426;63;20.5;14;0.02
10:23:53.426;62;20.5;14;0.02
10:23:54.426;61;20.5;14;0.01
10:23:55.426;63;20.3;14;0.02
10:23:56.426;64;20.3;14;0.02
10:23:57.426;63;20.0;14;0.01
10:23:58.426;62;20.0;14;0.01
10:23:59.426;65;19.8;14;0.02
10:24:00.426;61;19.8;14;0.02
10:24:01.426;61;19.7;14;0.01
10:24:02.426;64;19.7;14;0.02
10:24:03.426;68;19.5;14;0.01
10:24:04.426;66;19.5;14;0.01
10:24:05.426;65;19.4;14;0.01
10:24:06.426;62;19.4;14;0.01
10:24:07.426;62;18.9;14;0.02
10:24:08.426;64;18.9;14;0.02
10:24:09.426;67;18.5;14;0.01
10:24:10.426;68;18.5;14;0.01
10:24:11.426;69;18.2;14;0.02
10:24:12.426;71;18.2;13;0.01
10:24:13.426;70;17.9;13;0.02
10:24:14.426;71;17.9;14;0.02
10:24:15.426;72;17.9;14;0.01
10:24:16.426;74;17.9;14;0.02
10:24:17.426;75;17.9;14;0.01
10:24:18.426;72;17.9;14;0.02
10:24:19.426;70;17.6;14;0.02
10:24:20.426;67;17.6;14;0.01
10:24:21.426;66;17.6;14;0.02
10:24:22.426;67;17.6;14;0.02
10:24:23.426;66;17.7;14;0.02
10:24:24.426;67;17.7;14;0.02
10:24:25.426;70;18.0;13;0.01
10:24:26.426;70;18.0;13;0.02
10:24:27.426;72;18.3;14;0.01
10:24:28.426;71;18.3;14;0.02
10:24:29.426;68;18.6;13;0.02
10:24:30.426;67;18.6;14;0.02
10:24:31.426;69;19.1;14;0.01
10:24:32.426;69;19.1;13;0.01
10:24:33.426;66;19.3;14;0.02
10:24:34.426;68;19.3;13;0.02
10:24:35.426;66;19.5;13;0.01
10:24:36.426;64;19.5;14;0.02
10:24:37.426;65;19.6;13;0.01
10:24:38.426;65;19.6;14;0.02
10:24:39.426;66;19.7;14;0.02
10:24:40.426;69;19.7;13;0.01
10:24:41.426;70;19.9;14;0.01
10:24:42.426;71;19.9;14;0.02
10:24:43.426;71;20.0;14;0.02
10:24:44.426;70;20.0;14;0.02
10:24:45.426;69;19.8;14;0.02
10:24:46.426;71;19.8;13;0.02
10:24:47.426;69;19.9;13;0.01
10:24:48.426;66;19.9;13;0.01
10:24:49.426;69;19.7;14;0.02
10:24:50.426;70;19.7;13;0.02
10:24:51.426;68;19.5;13;0.02
10:24:52.426;69;19.5;14;0.02
10:24:53.426;71;19.7;14;0.01
10:24:54.426;69;19.7;14;0.01
10:24:55.426;71;19.5;14;0.01
10:24:56.426;69;19.5;13;0.01
10:24:57.426;66;19.4;14;0.02
10:24:58.426;67;19.4;14;0.02
10:24:59.426;68;19.5;14;0.01
10:25:00.426;68;19.5;14;0.01
10:25:01.426;70;19.4;14;0.01
10:25:02.426;70;19.4;14;0.01
10:25:03.426;70;19.3;14;0.02
10:25:04.426;70;19.3;14;0.02
10:25:05.426;70;19.4;13;0.02
10:25:06.426;70;19.4;14;0.02
10:25:07.426;71;19.6;13;0.02
10:25:08.426;67;19.6;13;0.02
10:25:09.426;68;19.7;14;0.02
10:25:10.426;69;19.7;13;0.02
10:25:11.426;69;19.8;13;0.02
10:25:12.426;69;19.8;14;0.02
10:25:13.426;71;19.9;13;0.01
10:25:14.426;69;19.9;13;0.01
10:25:15.426;68;20.0;14;0.02
10:25:16.426;68;20.0;13;0.01
10:25:17.426;66;20.1;13;0.01
10:25:18.426;65;20.1;13;0.02
10:25:19.426;68;20.2;14;0.01
10:25:20.426;70;20.2;14;0.02
10:25:21.426;71;20.3;14;0.02
10:25:22.426;71;20.3;14;0.02
10:25:23.426;72;20.4;15;0.03
10:25:24.426;75;20.4;16;0.03
10:25:25.426;79;20.1;14;0.06
10:25:26.426;83;20.1;14;0.05
10:25:27.426;85;20.2;13;0.04
10:25:28.426;81;20.2;12;0.04
10:25:29.426;76;20.3;12;0.03
10:25:30.426;72;20.3;11;0.02
10:25:31.426;69;20.1;11;0.02
10:25:32.426;66;20.1;12;0.01
10:25:33.426;65;19.6;11;0.01
10:25:34.426;65;19.6;11;0.01
10:25:35.426;65;19.1;11;0.01
10:25:36.426;65;19.1;11;0.01
10:25:37.426;65;18.4;11;0.02
10:25:38.426;70;18.4;11;0.01
10:25:39.426;69;17.8;12;0.02
10:25:40.426;67;17.8;12;0.02
10:25:41.426;66;17.2;11;0.02
10:25:42.426;65;17.2;12;0.01
10:25:43.426;66;16.4;11;0.01
10:25:44.426;67;16.4;12;0.02
10:25:45.426;68;15.7;12;0.01
10:25:46.426;68;15.7;11;0.01
10:25:47.426;66;14.7;12;0.01
10:25:48.426;65;14.7;12;0.01
10:25:49.426;63;14.1;11;0.01
10:25:50.426;61;14.1;11;0.02
10:25:51.426;62;13.6;11;0.02
10:25:52.426;66;13.6;11;0.02
10:25:53.426;67;13.5;11;0.01
10:25:54.426;69;13.5;12;0.02
10:25:55.426;73;13.6;12;0.01
10:25:56.426;71;13.6;12;0.02
10:25:57.426;69;13.7;11;0.02
10:25:58.426;67;13.7;12;0.02
10:25:59.426;64;13.9;12;0.01
10:26:00.426;65;13.9;12;0.02
10:26:01.426;69;14.3;12;0.02
10:26:02.426;71;14.3;12;0.02
10:26:03.426;72;14.6;11;0.02
10:26:04.426;72;14.6;12;0.02
10:26:05.426;69;15.3;12;0.02
10:26:06.426;67;15.3;12;0.02
10:26:07.426;65;15.8;12;0.01
10:26:08.426;62;15.8;12;0.01
10:26:09.426;63;16.1;12;0.01
10:26:10.426;64;16.1;12;0.01
10:26:11.426;61;16.5;12;0.01
10:26:12.426;61;16.5;12;0.02
10:26:13.426;61;17.0;12;0.02
10:26:14.426;62;17.0;12;0.01
10:26:15.426;63;17.1;12;0.01
10:26:16.426;67;17.1;12;0.02
10:26:17.426;68;17.5;11;0.01
10:26:18.426;68;17.5;12;0.01
10:26:19.426;68;17.8;12;0.01
10:26:20.426;67;17.8;11;0.01
10:26:21.426;67;17.8;12;0.02
10:26:22.426;69;17.8;12;0.02
10:26:23.426;69;18.1;11;0.02
10:26:24.426;70;18.1;12;0.02
10:26:25.426;71;18.1;12;0.02
10:26:26.426;71;18.1;11;0.02
10:26:27.426;71;18.1;12;0.02
10:26:28.426;73;18.1;12;0.01
10:26:29.426;72;18.4;12;0.01
10:26:30.426;71;18.4;11;0.01
10:26:31.426;72;18.4;12;0.02
10:26:32.426;73;18.4;11;0.02
10:26:33.426;71;18.3;12;0.02
10:26:34.426;72;18.3;11;0.02
10:26:35.426;71;18.6;11;0.02
10:26:36.426;67;18.6;11;0.02
10:26:37.426;68;18.5;11;0.02
10:26:38.426;68;18.5;11;0.02
10:26:39.426;69;18.5;11;0.01
10:26:40.426;71;18.5;12;0.02
10:26:41.426;73;18.7;11;0.02
10:26:42.426;72;18.7;11;0.01
10:26:43.426;71;18.7;12;0.02
10:26:44.426;71;18.7;11;0.01
10:26:45.426;68;18.9;12;0.02
10:26:46.426;68;18.9;12;0.02
10:26:47.426;71;19.1;12;0.01
10:26:48.426;71;19.1;11;0.02
10:26:49.426;71;19.0;12;0.01
10:26:50.426;71;19.0;11;0.02
10:26:51.426;67;19.2;11;0.01
10:26:52.426;64;19.2;12;0.02
10:26:53.426;67;19.4;12;0.02
10:26:54.426;67;19.4;11;0.01
10:26:55.426;68;19.3;12;0.02
10:26:56.426;69;19.3;11;0.02
10:26:57.426;70;19.4;12;0.01
10:26:58.426;72;19.4;12;0.01
10:26:59.426;73;19.6;12;0.01
10:27:00.426;71;19.6;11;0.02
10:27:01.426;70;19.4;12;0.01
10:27:02.426;71;19.4;12;0.01
10:27:03.426;70;19.6;12;0.02
10:27:04.426;69;19.6;12;0.01
10:27:05.426;71;19.7;12;0.01
10:27:06.426;69;19.7;11;0.02
10:27:07.426;69;19.5;12;0.02
10:27:08.426;72;19.5;12;0.01
10:27:09.426;74;19.7;11;0.01
10:27:10.426;72;19.7;11;0.01
10:27:11.426;71;19.5;12;0.02
10:27:12.426;69;19.5;11;0.01
10:27:13.426;65;19.4;12;0.02
10:27:14.426;63;19.4;11;0.02
10:27:15.426;64;19.5;11;0.01
10:27:16.426;65;19.5;11;0.02
10:27:17.426;68;19.4;12;0.02
10:27:18.426;70;19.4;12;0.02
10:27:19.426;68;19.3;11;0.01
10:27:20.426;65;19.3;12;0.01
10:27:21.426;64;19.4;12;0.01
10:27:22.426;64;19.4;11;0.02
10:27:23.426;67;19.3;12;0.02
10:27:24.426;71;19.3;11;0.01
10:27:25.426;69;19.2;11;0.01
10:27:26.426;69;19.2;11;0.02
10:27:27.426;69;19.3;11;0.02
10:27:28.426;67;19.3;11;0.02
10:27:29.426;65;19.2;11;0.02
10:27:30.426;66;19.2;11;0.01
10:27:31.426;64;19.4;11;0.02
10:27:32.426;62;19.4;11;0.01
10:27:33.426;64;19.3;11;0.02
10:27:34.426;67;19.3;11;0.02
10:27:35.426;67;19.1;11;0.02
10:27:36.426;70;19.1;11;0.02
10:27:37.426;71;19.3;11;0.01
10:27:38.426;70;19.3;11;0.01
10:27:39.426;69;19.2;11;0.02
10:27:40.426;70;19.2;11;0.01
10:27:41.426;70;19.1;11;0.02
10:27:42.426;71;19.1;11;0.02
10:27:43.426;72;19.3;11;0.01
10:27:44.426;72;19.3;11;0.01
10:27:45.426;70;19.1;11;0.02
10:27:46.426;71;19.1;11;0.02
10:27:47.426;70;19.0;11;0.02
10:27:48.426;68;19.0;11;0.01
10:27:49.426;69;18.9;12;0.02
10:27:50.426;71;18.9;11;0.02
10:27:51.426;71;18.8;11;0.02
10:27:52.426;72;18.8;12;0.02
10:27:53.426;72;19.1;11;0.01
10:27:54.426;71;19.1;11;0.02
10:27:55.426;71;19.0;11;0.02
10:27:56.426;72;19.0;11;0.01
10:27:57.426;70;18.9;11;0.02
10:27:58.426;69;18.9;11;0.02
10:27:59.426;70;18.8;11;0.02
10:28:00.426;71;18.8;11;0.01
10:28:01.426;71;18.7;11;0.02
10:28:02.426;73;18.7;11;0.02
10:28:03.426;71;18.6;11;0.01
10:28:04.426;69;18.6;11;0.01
10:28:05.426;70;18.6;11;0.02
10:28:06.426;69;18.6;11;0.01
10:28:07.426;68;18.5;11;0.01
10:28:08.426;70;18.5;11;0.02
10:28:09.426;69;18.8;11;0.02
10:28:10.426;68;18.8;11;0.01
10:28:11.426;70;18.7;11;0.01
10:28:12.426;71;18.7;11;0.01
10:28:13.426;70;18.6;11;0.02
10:28:14.426;70;18.6;11;0.02
10:28:15.426;71;18.9;11;0.02
10:28:16.426;71;18.9;11;0.02
10:28:17.426;69;18.8;11;0.02
10:28:18.426;70;18.8;11;0.02
10:28:19.426;70;19.0;11;0.01
10:28:20.426;69;19.0;11;0.02
10:28:21.426;72;18.9;11;0.02
10:28:22.426;72;18.9;11;0.02
10:28:23.426;73;18.8;12;0.02
10:28:24.426;75;18.8;11;0.02
10:28:25.426;73;19.0;12;0.01
10:28:26.426;69;19.0;12;0.02
10:28:27.426;68;19.2;12;0.02
10:28:28.426;65;19.2;11;0.02
10:28:29.426;66;19.1;12;0.02
10:28:30.426;67;19.1;11;0.02
10:28:31.426;67;19.3;11;0.02
10:28:32.426;69;19.3;12;0.02
10:28:33.426;70;19.5;11;0.02
10:28:34.426;69;19.5;11;0.02
10:28:35.426;69;19.3;12;0.02
10:28:36.426;69;19.3;12;0.02
10:28:37.426;66;19.5;11;0.01
10:28:38.426;65;19.5;11;0.02
10:28:39.426;65;19.6;11;0.01
10:28:40.426;65;19.6;11;0.02
10:28:41.426;65;19.8;11;0.02
10:28:42.426;69;19.8;11;0.01
10:28:43.426;68;19.9;11;0.01
10:28:44.426;67;19.9;11;0.02
10:28:45.426;69;19.7;11;0.02
10:28:46.426;70;19.7;11;0.01
10:28:47.426;69;19.5;11;0.01
10:28:48.426;70;19.5;11;0.02
10:28:49.426;72;19.7;11;0.02
10:28:50.426;71;19.7;11;0.01
10:28:51.426;68;19.5;11;0.02
10:28:52.426;68;19.5;11;0.02
10:28:53.426;68;19.4;11;0.01
10:28:54.426;68;19.4;11;0.02
10:28:55.426;71;19.2;11;0.02
10:28:56.426;71;19.2;11;0.01
10:28:57.426;68;19.1;11;0.01
10:28:58.426;66;19.1;12;0.02
10:28:59.426;66;19.0;11;0.02
10:29:00.426;66;19.0;11;0.01
10:29:01.426;66;18.9;11;0.02
10:29:02.426;69;18.9;11;0.02
10:29:03.426;71;18.8;11;0.02
10:29:04.426;71;18.8;11;0.02
10:29:05.426;72;18.7;12;0.02
10:29:06.426;72;18.7;11;0.01
10:29:07.426;72;18.7;11;0.01
10:29:08.426;73;18.7;11;0.02
10:29:09.426;74;18.6;11;0.02
10:29:10.426;71;18.6;11;0.02
10:29:11.426;71;18.5;12;0.02
10:29:12.426;71;18.5;11;0.02
10:29:13.426;68;18.5;11;0.02
10:29:14.426;66;18.5;11;0.02
10:29:15.426;70;18.7;11;0.02
10:29:16.426;69;18.7;11;0.01
10:29:17.426;68;18.7;11;0.02
10:29:18.426;66;18.7;11;0.02
10:29:19.426;67;18.6;11;0.03
10:29:20.426;70;18.6;12;0.03
10:29:21.426;73;18.6;11;0.04
10:29:22.426;78;18.6;11;0.03
10:29:23.426;80;18.5;12;0.02
10:29:24.426;79;18.5;11;0.02
10:29:25.426;76;18.5;12;0.02
10:29:26.426;73;18.5;11;0.01
10:29:27.426;70;18.4;12;0.02
10:29:28.426;68;18.4;11;0.01
10:29:29.426;68;18.4;12;0.01
10:29:30.426;67;18.4;12;0.01
10:29:31.426;65;18.3;11;0.02
10:29:32.426;67;18.3;12;0.02
10:29:33.426;67;18.3;12;0.01
10:29:34.426;65;18.3;12;0.01
10:29:35.426;63;18.0;11;0.02
10:29:36.426;64;18.0;12;0.01
10:29:37.426;66;17.7;12;0.02
10:29:38.426;66;17.7;12;0.01
10:29:39.426;65;17.4;12;0.02
10:29:40.426;64;17.4;12;0.02
10:29:41.426;65;17.5;12;0.02
10:29:42.426;64;17.5;12;0.02
10:29:43.426;64;17.2;12;0.01
10:29:44.426;66;17.2;12;0.02
10:29:45.426;66;17.3;12;0.01
10:29:46.426;66;17.3;11;0.01
10:29:47.426;67;17.1;10;0.05
10:29:48.426;69;17.1;5;0.13
10:29:49.426;70;16.6;7;0.08
10:29:50.426;76;16.6;10;0.07
10:29:51.426;80;16.4;11;0.05
10:29:52.426;81;16.4;11;0.06
10:29:53.426;82;16.0;12;0.03
10:29:54.426;83;16.0;12;0.02
10:29:55.426;81;15.9;12;0.02
10:29:56.426;76;15.9;12;0.02
10:29:57.426;74;16.1;12;0.01
10:29:58.426;73;16.1;12;0.01
10:29:59.426;69;16.0;11;0.01
10:30:00.426;67;16.0;12;0.01
10:30:01.426;64;15.9;11;0.02
10:30:02.426;64;15.9;11;0.01
10:30:03.426;63;15.8;11;0.01
10:30:04.426;64;15.8;11;0.02
10:30:05.426;64;15.4;11;0.02
10:30:06.426;67;15.4;11;0.02
10:30:07.426;68;15.4;11;0.01
10:30:08.426;67;15.4;12;0.02
10:30:09.426;68;15.4;12;0.02
10:30:10.426;69;15.4;12;0.02
10:30:11.426;68;15.3;11;0.01
10:30:12.426;66;15.3;11;0.02
10:30:13.426;67;15.3;11;0.02
10:30:14.426;68;15.3;11;0.02
10:30:15.426;68;15.3;11;0.02
10:30:16.426;68;15.3;12;0.02
10:30:17.426;69;15.3;11;0.02
10:30:18.426;67;15.3;11;0.02
10:30:19.426;66;15.2;11;0.01
10:30:20.426;68;15.2;11;0.02
10:30:21.426;68;15.2;11;0.01
10:30:22.426;69;15.2;11;0.01
10:30:23.426;71;15.5;12;0.02
10:30:24.426;72;15.5;11;0.01
10:30:25.426;70;15.7;12;0.02
10:30:26.426;71;15.7;12;0.01
10:30:27.426;67;16.0;11;0.02
10:30:28.426;65;16.0;12;0.02
10:30:29.426;66;16.5;11;0.01
10:30:30.426;65;16.5;11;0.02
10:30:31.426;67;16.6;12;0.02
10:30:32.426;69;16.6;11;0.02
10:30:33.426;68;17.0;12;0.01
10:30:34.426;70;17.0;12;0.02
10:30:35.426;71;17.4;12;0.01
10:30:36.426;69;17.4;12;0.01
10:30:37.426;70;17.5;12;0.03
10:30:38.426;73;17.5;11;0.03
10:30:39.426;75;17.8;11;0.05
10:30:40.426;79;17.8;12;0.04
10:30:41.426;81;17.8;11;0.03
10:30:42.426;79;17.8;12;0.02
10:30:43.426;79;17.6;11;0.02
10:30:44.426;76;17.6;11;0.02
10:30:45.426;74;17.6;11;0.02
10:30:46.426;71;17.6;11;0.02
10:30:47.426;68;17.6;11;0.02
10:30:48.426;66;17.6;11;0.02
10:30:49.426;63;17.7;10;0.02
10:30:50.426;59;17.7;10;0.02
10:30:51.426;59;17.7;11;0.02
10:30:52.426;61;17.7;11;0.01
10:30:53.426;59;17.7;11;0.02
10:30:54.426;56;17.7;11;0.01
10:30:55.426;57;17.5;12;0.02
10:30:56.426;60;17.5;11;0.02
10:30:57.426;60;17.5;12;0.01
10:30:58.426;61;17.5;12;0.02
10:30:59.426;63;17.6;11;0.02
10:31:00.426;63;17.6;11;0.02
10:31:01.426;61;17.6;11;0.02
10:31:02.426;60;17.6;11;0.01
10:31:03.426;60;17.6;11;0.01
10:31:04.426;61;17.6;11;0.01
10:31:05.426;63;17.4;11;0.02
10:31:06.426;67;17.4;11;0.02
10:31:07.426;70;17.1;11;0.01
10:31:08.426;71;17.1;11;0.01
10:31:09.426;71;16.6;10;0.02
10:31:10.426;70;16.6;10;0.01
10:31:11.426;67;16.5;11;0.01
10:31:12.426;65;16.5;11;0.02
10:31:13.426;69;16.3;11;0.02
10:31:14.426;67;16.3;10;0.01
10:31:15.426;66;16.2;10;0.02
10:31:16.426;70;16.2;11;0.02
10:31:17.426;70;16.1;10;0.02
10:31:18.426;68;16.1;11;0.02
10:31:19.426;69;15.7;11;0.02
10:31:20.426;67;15.7;10;0.02
10:31:21.426;65;15.6;11;0.01
10:31:22.426;65;15.6;11;0.02
10:31:23.426;68;15.9;10;0.01
10:31:24.426;66;15.9;11;0.01
10:31:25.426;67;16.1;11;0.02
10:31:26.426;67;16.1;10;0.02
10:31:27.426;65;16.3;11;0.02
10:31:28.426;65;16.3;11;0.02
10:31:29.426;67;16.7;10;0.02
10:31:30.426;66;16.7;11;0.02
10:31:31.426;65;16.8;10;0.02
10:31:32.426;68;16.8;10;0.01
10:31:33.426;68;17.0;11;0.01
10:31:34.426;66;17.0;11;0.02
10:31:35.426;66;17.1;10;0.02
10:31:36.426;65;17.1;11;0.02
10:31:37.426;63;17.1;11;0.01
10:31:38.426;64;17.1;11;0.02
10:31:39.426;66;17.5;10;0.02
10:31:40.426;67;17.5;11;0.02
10:31:41.426;66;17.6;10;0.02
10:31:42.426;69;17.6;10;0.02
10:31:43.426;69;17.6;11;0.01
10:31:44.426;69;17.6;11;0.02
10:31:45.426;69;17.9;11;0.02
10:31:46.426;67;17.9;11;0.01
10:31:47.426;65;17.9;11;0.02
10:31:48.426;66;17.9;10;0.02
10:31:49.426;65;17.9;11;0.02
10:31:50.426;64;17.9;11;0.01
10:31:51.426;66;17.9;10;0.02
10:31:52.426;66;17.9;11;0.02
10:31:53.426;67;17.9;11;0.02
10:31:54.426;70;17.9;11;0.02
10:31:55.426;71;18.2;11;0.01
10:31:56.426;70;18.2;10;0.02
10:31:57.426;71;18.5;10;0.01
10:31:58.426;67;18.5;11;0.02
10:31:59.426;65;18.5;11;0.02
10:32:00.426;69;18.5;11;0.02
10:32:01.426;71;18.7;11;0.01
10:32:02.426;69;18.7;11;0.01
10:32:03.426;69;18.6;10;0.02
10:32:04.426;69;18.6;11;0.01
10:32:05.426;66;18.6;11;0.01
10:32:06.426;65;18.6;11;0.02
10:32:07.426;67;18.8;11;0.01
10:32:08.426;67;18.8;11;0.01
10:32:09.426;68;18.7;10;0.02
10:32:10.426;70;18.7;10;0.02
10:32:11.426;71;19.0;11;0.01
10:32:12.426;70;19.0;12;0.02
10:32:13.426;71;19.2;12;0.02
10:32:14.426;69;19.2;11;0.02
10:32:15.426;67;19.1;11;0.02
10:32:16.426;70;19.1;12;0.02
10:32:17.426;70;19.0;11;0.01
10:32:18.426;68;19.0;11;0.02
10:32:19.426;70;18.9;11;0.02
10:32:20.426;71;18.9;11;0.01
10:32:21.426;70;18.8;11;0.02
10:32:22.426;71;18.8;11;0.02
10:32:23.426;72;19.0;11;0.01
10:32:24.426;72;19.0;11;0.01
10:32:25.426;69;18.9;11;0.01
10:32:26.426;71;18.9;10;0.02
10:32:27.426;71;18.8;11;0.02
10:32:28.426;69;18.8;11;0.02
10:32:29.426;68;18.7;11;0.02
10:32:30.426;72;18.7;11;0.01
10:32:31.426;71;18.7;11;0.02
10:32:32.426;67;18.7;11;0.01
10:32:33.426;70;18.3;11;0.02
10:32:34.426;71;18.3;11;0.01
10:32:35.426;70;18.3;11;0.01
10:32:36.426;66;18.3;11;0.02
10:32:37.426;66;18.3;11;0.02
10:32:38.426;66;18.3;11;0.01
10:32:39.426;64;18.2;11;0.02
10:32:40.426;66;18.2;11;0.02
10:32:41.426;69;18.2;11;0.01
10:32:42.426;67;18.2;11;0.01
10:32:43.426;65;17.9;11;0.02
10:32:44.426;65;17.9;11;0.01
10:32:45.426;65;17.9;11;0.02
10:32:46.426;63;17.9;11;0.02
10:32:47.426;65;17.6;10;0.02
10:32:48.426;70;17.6;11;0.02
10:32:49.426;69;17.6;11;0.02
10:32:50.426;71;17.6;11;0.03
10:32:51.426;75;17.4;12;0.07
10:32:52.426;79;17.4;13;0.04
10:32:53.426;77;17.4;11;0.07
10:32:54.426;75;17.4;11;0.03
10:32:55.426;75;17.2;10;0.05
10:32:56.426;81;17.2;10;0.03
10:32:57.426;82;17.0;11;0.02
10:32:58.426;79;17.0;11;0.01
10:32:59.426;74;16.8;11;0.02
10:33:00.426;70;16.8;11;0.01
10:33:01.426;67;16.6;10;0.01
10:33:02.426;62;16.6;12;0.03
10:33:03.426;69;16.8;12;0.02
10:33:04.426;74;16.8;12;0.01
10:33:05.426;75;16.6;12;0.01
10:33:06.426;73;16.6;12;0.01
10:33:07.426;69;16.4;12;0.02
10:33:08.426;66;16.4;12;0.01
10:33:09.426;65;16.0;12;0.01
10:33:10.426;64;16.0;12;0.02
10:33:11.426;61;15.6;12;0.01
10:33:12.426;61;15.6;12;0.01
10:33:13.426;60;14.9;12;0.02
10:33:14.426;59;14.9;12;0.02
10:33:15.426;60;14.4;12;0.01
10:33:16.426;61;14.4;12;0.01
10:33:17.426;64;13.5;12;0.01
10:33:18.426;67;13.5;12;0.02
10:33:19.426;71;12.8;12;0.02
10:33:20.426;73;12.8;12;0.01
10:33:21.426;74;12.1;12;0.02
10:33:22.426;75;12.1;12;0.02
10:33:23.426;73;11.5;12;0.02
10:33:24.426;73;11.5;12;0.02
10:33:25.426;74;11.3;12;0.01
10:33:26.426;72;11.3;12;0.02
10:33:27.426;71;11.3;12;0.01
10:33:28.426;69;11.3;12;0.01
10:33:29.426;66;11.4;12;0.01
10:33:30.426;65;11.4;12;0.02
10:33:31.426;68;11.7;12;0.01
10:33:32.426;70;11.7;12;0.01
10:33:33.426;70;12.1;12;0.02
10:33:34.426;70;12.1;12;0.01
10:33:35.426;71;12.7;12;0.01
10:33:36.426;70;12.7;12;0.01
10:33:37.426;69;13.2;12;0.02
10:33:38.426;73;13.2;12;0.01
10:33:39.426;74;14.0;12;0.02
10:33:40.426;74;14.0;12;0.02
10:33:41.426;73;14.7;12;0.01
10:33:42.426;70;14.7;12;0.02
10:33:43.426;70;15.3;12;0.02
10:33:44.426;67;15.3;12;0.01
10:33:45.426;65;15.6;12;0.01
10:33:46.426;66;15.6;12;0.02
10:33:47.426;68;15.8;12;0.01
10:33:48.426;68;15.8;12;0.02
10:33:49.426;69;16.0;12;0.02
10:33:50.426;71;16.0;12;0.01
10:33:51.426;70;16.2;12;0.01
10:33:52.426;69;16.2;12;0.01
10:33:53.426;69;16.7;12;0.01
10:33:54.426;67;16.7;12;0.02
10:33:55.426;67;16.8;12;0.01
10:33:56.426;70;16.8;12;0.02
10:33:57.426;74;17.2;11;0.03
10:33:58.426;75;17.2;10;0.04
10:33:59.426;75;17.3;10;0.05
10:34:00.426;78;17.3;2;0.19
10:34:01.426;79;17.1;-6;0.23
10:34:02.426;81;17.1;-6;0.16
10:34:03.426;83;16.9;-9;0.20
10:34:04.426;87;16.9;-13;0.12
10:34:05.426;90;16.7;-16;0.06
10:34:06.426;92;16.7;-17;0.02
10:34:07.426;94;16.2;-17;0.02
10:34:08.426;94;16.2;-18;0.01
10:34:09.426;94;16.4;-17;0.03
10:34:10.426;94;16.4;-15;0.06
10:34:11.426;95;16.3;-14;0.04
10:34:12.426;97;16.3;-8;0.11
10:34:13.426;98;15.8;-6;0.07
10:34:14.426;95;15.8;-5;0.04
10:34:15.426;93;15.5;-4;0.02
10:34:16.426;90;15.5;-4;0.01
10:34:17.426;87;14.8;-4;0.02
10:34:18.426;82;14.8;-4;0.02
10:34:19.426;82;14.2;-5;0.02
10:34:20.426;82;14.2;1;0.12
10:34:21.426;79;14.0;2;0.08
10:34:22.426;76;14.0;2;0.12
10:34:23.426;75;13.5;3;0.04
10:34:24.426;74;13.5;-5;0.05
10:34:25.426;73;13.1;-6;0.04
10:34:26.426;74;13.1;-7;0.02
10:34:27.426;69;13.0;8;0.10
10:34:28.426;73;13.0;13;0.15
10:34:29.426;76;12.3;16;0.07
10:34:30.426;81;12.3;17;0.04
10:34:31.426;82;11.7;18;0.02
10:34:32.426;81;11.7;18;0.01
10:34:33.426;79;11.1;18;0.01
10:34:34.426;78;11.1;19;0.01
10:34:35.426;76;10.6;19;0.01
10:34:36.426;70;10.6;18;0.01
10:34:37.426;63;10.1;18;0.01
10:34:38.426;60;10.1;18;0.01
10:34:39.426;60;9.7;18;0.01
10:34:40.426;59;9.7;19;0.01
10:34:41.426;60;9.1;18;0.01
10:34:42.426;64;9.1;18;0.02
10:34:43.426;69;8.5;18;0.01
10:34:44.426;67;8.5;17;0.01
10:34:45.426;68;8.2;18;0.01
10:34:46.426;68;8.2;18;0.01
10:34:47.426;68;7.7;18;0.01
10:34:48.426;69;7.7;18;0.01
10:34:49.426;69;7.5;18;0.01
10:34:50.426;71;7.5;18;0.02
10:34:51.426;70;7.7;18;0.01
10:34:52.426;70;7.7;18;0.01
10:34:53.426;72;8.1;18;0.01
10:34:54.426;73;8.1;18;0.01
10:34:55.426;73;8.5;18;0.01
10:34:56.426;75;8.5;18;0.01
10:34:57.426;77;8.8;17;0.02
10:34:58.426;79;8.8;17;0.02
10:34:59.426;77;9.5;17;0.01
10:35:00.426;73;9.5;17;0.01
10:35:01.426;71;10.0;17;0.01
10:35:02.426;72;10.0;18;0.04
10:35:03.426;74;10.8;17;0.03
10:35:04.426;74;10.8;16;0.01
10:35:05.426;74;11.2;15;0.05
10:35:06.426;78;11.2;4;0.34
10:35:07.426;82;11.9;4;0.17
10:35:08.426;85;11.9;4;0.06
10:35:09.426;85;12.5;4;0.04
10:35:10.426;82;12.5;5;0.06
10:35:11.426;80;13.1;9;0.11
10:35:12.426;80;13.1;-12;0.10
10:35:13.426;77;13.6;-15;0.05
